tick,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15
231,9,14,4,18,21,12,1,7,2,21,1,4,16,8,13,8
232,8,13,3,19,22,12,1,6,3,22,1,4,16,8,13,8
233,7,12,2,19,23,12,1,5,4,23,1,5,17,9,14,8
234,6,11,1,19,24,13,2,4,4,24,2,6,18,9,14,9
235,5,10,1,20,23,14,3,3,4,25,3,6,19,9,14,9
236,4,9,1,20,22,15,4,2,5,24,3,6,20,10,15,9
237,3,8,2,20,21,16,4,1,5,23,3,7,21,10,15,8
238,2,7,3,21,20,17,4,1,5,22,3,8,22,10,15,7
239,1,6,4,21,19,18,5,1,6,21,4,9,23,11,16,6
240,1,5,5,21,18,18,5,2,7,20,5,9,24,11,17,5
241,1,4,6,22,17,18,5,3,8,19,6,9,23,11,18,4
242,2,3,7,23,16,19,6,4,8,18,7,10,22,12,19,3
243,3,2,8,24,15,19,6,4,8,17,8,10,21,13,18,2
244,3,1,9,25,14,19,6,4,9,16,9,10,20,14,17,1
245,3,1,10,24,13,20,7,5,10,15,10,11,19,13,16,1
246,4,1,11,23,12,20,8,5,11,14,11,12,18,12,15,1
247,5,2,12,22,11,20,9,5,12,13,12,13,17,11,14,1
248,6,3,12,21,10,21,10,6,12,12,13,14,16,10,13,2
249,7,4,12,20,9,22,11,6,12,11,13,15,15,9,12,3
250,8,5,13,19,8,23,12,6,13,10,13,14,14,8,11,3
251,9,6,14,18,7,24,13,7,13,9,13,13,13,7,10,3
252,10,7,15,17,6,25,14,8,13,8,14,12,12,6,9,3
253,10,7,15,16,5,24,15,9,14,7,14,11,11,5,8,3
254,10,7,15,15,4,23,16,10,15,6,14,10,10,4,7,3
255,10,7,16,14,3,22,17,11,16,5,15,9,9,3,6,3
256,11,7,16,13,2,21,18,12,17,4,16,8,8,2,5,3
257,12,8,16,12,1,20,19,12,17,3,17,7,7,1,4,4
258,12,9,17,11,1,19,19,12,17,2,18,6,6,1,3,4
259,12,9,17,10,1,18,19,13,18,1,19,5,5,1,2,4
260,12,9,17,9,2,17,20,13,18,1,20,4,4,2,1,5
261,12,10,18,8,3,16,21,13,18,1,21,3,3,2,1,5
262,13,10,19,7,4,15,21,14,19,2,22,2,2,2,1,5
263,14,10,19,6,5,14,21,15,19,3,23,1,1,3,2,5
264,15,10,19,5,6,13,22,16,19,4,24,1,1,4,3,6
265,16,10,20,4,7,12,22,17,20,5,25,1,1,4,4,6
266,17,11,21,3,7,11,22,18,21,6,24,2,2,4,5,6
267,17,11,21,2,7,10,22,19,22,7,23,3,3,5,6,7
268,17,11,21,1,8,9,23,20,23,8,22,3,4,5,6,6
269,18,11,21,1,8,8,24,21,24,9,21,3,5,5,6,5
270,19,12,22,1,8,7,25,22,24,10,20,4,6,5,6,4
271,20,12,22,2,8,6,24,23,24,11,19,5,7,6,6,3
272,21,12,22,3,8,5,23,24,25,12,18,6,8,7,7,2
273,21,13,23,3,9,4,22,25,24,12,17,7,9,7,7,1
274,21,14,24,3,10,3,21,24,23,12,16,7,9,7,7,1
275,22,15,25,4,11,2,20,23,22,13,15,7,9,8,8,1
276,22,16,24,4,12,1,19,22,21,14,14,8,9,8,9,2
277,22,17,23,4,12,1,18,21,20,15,13,9,10,8,9,2
278,23,18,22,5,12,1,17,20,19,15,12,10,11,8,9,2
279,24,19,21,6,12,2,16,19,18,15,11,10,11,8,10,3
280,25,20,20,7,13,3,15,18,17,16,10,10,11,9,11,3
281,24,21,19,8,14,4,14,17,16,16,9,10,12,10,11,3
282,23,22,18,9,15,5,13,16,15,16,8,10,13,11,11,4
283,22,23,17,10,16,6,12,15,14,17,7,11,14,11,12,4
284,21,24,16,11,17,7,11,14,13,17,6,11,14,11,13,4
285,20,25,15,12,17,8,10,13,12,17,5,11,14,12,14,5
286,19,24,14,13,17,9,9,12,11,18,4,12,15,13,14,6
287,18,23,13,14,18,9,8,11,10,18,3,12,15,14,14,6
288,17,22,12,15,19,9,7,10,9,18,2,12,15,14,15,6
289,16,21,11,16,20,10,6,9,8,19,1,13,16,14,15,7
290,15,20,10,17,21,11,5,8,7,20,1,13,16,14,15,7
291,14,19,9,18,22,12,4,7,6,21,1,13,16,14,16,7
292,13,18,8,19,23,13,3,6,5,22,2,14,17,15,16,7
293,12,17,7,20,24,14,2,5,4,23,3,15,17,16,16,8
294,11,16,6,21,23,15,1,4,3,24,3,15,17,17,17,8
295,10,15,5,21,22,16,1,3,2,25,3,15,18,18,18,8
296,9,14,4,21,21,17,1,2,1,24,4,14,18,17,19,7
297,8,13,3,21,20,17,2,1,1,23,5,13,18,16,20,6
298,7,12,2,21,19,17,3,1,1,22,6,12,19,15,21,5
299,6,11,1,21,18,18,4,1,2,21,6,11,20,14,22,4
300,5,10,1,21,17,19,5,2,3,20,6,10,21,13,23,3
301,4,9,1,22,16,19,6,3,4,19,7,9,22,12,24,2
302,3,8,2,22,15,19,7,4,4,18,8,8,23,11,23,1
303,2,7,3,22,14,20,7,4,4,17,9,7,24,10,22,1
304,1,6,4,23,13,20,7,4,5,16,9,6,23,9,21,1
305,1,5,5,24,12,20,8,5,5,15,9,5,22,8,20,2
306,1,4,6,25,11,21,8,5,5,14,10,4,21,7,19,3
307,2,3,6,24,10,21,8,5,6,13,10,3,20,6,18,3
308,3,2,6,23,9,21,9,6,7,12,10,2,19,5,17,3
309,4,1,7,22,8,22,10,7,8,11,11,1,18,4,16,4
310,5,1,8,21,7,23,11,8,9,10,11,1,17,3,15,5
311,6,1,9,20,6,24,12,9,10,9,11,1,16,2,14,5
312,7,2,10,19,5,25,12,10,11,8,12,2,15,1,13,5
313,8,3,11,18,4,24,12,11,11,7,13,2,14,1,12,6
314,9,4,12,17,3,23,13,12,11,6,14,2,13,1,11,6
315,10,5,13,16,2,22,14,12,12,5,15,3,12,2,10,6
316,10,6,14,15,1,21,15,12,12,4,16,4,11,3,9,6
317,10,7,14,14,1,20,16,13,12,3,17,4,10,3,8,7
318,11,8,14,13,1,19,16,13,13,2,18,4,9,3,7,8
319,12,9,14,12,2,18,16,13,14,1,19,5,8,4,6,8
320,13,10,15,11,2,17,16,14,15,1,20,5,7,5,5,8
321,13,11,15,10,2,16,16,15,16,1,21,5,6,5,4,9
322,13,12,15,9,3,15,17,15,17,2,22,6,5,5,3,9
323,14,12,16,8,3,14,17,15,17,3,23,7,4,5,2,9
324,15,12,17,7,3,13,17,16,17,4,24,7,3,5,1,8
325,16,13,18,6,4,12,18,16,18,5,25,7,2,5,1,7
326,17,13,18,5,4,11,18,16,19,6,24,7,1,5,1,6
327,18,13,18,4,4,10,18,16,19,7,23,8,1,6,2,5
328,19,14,19,3,5,9,19,16,19,8,22,9,1,6,3,4
329,19,14,19,2,6,8,20,17,20,9,21,9,2,6,4,3
330,19,14,19,1,7,7,21,17,20,10,20,9,3,7,5,2
331,20,15,20,1,8,6,21,17,20,11,19,9,4,8,6,1
332,21,15,21,1,9,5,21,18,21,12,18,10,4,9,7,1
333,22,15,22,2,10,4,22,19,22,13,17,10,4,9,8,1
334,23,16,22,3,11,3,23,20,22,14,16,10,5,9,9,2
335,23,16,22,4,12,2,24,21,22,14,15,11,6,10,9,3
336,23,16,23,5,13,1,25,22,23,14,14,12,7,11,9,3
337,24,17,23,6,14,1,24,23,23,15,13,13,8,12,9,3
338,25,18,23,7,15,1,23,24,23,16,12,14,8,13,9,4
339,24,19,24,8,16,2,22,25,24,17,11,15,8,13,9,5
340,23,20,25,9,16,3,21,24,25,18,10,14,9,13,10,6
341,22,21,24,10,16,4,20,23,24,18,9,13,10,14,10,7
342,21,22,23,11,16,5,19,22,23,18,8,12,11,15,10,8
343,20,23,22,12,16,5,18,21,22,19,7,11,11,16,11,9
344,19,24,21,13,16,5,17,20,21,19,6,10,11,17,12,9
345,18,25,20,14,17,6,16,19,20,19,5,9,12,18,13,9
346,17,24,19,15,17,7,15,18,19,19,4,8,12,17,13,8
347,16,23,18,16,17,8,14,17,18,19,3,7,12,16,13,7
348,15,22,17,17,18,9,13,16,17,20,2,6,12,15,14,6
349,14,21,16,18,19,10,12,15,16,20,1,5,13,14,14,5
350,13,20,15,19,20,10,11,14,15,20,1,4,14,13,14,5
351,12,19,14,19,21,10,10,13,14,21,1,3,14,12,15,5
352,11,18,13,19,22,11,9,12,13,22,2,2,14,11,16,4
353,10,17,12,20,23,11,8,11,12,23,2,1,14,10,17,4
354,9,16,11,20,24,11,7,10,11,24,2,1,14,9,18,4
355,8,15,10,20,25,12,6,9,10,25,3,1,15,8,19,3
356,7,14,9,21,24,12,5,8,9,24,4,2,16,7,20,3
357,6,13,8,21,23,12,4,7,8,23,5,2,17,6,21,3
358,5,12,7,21,22,12,3,6,7,22,6,2,18,5,22,3
359,4,11,6,22,21,13,2,5,6,21,7,3,19,4,23,2
360,3,10,5,22,20,13,1,4,5,20,7,3,20,3,24,2
361,2,9,4,22,19,13,1,3,4,19,7,3,21,2,23,2
362,1,8,3,23,18,13,1,2,3,18,8,3,22,1,22,1
363,1,7,2,23,17,14,2,1,2,17,9,3,23,1,21,1
364,1,6,1,23,16,15,2,1,1,16,9,3,24,1,20,1
365,2,5,1,24,15,16,2,1,1,15,9,4,23,2,19,2
366,3,4,1,25,14,17,3,2,1,14,10,4,22,3,18,2
367,4,3,2,24,13,18,4,3,2,13,11,4,21,4,17,2
368,5,2,3,23,12,19,5,4,3,12,11,5,20,5,16,2
369,6,1,4,22,11,20,6,5,4,11,11,6,19,5,15,2
370,7,1,5,21,10,21,7,6,5,10,11,7,18,5,14,2
371,8,1,6,20,9,22,8,6,6,9,11,8,17,6,13,2
372,9,2,7,19,8,23,9,6,7,8,12,8,16,6,12,3
373,10,3,8,18,7,24,10,7,8,7,12,8,15,6,11,4
374,10,4,9,17,6,25,11,8,9,6,12,9,14,7,10,5
375,10,5,10,16,5,24,12,9,10,5,13,9,13,7,9,5
376,11,6,11,15,4,23,13,10,11,4,14,9,12,7,8,5
377,12,7,12,14,3,22,14,11,12,3,15,10,11,8,7,5
378,13,8,13,13,2,21,15,12,13,2,16,10,10,9,6,5
379,13,9,13,12,1,20,15,13,13,1,17,10,9,9,5,6
380,13,10,13,11,1,19,15,14,13,1,18,11,8,9,4,6
381,14,11,14,10,1,18,16,15,14,1,19,12,7,10,3,6
382,14,12,15,9,2,17,17,16,15,2,20,13,6,11,2,6
383,14,13,16,8,3,16,17,17,16,3,21,14,5,12,1,7
384,15,14,17,7,3,15,17,17,17,4,22,15,4,13,1,7
385,15,15,18,6,3,14,18,17,18,5,23,16,3,13,1,7
386,15,16,18,5,4,13,18,18,19,6,24,17,2,13,2,8
387,15,16,18,4,4,12,18,19,19,7,25,18,1,14,3,8
388,16,16,19,3,4,11,19,20,19,8,24,19,1,14,4,8
389,16,17,20,2,5,10,20,20,20,9,23,20,1,14,4,9
390,16,18,20,1,6,9,20,20,21,10,22,21,2,15,4,10
391,17,18,20,1,7,8,20,21,21,11,21,22,2,16,4,11
392,17,18,20,1,7,7,21,21,21,12,20,23,2,16,4,10
393,17,19,20,2,7,6,22,21,22,13,19,24,3,16,5,9
394,18,19,21,3,8,5,23,22,22,14,18,25,3,17,6,8
395,18,19,22,4,9,4,23,23,22,14,17,24,3,18,6,7
396,18,19,22,5,10,3,23,23,23,14,16,23,4,17,6,6
397,19,20,22,6,10,2,24,23,23,15,15,22,5,16,6,5
398,20,20,23,7,10,1,25,24,23,16,14,21,6,15,7,4
399,21,20,23,8,11,1,24,24,24,17,13,20,6,14,7,3
400,22,21,23,9,12,1,23,24,24,18,12,19,6,13,7,2
401,23,21,24,10,12,2,22,25,24,18,11,18,7,12,8,1
402,24,21,25,10,12,3,21,24,25,18,10,17,8,11,9,1
403,25,22,24,10,13,3,20,23,24,18,9,16,8,10,10,1
404,24,23,23,11,13,3,19,22,23,18,8,15,8,9,11,2
405,23,24,22,12,13,4,18,21,22,19,7,14,9,8,12,2
406,22,25,21,13,13,5,17,20,21,19,6,13,9,7,13,2
