tick,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15
1370,8,19,23,6,23,25,23,21,20,18,24,23,23,22,25,25
1371,7,19,23,5,23,25,23,21,21,18,24,23,23,23,25,25
1372,6,19,23,4,23,25,22,21,22,18,24,23,23,23,25,25
1373,5,19,23,3,23,25,21,21,22,18,24,23,23,23,25,25
1374,4,19,23,2,23,25,20,21,22,18,24,23,23,24,25,25
1375,3,19,23,1,23,25,19,21,23,18,24,23,23,25,25,25
1376,2,19,23,1,23,25,18,21,23,18,24,23,23,25,25,25
1377,1,19,23,1,23,25,17,21,23,18,24,23,23,25,25,25
1378,1,19,23,2,23,25,16,21,24,18,24,23,23,24,25,25
1379,1,19,23,3,23,25,15,21,25,18,24,23,23,23,25,25
1380,2,19,23,4,23,25,14,21,25,18,24,23,23,22,25,25
1381,3,19,23,4,23,25,13,21,25,18,24,23,23,21,25,25
1382,3,19,23,4,23,25,12,21,24,18,24,23,23,20,25,25
1383,3,19,23,5,23,25,11,21,23,18,24,23,23,19,25,25
1384,4,19,23,6,23,25,10,21,22,18,24,23,23,18,25,25
1385,5,19,23,7,23,25,9,21,21,18,24,23,23,17,25,25
1386,6,19,23,7,23,25,8,21,20,18,24,23,23,16,25,25
1387,7,19,23,7,23,25,7,21,19,18,24,23,23,15,25,25
1388,8,19,23,8,23,25,6,21,18,18,24,23,23,14,25,25
1389,8,19,23,9,23,25,5,21,17,18,24,23,23,13,25,25
1390,8,19,23,9,23,25,4,21,16,18,24,23,23,12,25,25
1391,9,19,23,9,23,25,3,21,15,18,24,23,23,11,25,25
1392,9,19,23,10,23,25,2,21,14,18,24,23,23,10,25,25
1393,9,19,23,11,23,25,1,21,13,18,24,23,23,9,25,25
1394,10,19,23,11,23,25,1,21,12,18,24,23,23,8,25,25
1395,11,19,23,11,23,25,1,21,11,18,24,23,23,7,25,25
1396,12,19,23,12,23,25,2,21,10,18,24,23,23,6,25,25
1397,12,19,23,13,23,25,3,21,9,18,24,23,23,5,25,25
1398,12,19,23,14,23,25,4,21,8,18,24,23,23,4,25,25
1399,13,19,23,15,23,25,5,21,7,18,24,23,23,3,25,25
1400,14,19,23,16,23,25,6,21,6,18,24,23,23,2,25,25
1401,14,19,23,16,23,25,7,21,5,18,24,23,23,1,25,25
1402,14,19,23,16,23,25,8,21,4,18,24,23,23,1,25,25
1403,15,19,23,16,23,25,9,21,3,18,24,23,23,1,25,25
1404,16,19,23,16,23,25,10,21,2,18,24,23,23,2,25,25
1405,16,19,23,16,23,25,11,21,1,18,24,23,23,3,25,25
1406,16,19,23,16,23,25,12,21,1,18,24,23,23,4,25,25
1407,17,19,23,16,23,25,12,21,1,18,24,23,23,4,25,25
1408,17,19,23,16,23,25,12,21,2,18,24,23,23,4,25,25
1409,17,19,23,16,23,25,13,21,2,18,24,23,23,5,25,25
1410,18,19,23,16,23,25,13,21,2,18,24,23,23,5,25,25
1411,18,19,23,16,23,25,13,21,3,18,24,23,23,5,25,25
1412,18,19,23,16,23,25,14,21,3,18,24,23,23,6,25,25
1413,19,19,23,16,23,25,15,21,3,18,24,23,23,7,25,25
1414,20,19,23,16,23,25,16,21,4,18,24,23,23,7,25,25
1415,21,19,23,16,23,25,17,21,4,18,24,23,23,7,25,25
1416,22,19,23,16,23,25,17,21,4,18,24,23,23,8,25,25
1417,22,19,23,16,23,25,17,21,5,18,24,23,23,9,25,25
1418,22,19,23,16,23,25,18,21,6,18,24,23,23,9,25,25
1419,23,19,23,16,23,25,19,21,7,18,24,23,23,9,25,25
1420,24,19,23,16,23,25,19,21,7,18,24,23,23,10,25,25
1421,25,19,23,16,23,25,19,21,7,18,24,23,23,10,25,25
1422,25,19,23,16,23,25,20,21,8,18,24,23,23,10,25,25
1423,25,19,23,16,23,25,20,21,8,18,24,23,23,11,25,25
1424,24,19,23,16,23,25,20,21,8,18,24,23,23,11,25,25
1425,23,19,23,16,23,25,21,21,9,18,24,23,23,11,25,25
1426,22,19,23,16,23,25,21,21,10,18,24,23,23,12,25,25
1427,21,19,23,16,23,25,21,21,11,18,24,23,23,13,25,25
1428,20,19,23,16,23,25,22,21,12,18,24,23,23,14,25,25
1429,19,19,23,16,23,25,22,21,13,18,24,23,23,15,25,25
1430,18,19,23,16,23,25,22,21,14,18,24,23,23,16,25,25
1431,17,19,23,16,23,25,23,21,15,18,24,23,23,17,25,25
1432,16,19,23,16,23,25,23,21,16,18,24,23,23,17,25,25
1433,15,19,23,16,23,25,23,21,17,18,24,23,23,17,25,25
1434,14,19,23,16,23,25,24,21,17,18,24,23,23,18,25,25
1435,13,19,23,16,23,25,25,21,17,18,24,23,23,19,25,25
1436,12,19,23,16,23,25,25,21,18,18,24,23,23,20,25,25
1437,11,19,23,16,23,25,25,21,19,18,24,23,23,20,25,25
1438,10,19,23,16,23,25,24,21,20,18,24,23,23,20,25,25
1439,9,19,23,16,23,25,23,21,21,18,24,23,23,21,25,25
1440,8,19,23,16,23,25,22,21,22,18,24,23,23,22,25,25
1441,7,19,23,16,23,25,21,21,23,18,24,23,23,23,25,25
1442,6,19,23,16,23,25,20,21,23,18,24,23,23,23,25,25
1443,5,19,23,16,23,25,19,21,23,18,24,23,23,23,25,25
1444,4,19,23,16,23,25,18,21,24,18,24,23,23,22,25,25
1445,3,19,23,16,23,25,17,21,24,18,24,23,23,21,25,25
1446,2,19,23,16,23,25,16,21,24,18,24,23,23,20,25,25
1447,1,19,23,16,23,25,15,21,23,18,24,23,23,19,25,25
1448,1,19,23,16,23,25,14,21,22,18,24,23,23,18,25,25
1449,1,19,23,16,23,25,13,21,21,18,24,23,23,17,25,25
1450,2,19,23,16,23,25,12,21,20,18,24,23,23,16,25,25
1451,3,19,23,16,23,25,11,21,19,18,24,23,23,15,25,25
1452,3,19,23,16,23,25,10,21,18,18,24,23,23,14,25,25
1453,3,19,23,16,23,25,9,21,17,18,24,23,23,13,25,25
1454,4,19,23,16,23,25,8,21,16,18,24,23,23,12,25,25
1455,5,19,23,16,23,25,7,21,15,18,24,23,23,11,25,25
1456,5,19,23,16,23,25,6,21,14,18,24,23,23,10,25,25
1457,5,19,23,16,23,25,5,21,13,18,24,23,23,9,25,25
1458,6,19,23,16,23,25,4,21,12,18,24,23,23,8,25,25
1459,6,19,23,16,23,25,3,21,11,18,24,23,23,7,25,25
1460,6,19,23,16,23,25,2,21,10,18,24,23,23,6,25,25
1461,7,19,23,16,23,25,1,21,9,18,24,23,23,5,25,25
1462,8,19,23,16,23,25,1,21,8,18,24,23,23,4,25,25
1463,9,19,23,16,23,25,1,21,7,18,24,23,23,3,25,25
1464,10,19,23,16,23,25,2,21,6,18,24,23,23,2,25,25
1465,10,19,23,16,23,25,3,21,5,18,24,23,23,1,25,25
1466,10,19,23,16,23,25,4,21,4,18,24,23,23,1,25,25
1467,11,19,23,16,23,25,5,21,3,18,24,23,23,1,25,25
1468,12,19,23,16,23,25,5,21,2,18,24,23,23,2,25,25
1469,12,19,23,16,23,25,5,21,1,18,24,23,23,3,25,25
1470,12,19,23,16,23,25,6,21,1,18,24,23,23,3,25,25
1471,13,19,23,16,23,25,6,21,1,18,24,23,23,3,25,25
1472,14,19,23,16,23,25,6,21,2,18,24,23,23,4,25,25
1473,14,19,23,16,23,25,7,21,3,18,24,23,23,5,25,25
1474,14,19,23,16,23,25,7,21,4,18,24,23,23,5,25,25
1475,15,19,23,16,23,25,7,21,4,18,24,23,23,5,25,25
1476,15,19,23,16,23,25,8,21,4,18,24,23,23,6,25,25
1477,15,19,23,16,23,25,8,21,5,18,24,23,23,6,25,25
1478,16,19,23,16,23,25,8,21,6,18,24,23,23,6,25,25
1479,16,19,23,16,23,25,9,21,7,18,24,23,23,7,25,25
1480,16,19,23,16,23,25,9,21,8,18,24,23,23,8,25,25
1481,17,19,23,16,23,25,9,21,9,18,24,23,23,9,25,25
1482,18,19,23,16,23,25,10,21,10,18,24,23,23,10,25,25
1483,19,19,23,16,23,25,11,21,10,18,24,23,23,10,25,25
1484,19,19,23,16,23,25,11,21,10,18,24,23,23,10,25,25
1485,19,19,23,16,23,25,11,21,11,18,24,23,23,11,25,25
1486,18,19,23,16,23,25,12,21,12,18,24,23,23,11,25,25
1487,17,19,23,16,23,25,13,21,13,18,24,23,23,11,25,25
1488,16,19,23,16,23,25,14,21,13,18,24,23,23,12,25,25
1489,15,19,23,16,23,25,15,21,13,18,24,23,23,13,25,25
1490,14,19,23,16,23,25,16,21,14,18,24,23,23,14,25,25
1491,13,19,23,16,23,25,16,21,14,18,24,23,23,15,25,25
1492,12,19,23,16,23,25,16,21,14,18,24,23,23,16,25,25
1493,11,19,23,16,23,25,17,21,15,18,24,23,23,17,25,25
1494,10,19,23,16,23,25,18,21,16,18,24,23,23,18,25,25
1495,9,19,23,16,23,25,18,21,17,18,24,23,23,18,25,25
1496,8,19,23,16,23,25,18,21,17,18,24,23,23,18,25,25
1497,7,19,23,16,23,25,19,21,17,18,24,23,23,19,25,25
1498,6,19,23,16,23,25,20,21,18,18,24,23,23,19,25,25
1499,5,19,23,16,23,25,20,21,18,18,24,23,23,19,25,25
1500,4,19,23,16,23,25,20,21,18,18,24,23,23,20,25,25
1501,3,19,23,16,23,25,21,21,19,18,24,23,23,20,25,25
1502,2,19,23,16,23,25,22,21,20,18,24,23,23,20,25,25
1503,1,19,23,16,23,25,22,21,21,18,24,23,23,21,25,25
1504,1,19,23,16,23,25,22,21,22,18,24,23,23,22,25,25
1505,1,19,23,16,23,25,21,21,23,18,24,23,23,23,25,25
1506,2,19,23,16,23,25,20,21,24,18,24,23,23,23,25,25
1507,2,19,23,16,23,25,19,21,25,18,24,23,23,23,25,25
1508,2,19,23,16,23,25,18,21,25,18,24,23,23,22,25,25
1509,3,19,23,16,23,25,17,21,25,18,24,23,23,21,25,25
1510,4,19,23,16,23,25,16,21,24,18,24,23,23,20,25,25
1511,5,19,23,16,23,25,15,21,23,18,24,23,23,19,25,25
1512,6,19,23,16,23,25,14,21,22,18,24,23,23,18,25,25
1513,7,19,23,16,23,25,13,21,21,18,24,23,23,17,25,25
1514,7,19,23,16,23,25,12,21,20,18,24,23,23,16,25,25
1515,7,19,23,16,23,25,11,21,19,18,24,23,23,15,25,25
1516,8,19,23,16,23,25,10,21,18,18,24,23,23,14,25,25
1517,9,19,23,16,23,25,9,21,17,18,24,23,23,13,25,25
1518,10,19,23,16,23,25,8,21,16,18,24,23,23,12,25,25
1519,11,19,23,16,23,25,7,21,15,18,24,23,23,11,25,25
1520,12,19,23,16,23,25,6,21,14,18,24,23,23,10,25,25
1521,12,19,23,16,23,25,5,21,13,18,24,23,23,9,25,25
1522,12,19,23,16,23,25,4,21,12,18,24,23,23,8,25,25
1523,13,19,23,16,23,25,3,21,11,18,24,23,23,7,25,25
1524,14,19,23,16,23,25,2,21,10,18,24,23,23,6,25,25
1525,14,19,23,16,23,25,1,21,9,18,24,23,23,5,25,25
1526,14,19,23,16,23,25,1,21,8,18,24,23,23,4,25,25
1527,15,19,23,16,23,25,1,21,7,18,24,23,23,3,25,25
1528,16,19,23,16,23,25,2,21,6,18,24,23,23,2,25,25
1529,17,19,23,16,23,25,3,21,5,18,24,23,23,1,25,25
1530,18,19,23,16,23,25,3,21,4,18,24,23,23,1,25,25
1531,19,19,23,16,23,25,3,21,3,18,24,23,23,1,25,25
1532,19,19,23,16,23,25,4,21,2,18,24,23,23,2,25,25
1533,19,19,23,16,23,25,5,21,1,18,24,23,23,2,25,25
1534,20,19,23,16,23,25,6,21,1,18,24,23,23,2,25,25
1535,21,19,23,16,23,25,6,21,1,18,24,23,23,3,25,25
1536,22,19,23,16,23,25,6,21,2,18,24,23,23,4,25,25
1537,23,19,23,16,23,25,7,21,2,18,24,23,23,5,25,25
1538,23,19,23,16,23,25,8,21,2,18,24,23,23,6,25,25
1539,23,19,23,16,23,25,9,21,3,18,24,23,23,7,25,25
1540,24,19,23,16,23,25,9,21,4,18,24,23,23,7,25,25
1541,25,19,23,16,23,25,9,21,4,18,24,23,23,7,25,25
1542,25,19,23,16,23,25,10,21,4,18,24,23,23,8,25,25
1543,25,19,23,16,23,25,10,21,5,18,24,23,23,8,25,25
1544,24,19,23,16,23,25,10,21,5,18,24,23,23,8,25,25
1545,23,19,23,16,23,25,11,21,5,18,24,23,23,9,25,25
1546,22,19,23,16,23,25,12,21,6,18,24,23,23,9,25,25
1547,21,19,23,16,23,25,12,21,7,18,24,23,23,9,25,25
1548,20,19,23,16,23,25,12,21,7,18,24,23,23,10,25,25
1549,19,19,23,16,23,25,13,21,7,18,24,23,23,10,25,25
1550,18,19,23,16,23,25,14,21,8,18,24,23,23,10,25,25
1551,17,19,23,16,23,25,15,21,8,18,24,23,23,11,25,25
1552,16,19,23,16,23,25,16,21,8,18,24,23,23,12,25,25
1553,15,19,23,16,23,25,17,21,9,18,24,23,23,12,25,25
1554,14,19,23,16,23,25,18,21,10,18,24,23,23,12,25,25
1555,13,19,23,16,23,25,19,21,11,18,24,23,23,13,25,25
1556,12,19,23,16,23,25,20,21,12,18,24,23,23,14,25,25
1557,11,19,23,16,23,25,21,21,13,18,24,23,23,15,25,25
1558,10,19,23,16,23,25,21,21,14,18,24,23,23,16,25,25
1559,9,19,23,16,23,25,21,21,15,18,24,23,23,16,25,25
1560,8,19,23,16,23,25,22,21,15,18,24,23,23,16,25,25
1561,7,19,23,16,23,25,22,21,15,18,24,23,23,17,25,25
1562,6,19,23,16,23,25,22,21,16,18,24,23,23,17,25,25
1563,5,19,23,16,23,25,23,21,17,18,24,23,23,17,25,25
1564,4,19,23,16,23,25,24,21,17,18,24,23,23,18,25,25
1565,3,19,23,16,23,25,24,21,17,18,24,23,23,19,25,25
1566,2,19,23,16,23,25,24,21,18,18,24,23,23,20,25,25
1567,1,19,23,16,23,25,23,21,19,18,24,23,23,20,25,25
1568,1,19,23,16,23,25,22,21,20,18,24,23,23,20,25,25
1569,1,19,23,16,23,25,21,21,21,18,24,23,23,19,25,25
1570,2,19,23,16,23,25,20,21,21,18,24,23,23,18,25,25
1571,3,19,23,16,23,25,19,21,21,18,24,23,23,17,25,25
1572,4,19,23,16,23,25,18,21,22,18,24,23,23,16,25,25
1573,5,19,23,16,23,25,17,21,23,18,24,23,23,15,25,25
1574,6,19,23,16,23,25,16,21,23,18,24,23,23,14,25,25
1575,7,19,23,16,23,25,15,21,23,18,24,23,23,13,25,25
1576,8,19,23,16,23,25,14,21,24,18,24,23,23,12,25,25
1577,8,19,23,16,23,25,13,21,25,18,24,23,23,11,25,25
1578,8,19,23,16,23,25,12,21,25,18,24,23,23,10,25,25
1579,9,19,23,16,23,25,11,21,25,18,24,23,23,9,25,25
1580,10,19,23,16,23,25,10,21,24,18,24,23,23,8,25,25
1581,10,19,23,16,23,25,9,21,23,18,24,23,23,7,25,25
1582,10,19,23,16,23,25,8,21,22,18,24,23,23,6,25,25
1583,11,19,23,16,23,25,7,21,21,18,24,23,23,5,25,25
1584,11,19,23,16,23,25,6,21,20,18,24,23,23,4,25,25
1585,11,19,23,16,23,25,5,21,19,18,24,23,23,3,25,25
1586,12,19,23,16,23,25,4,21,18,18,24,23,23,2,25,25
1587,12,19,23,16,23,25,3,21,17,18,24,23,23,1,25,25
1588,12,19,23,16,23,25,2,21,16,18,24,23,23,1,25,25
1589,13,19,23,16,23,25,1,21,15,18,24,23,23,1,25,25
1590,13,19,23,16,23,25,1,21,14,18,24,23,23,2,25,25
1591,13,19,23,16,23,25,1,21,13,18,24,23,23,3,25,25
1592,14,19,23,16,23,25,2,21,12,18,24,23,23,3,25,25
1593,15,19,23,16,23,25,3,21,11,18,24,23,23,3,25,25
1594,15,19,23,16,23,25,3,21,10,18,24,23,23,4,25,25
1595,15,19,23,16,23,25,3,21,9,18,24,23,23,5,25,25
1596,16,19,23,16,23,25,4,21,8,18,24,23,23,6,25,25
1597,17,19,23,16,23,25,5,21,7,18,24,23,23,6,25,25
1598,17,19,23,16,23,25,5,21,6,18,24,23,23,6,25,25
1599,17,19,23,16,23,25,5,21,5,18,24,23,23,7,25,25
1600,18,19,23,16,23,25,6,21,4,18,24,23,23,7,25,25
1601,18,19,23,16,23,25,7,21,3,18,24,23,23,7,25,25
1602,18,19,23,16,23,25,8,21,2,18,24,23,23,8,25,25
1603,19,19,23,16,23,25,9,21,1,18,24,23,23,9,25,25
1604,19,19,23,16,23,25,10,21,1,18,24,23,23,10,25,25
1605,19,19,23,16,23,25,11,21,1,18,24,23,23,11,25,25
1606,20,19,23,16,23,25,12,21,2,18,24,23,23,11,25,25
1607,21,19,23,16,23,25,13,21,2,18,24,23,23,11,25,25
1608,22,19,23,16,23,25,13,21,2,18,24,23,23,12,25,25
1609,23,19,23,16,23,25,13,21,3,18,24,23,23,13,25,25
1610,24,19,23,16,23,25,14,21,4,18,24,23,23,14,25,25
1611,25,19,23,16,23,25,15,21,4,18,24,23,23,15,25,25
1612,25,19,23,16,23,25,16,21,4,18,24,23,23,15,25,25
1613,25,19,23,16,23,25,16,21,5,18,24,23,23,15,25,25
1614,24,19,23,16,23,25,16,21,6,18,24,23,23,16,25,25
1615,23,19,23,16,23,25,17,21,7,18,24,23,23,16,25,25
1616,22,19,23,16,23,25,18,21,7,18,24,23,23,16,25,25
1617,21,19,23,16,23,25,18,21,7,18,24,23,23,17,25,25
1618,20,19,23,16,23,25,18,21,8,18,24,23,23,18,25,25
1619,19,19,23,16,23,25,19,21,9,18,24,23,23,19,25,25
1620,18,19,23,16,23,25,20,21,9,18,24,23,23,20,25,25
1621,17,19,23,16,23,25,20,21,9,18,24,23,23,20,25,25
1622,16,19,23,16,23,25,20,21,10,18,24,23,23,20,25,25
1623,15,19,23,16,23,25,21,21,11,18,24,23,23,21,25,25
1624,14,19,23,16,23,25,22,21,12,18,24,23,23,22,25,25
1625,13,19,23,16,23,25,22,21,13,18,24,23,23,22,25,25
1626,12,19,23,16,23,25,22,21,14,18,24,23,23,22,25,25
1627,11,19,23,16,23,25,21,21,14,18,24,23,23,23,25,25
1628,10,19,23,16,23,25,20,21,14,18,24,23,23,23,25,25
1629,9,19,23,16,23,25,19,21,15,18,24,23,23,23,25,25
1630,8,19,23,16,23,25,18,21,15,18,24,23,23,22,25,25
1631,7,19,23,16,23,25,17,21,15,18,24,23,23,21,25,25
1632,6,19,23,16,23,25,16,21,16,18,24,23,23,20,25,25
1633,5,19,23,16,23,25,15,21,17,18,24,23,23,19,25,25
1634,4,19,23,16,23,25,14,21,17,18,24,23,23,18,25,25
1635,3,19,23,16,23,25,13,21,17,18,24,23,23,17,25,25
1636,2,19,23,16,23,25,12,21,18,18,24,23,23,16,25,25
1637,1,19,23,16,23,25,11,21,19,18,24,23,23,15,25,25
1638,1,19,23,16,23,25,10,21,20,18,24,23,23,14,25,25
1639,1,19,23,16,23,25,9,21,20,18,24,23,23,13,25,25
1640,2,19,23,16,23,25,8,21,20,18,24,23,23,12,25,25
1641,3,19,23,16,23,25,7,21,21,18,24,23,23,11,25,25
1642,4,19,23,16,23,25,6,21,22,18,24,23,23,10,25,25
1643,5,19,23,16,23,25,5,21,23,18,24,23,23,9,25,25
1644,5,19,23,16,23,25,4,21,24,18,24,23,23,8,25,25
1645,5,19,23,16,23,25,3,21,24,18,24,23,23,7,25,25
1646,6,19,23,16,23,25,2,21,24,18,24,23,23,6,25,25
1647,6,19,23,16,23,25,1,21,23,18,24,23,23,5,25,25
1648,6,19,23,16,23,25,1,21,22,18,24,23,23,4,25,25
1649,7,19,23,16,23,25,1,21,21,18,24,23,23,3,25,25
1650,8,19,23,16,23,25,2,21,20,18,24,23,23,2,25,25
1651,9,19,23,16,23,25,3,21,19,18,24,23,23,1,25,25
1652,9,19,23,16,23,25,3,21,18,18,24,23,23,1,25,25
1653,9,19,23,16,23,25,3,21,17,18,24,23,23,1,25,25
1654,10,19,23,16,23,25,4,21,16,18,24,23,23,2,25,25
1655,11,19,23,16,23,25,5,21,15,18,24,23,23,2,25,25
1656,11,19,23,16,23,25,6,21,14,18,24,23,23,2,25,25
1657,11,19,23,16,23,25,7,21,13,18,24,23,23,3,25,25
1658,12,19,23,16,23,25,8,21,12,18,24,23,23,4,25,25
1659,13,19,23,16,23,25,9,21,11,18,24,23,23,4,25,25
1660,14,19,23,16,23,25,10,21,10,18,24,23,23,4,25,25
1661,15,19,23,16,23,25,10,21,9,18,24,23,23,5,25,25
1662,15,19,23,16,23,25,10,21,8,18,24,23,23,6,25,25
1663,15,19,23,16,23,25,11,21,7,18,24,23,23,6,25,25
1664,16,19,23,16,23,25,12,21,6,18,24,23,23,6,25,25
1665,17,19,23,16,23,25,13,21,5,18,24,23,23,7,25,25
1666,18,19,23,16,23,25,14,21,4,18,24,23,23,8,25,25
1667,19,19,23,16,23,25,15,21,3,18,24,23,23,9,25,25
1668,19,19,23,16,23,25,16,21,2,18,24,23,23,9,25,25
1669,19,19,23,16,23,25,17,21,1,18,24,23,23,9,25,25
1670,20,19,23,16,23,25,18,21,1,18,24,23,23,10,25,25
1671,21,19,23,16,23,25,19,21,1,18,24,23,23,11,25,25
1672,22,19,23,16,23,25,19,21,2,18,24,23,23,12,25,25
1673,22,19,23,16,23,25,19,21,3,18,24,23,23,13,25,25
1674,22,19,23,16,23,25,20,21,3,18,24,23,23,14,25,25
1675,23,19,23,16,23,25,20,21,3,18,24,23,23,15,25,25
1676,24,19,23,16,23,25,20,21,4,18,24,23,23,16,25,25
1677,25,19,23,16,23,25,21,21,4,18,24,23,23,16,25,25
1678,25,19,23,16,23,25,22,21,4,18,24,23,23,16,25,25
1679,25,19,23,16,23,25,23,21,5,18,24,23,23,17,25,25
1680,25,19,23,16,23,25,24,21,5,18,24,23,23,18,25,25
1681,25,19,23,16,23,25,24,21,5,18,24,23,23,18,25,25
1682,25,19,23,16,23,25,24,21,6,18,24,23,23,18,25,25
1683,25,19,23,16,23,25,25,21,7,18,24,23,23,19,25,25
1684,25,19,23,16,23,25,25,21,8,18,24,23,23,19,25,25
1685,25,19,23,16,23,25,25,21,9,18,24,23,23,19,25,25
1686,25,19,23,16,23,25,24,21,10,18,24,23,23,20,25,25
1687,25,19,23,16,23,25,23,21,11,18,24,23,23,21,25,25
1688,25,19,23,16,23,25,22,21,11,18,24,23,23,21,25,25
1689,25,19,23,16,23,25,21,21,11,18,24,23,23,21,25,25
1690,25,19,23,16,23,25,20,21,12,18,24,23,23,20,25,25
1691,25,19,23,16,23,25,19,21,12,18,24,23,23,19,25,25
1692,25,19,23,16,23,25,18,21,12,18,24,23,23,18,25,25
1693,25,19,23,16,23,25,17,21,13,18,24,23,23,17,25,25
1694,25,19,23,16,23,25,16,21,14,18,24,23,23,16,25,25
1695,25,19,23,16,23,25,15,21,15,18,24,23,23,15,25,25
1696,25,19,23,16,23,25,14,21,15,18,24,23,23,14,25,25
1697,25,19,23,16,23,25,13,21,15,18,24,23,23,13,25,25
1698,25,19,23,16,23,25,12,21,16,18,24,23,23,12,25,25
1699,25,19,23,16,23,25,11,21,17,18,24,23,23,11,25,25
1700,25,19,23,16,23,25,10,21,18,18,24,23,23,10,25,25
1701,25,19,23,16,23,25,9,21,19,18,24,23,23,9,25,25
1702,25,19,23,16,23,25,8,21,20,18,24,23,23,8,25,25
1703,25,19,23,16,23,25,7,21,21,18,24,23,23,7,25,25
1704,25,19,23,16,23,25,6,21,21,18,24,23,23,6,25,25
1705,25,19,23,16,23,25,5,21,21,18,24,23,23,5,25,25
1706,25,19,23,16,23,25,4,21,22,18,24,23,23,4,25,25
1707,25,19,23,16,23,25,3,21,23,18,24,23,23,3,25,25
1708,25,19,23,16,23,25,2,21,23,18,24,23,23,2,25,25
1709,25,19,23,16,23,25,1,21,23,18,24,23,23,1,25,25
1710,25,19,23,16,23,25,1,21,22,18,24,23,23,1,25,25
1711,25,19,23,16,23,25,1,21,21,18,24,23,23,1,25,25
1712,25,19,23,16,23,25,2,21,20,18,24,23,23,2,25,25
1713,25,19,23,16,23,25,2,21,19,18,24,23,23,3,25,25
1714,25,19,23,16,23,25,2,21,18,18,24,23,23,3,25,25
1715,25,19,23,16,23,25,3,21,17,18,24,23,23,3,25,25
1716,25,19,23,16,23,25,4,21,16,18,24,23,23,4,25,25
1717,25,19,23,16,23,25,5,21,15,18,24,23,23,4,25,25
1718,25,19,23,16,23,25,6,21,14,18,24,23,23,4,25,25
1719,25,19,23,16,23,25,7,21,13,18,24,23,23,5,25,25
1720,25,19,23,16,23,25,7,21,12,18,24,23,23,6,25,25
1721,25,19,23,16,23,25,7,21,11,18,24,23,23,7,25,25
1722,25,19,23,16,23,25,8,21,10,18,24,23,23,7,25,25
1723,25,19,23,16,23,25,9,21,9,18,24,23,23,7,25,25
1724,25,19,23,16,23,25,9,21,8,18,24,23,23,8,25,25
1725,25,19,23,16,23,25,9,21,7,18,24,23,23,9,25,25
1726,25,19,23,16,23,25,10,21,6,18,24,23,23,10,25,25
1727,25,19,23,16,23,25,10,21,5,18,24,23,23,10,25,25
1728,25,19,23,16,23,25,10,21,4,18,24,23,23,10,25,25
1729,25,19,23,16,23,25,11,21,3,18,24,23,23,11,25,25
1730,25,19,23,16,23,25,12,21,2,18,24,23,23,12,25,25
1731,25,19,23,16,23,25,13,21,1,18,24,23,23,12,25,25
1732,25,19,23,16,23,25,13,21,1,18,24,23,23,12,25,25
1733,25,19,23,16,23,25,13,21,1,18,24,23,23,13,25,25
1734,25,19,23,16,23,25,14,21,2,18,24,23,23,14,25,25
1735,25,19,23,16,23,25,14,21,3,18,24,23,23,14,25,25
1736,25,19,23,16,23,25,14,21,4,18,24,23,23,14,25,25
1737,25,19,23,16,23,25,15,21,5,18,24,23,23,15,25,25
1738,25,19,23,16,23,25,16,21,5,18,24,23,23,16,25,25
1739,25,19,23,16,23,25,16,21,5,18,24,23,23,17,25,25
1740,25,19,23,16,23,25,16,21,6,18,24,23,23,18,25,25
1741,25,19,23,16,23,25,17,21,7,18,24,23,23,18,25,25
1742,25,19,23,16,23,25,17,21,8,18,24,23,23,18,25,25
1743,25,19,23,16,23,25,17,21,8,18,24,23,23,19,25,25
1744,25,19,23,16,23,25,18,21,8,18,24,23,23,20,25,25
1745,25,19,23,16,23,25,18,21,9,18,24,23,23,21,25,25
1746,25,19,23,16,23,25,18,21,10,18,24,23,23,22,25,25
1747,25,19,23,16,23,25,19,21,10,18,24,23,23,23,25,25
1748,25,19,23,16,23,25,20,21,10,18,24,23,23,23,25,25
1749,25,19,23,16,23,25,21,21,11,18,24,23,23,23,25,25
1750,25,19,23,16,23,25,22,21,11,18,24,23,23,22,25,25
1751,25,19,23,16,23,25,23,21,11,18,24,23,23,21,25,25
1752,25,19,23,16,23,25,24,21,12,18,24,23,23,20,25,25
1753,25,19,23,16,23,25,24,21,13,18,24,23,23,19,25,25
1754,25,19,23,16,23,25,24,21,14,18,24,23,23,18,25,25
1755,25,19,23,16,23,25,23,21,15,18,24,23,23,17,25,25
1756,25,19,23,16,23,25,22,21,16,18,24,23,23,16,25,25
1757,25,19,23,16,23,25,21,21,17,18,24,23,23,15,25,25
1758,25,19,23,16,23,25,20,21,17,18,24,23,23,14,25,25
1759,25,19,23,16,23,25,19,21,17,18,24,23,23,13,25,25
1760,25,19,23,16,23,25,18,21,18,18,24,23,23,12,25,25
1761,25,19,23,16,23,25,17,21,18,18,24,23,23,11,25,25
1762,25,19,23,16,23,25,16,21,18,18,24,23,23,10,25,25
1763,25,19,23,16,23,25,15,21,19,18,24,23,23,9,25,25
1764,25,19,23,16,23,25,14,21,20,18,24,23,23,8,25,25
1765,25,19,23,16,23,25,13,21,21,18,24,23,23,7,25,25
1766,25,19,23,16,23,25,12,21,21,18,24,23,23,6,25,25
1767,25,19,23,16,23,25,11,21,21,18,24,23,23,5,25,25
