id,source,dest,submit_tick,pickup_tick,dropoff_tick,wait_time,travel_time,total_time,elevator
passenger1051,1,5,346,657,669,311,12,323,3
passenger1052,1,14,346,657,682,311,25,336,3
passenger1053,1,5,347,657,669,310,12,322,3
passenger1054,1,14,347,657,682,310,25,335,3
passenger1055,1,10,348,657,676,309,19,328,3
passenger1056,1,2,348,657,660,309,3,312,3
passenger1057,1,4,348,657,666,309,9,318,3
passenger1058,1,14,349,657,682,308,25,333,3
passenger1059,1,3,349,657,663,308,6,314,3
passenger1060,1,22,349,657,692,308,35,343,3
passenger1061,1,20,349,715,750,366,35,401,3
passenger1062,1,19,350,715,747,365,32,397,3
passenger1063,1,6,350,715,724,365,9,374,3
passenger1064,1,21,350,715,753,365,38,403,3
passenger1065,1,17,350,715,741,365,26,391,3
passenger1066,1,11,350,715,733,365,18,383,3
passenger1067,1,2,351,483,486,132,3,135,2
passenger1068,1,14,351,483,506,132,23,155,2
passenger1069,1,21,351,483,515,132,32,164,2
passenger1070,1,2,351,483,486,132,3,135,2
passenger1071,1,3,351,483,489,132,6,138,2
passenger1072,1,11,351,483,499,132,16,148,2
passenger1073,1,14,352,483,506,131,23,154,2
passenger1074,1,13,352,483,503,131,20,151,2
passenger1075,1,12,353,537,554,184,17,201,2
passenger1076,1,8,353,537,546,184,9,193,2
passenger1077,1,3,354,610,616,256,6,262,4
passenger1078,1,2,354,610,613,256,3,259,4
passenger1079,1,4,355,610,619,255,9,264,4
passenger1080,1,18,356,610,639,254,29,283,4
passenger1081,1,20,356,610,645,254,35,289,4
passenger1082,1,12,356,610,631,254,21,275,4
passenger1083,1,3,356,610,616,254,6,260,4
passenger1084,1,11,356,610,628,254,18,272,4
passenger1085,1,25,358,610,652,252,42,294,4
passenger1086,1,7,359,557,567,198,10,208,7
passenger1087,1,13,359,557,579,198,22,220,7
passenger1088,1,14,359,557,582,198,25,223,7
passenger1089,1,9,359,557,571,198,14,212,7
passenger1090,1,12,360,557,576,197,19,216,7
passenger1091,1,13,360,557,579,197,22,219,7
passenger1092,1,13,360,557,579,197,22,219,7
passenger1093,1,19,360,601,633,241,32,273,7
passenger1094,1,15,360,601,625,241,24,265,7
passenger1095,1,3,361,601,607,240,6,246,7
passenger1096,1,2,362,601,604,239,3,242,7
passenger1097,1,11,362,601,617,239,16,255,7
passenger1098,1,23,362,601,639,239,38,277,7
passenger1099,1,2,362,601,604,239,3,242,7
passenger1100,1,3,362,601,607,239,6,245,7
passenger1101,1,18,363,601,630,238,29,267,7
passenger1102,1,12,363,601,620,238,19,257,7
passenger1103,1,7,363,663,673,300,10,310,7
passenger1104,1,6,363,663,670,300,7,307,7
passenger1105,1,17,364,811,839,447,28,475,0
passenger1106,1,14,364,811,834,447,23,470,0
passenger1107,1,17,364,811,839,447,28,475,0
passenger1108,1,8,365,811,822,446,11,457,0
passenger1109,1,14,365,811,834,446,23,469,0
passenger1110,1,22,366,811,846,445,35,480,0
passenger1111,1,9,366,811,825,445,14,459,0
passenger1112,1,11,366,811,829,445,18,463,0
passenger1113,1,5,366,811,817,445,6,451,0
passenger1114,1,17,366,811,839,445,28,473,0
passenger1115,1,2,367,869,872,502,3,505,0
passenger1116,1,7,368,384,394,16,10,26,5
passenger1117,1,19,368,384,416,16,32,48,5
passenger1118,1,2,369,384,387,15,3,18,5
passenger1119,1,25,369,384,426,15,42,57,5
passenger1120,1,11,369,384,400,15,16,31,5
passenger1121,1,11,369,384,400,15,16,31,5
passenger1122,1,14,370,384,407,14,23,37,5
passenger1123,1,17,370,384,412,14,28,42,5
passenger1124,1,13,370,384,404,14,20,34,5
passenger1125,1,23,370,384,422,14,38,52,5
passenger1126,1,25,370,452,492,82,40,122,5
passenger1127,1,6,370,452,461,82,9,91,5
passenger1128,1,18,370,452,479,82,27,109,5
passenger1129,1,9,371,452,468,81,16,97,5
passenger1130,1,25,371,452,492,81,40,121,5
passenger1131,1,8,371,452,465,81,13,94,5
passenger1132,1,9,371,452,468,81,16,97,5
passenger1133,1,19,371,452,482,81,30,111,5
passenger1134,1,20,371,452,485,81,33,114,5
passenger1135,1,5,372,452,458,80,6,86,5
passenger1136,1,15,372,518,538,146,20,166,5
passenger1137,1,10,372,518,531,146,13,159,5
passenger1138,1,16,372,518,541,146,23,169,5
passenger1139,1,15,373,518,538,145,20,165,5
passenger1140,1,25,373,518,560,145,42,187,5
passenger1141,1,24,373,518,557,145,39,184,5
passenger1142,1,17,373,518,544,145,26,171,5
passenger1143,1,18,374,518,547,144,29,173,5
passenger1144,1,23,374,518,554,144,36,180,5
passenger1145,1,6,375,518,525,143,7,150,5
passenger1146,1,19,375,586,614,211,28,239,5
passenger1147,1,20,376,586,617,210,31,241,5
passenger1148,1,5,376,586,592,210,6,216,5
passenger1149,1,23,376,586,622,210,36,246,5
passenger1150,1,18,376,586,611,210,25,235,5
passenger1151,1,10,377,586,599,209,13,222,5
passenger1152,1,13,377,586,604,209,18,227,5
passenger1153,1,13,378,586,604,208,18,226,5
passenger1154,1,24,379,586,625,207,39,246,5
passenger1155,1,25,379,586,628,207,42,249,5
passenger1156,1,21,380,654,690,274,36,310,5
passenger1157,1,17,380,654,684,274,30,304,5
passenger1158,1,4,380,654,661,274,7,281,5
passenger1159,1,23,380,654,694,274,40,314,5
passenger1160,1,5,380,654,664,274,10,284,5
passenger1161,1,6,380,654,667,274,13,287,5
passenger1162,1,3,381,654,658,273,4,277,5
passenger1163,1,24,381,654,697,273,43,316,5
passenger1164,1,13,382,654,678,272,24,296,5
passenger1165,1,7,382,654,670,272,16,288,5
passenger1166,1,3,382,722,726,340,4,344,5
passenger1167,1,11,383,722,740,339,18,357,5
passenger1168,1,19,384,722,752,338,30,368,5
passenger1169,1,25,384,722,764,338,42,380,5
passenger1170,1,15,385,509,531,124,22,146,8
passenger1171,1,16,385,509,534,124,25,149,8
passenger1172,1,22,385,509,544,124,35,159,8
passenger1173,1,23,385,509,547,124,38,162,8
passenger1174,1,8,385,509,520,124,11,135,8
passenger1175,1,25,386,452,494,66,42,108,10
passenger1176,1,14,386,452,473,66,21,87,10
passenger1177,1,24,386,452,491,66,39,105,10
passenger1178,1,4,386,452,457,66,5,71,10
passenger1179,1,4,386,452,457,66,5,71,10
passenger1180,1,23,386,452,488,66,36,102,10
passenger1181,1,18,388,520,549,132,29,161,10
passenger1182,1,6,388,520,531,132,11,143,10
passenger1183,1,23,388,520,558,132,38,170,10
passenger1184,1,4,388,520,527,132,7,139,10
passenger1185,1,18,389,1073,1102,684,29,713,6
passenger1186,1,6,389,1073,1080,684,7,691,6
passenger1187,1,3,390,1139,1145,749,6,755,6
passenger1188,1,21,390,1139,1173,749,34,783,6
passenger1189,1,22,390,1139,1176,749,37,786,6
passenger1190,1,4,390,1139,1148,749,9,758,6
passenger1191,1,4,390,1139,1148,749,9,758,6
passenger1192,1,16,390,1139,1162,749,23,772,6
passenger1193,1,2,390,1139,1142,749,3,752,6
passenger1194,1,19,391,1139,1167,748,28,776,6
passenger1195,1,23,391,1139,1179,748,40,788,6
passenger1196,1,20,391,1139,1170,748,31,779,6
passenger1197,1,7,391,1203,1213,812,10,822,6
passenger1198,1,6,392,527,536,135,9,144,13
passenger1199,1,18,393,527,556,134,29,163,13
passenger1200,1,3,393,527,531,134,4,138,13
passenger1201,1,14,394,527,548,133,21,154,13
passenger1202,1,12,394,527,544,133,17,150,13
passenger1203,1,19,394,527,559,133,32,165,13
passenger1204,1,6,395,527,536,132,9,141,13
passenger1205,1,20,395,527,562,132,35,167,13
passenger1206,1,18,395,527,556,132,29,161,13
passenger1207,1,7,396,583,597,187,14,201,13
passenger1208,1,10,396,583,604,187,21,208,13
passenger1209,1,3,396,583,587,187,4,191,13
passenger1210,1,12,397,583,608,186,25,211,13
passenger1211,1,8,397,583,600,186,17,203,13
passenger1212,1,4,397,583,590,186,7,193,13
passenger1213,1,15,398,583,613,185,30,215,13
passenger1214,1,15,398,583,613,185,30,215,13
passenger1215,1,4,398,583,590,185,7,192,13
passenger1216,1,6,398,583,594,185,11,196,13
passenger1217,1,3,399,629,635,230,6,236,13
passenger1218,1,18,400,715,744,315,29,344,3
passenger1219,1,10,400,715,730,315,15,330,3
passenger1220,1,3,401,715,719,314,4,318,3
passenger1221,1,6,401,715,724,314,9,323,3
passenger1222,1,25,401,775,817,374,42,416,3
passenger1223,1,8,402,775,788,373,13,386,3
passenger1224,1,18,402,775,806,373,31,404,3
passenger1225,1,13,402,775,799,373,24,397,3
passenger1226,1,6,403,775,784,372,9,381,3
passenger1227,1,9,403,775,791,372,16,388,3
passenger1228,1,2,404,775,778,371,3,374,3
passenger1229,1,19,404,775,809,371,34,405,3
passenger1230,1,10,404,775,794,371,19,390,3
passenger1231,1,13,404,775,799,371,24,395,3
passenger1232,1,5,404,843,849,439,6,445,3
passenger1233,1,21,404,843,877,439,34,473,3
passenger1234,1,7,404,843,855,439,12,451,3
passenger1235,1,15,405,843,865,438,22,460,3
passenger1236,1,22,405,843,880,438,37,475,3
passenger1237,1,19,405,843,873,438,30,468,3
passenger1238,1,16,406,843,868,437,25,462,3
passenger1239,1,23,407,843,883,436,40,476,3
passenger1240,1,6,407,843,852,436,9,445,3
passenger1241,1,25,407,843,887,436,44,480,3
passenger1242,1,15,407,913,939,506,26,532,3
passenger1243,1,11,407,913,931,506,18,524,3
passenger1244,1,8,408,913,926,505,13,518,3
passenger1245,1,19,408,913,947,505,34,539,3
passenger1246,1,25,409,913,957,504,44,548,3
passenger1247,1,18,409,913,944,504,31,535,3
passenger1248,1,2,409,913,916,504,3,507,3
passenger1249,1,13,409,913,935,504,22,526,3
passenger1250,1,19,411,478,510,67,32,99,1
passenger1251,1,11,411,478,496,67,18,85,1
passenger1252,1,20,411,478,513,67,35,102,1
passenger1253,1,18,412,478,507,66,29,95,1
passenger1254,1,3,412,478,484,66,6,72,1
passenger1255,1,15,412,478,502,66,24,90,1
passenger1256,1,6,412,478,489,66,11,77,1
passenger1257,1,13,413,537,557,124,20,144,2
passenger1258,1,11,413,537,551,124,14,138,2
passenger1259,1,21,413,537,571,124,34,158,2
passenger1260,1,22,413,537,574,124,37,161,2
passenger1261,1,13,414,537,557,123,20,143,2
passenger1262,1,14,414,537,560,123,23,146,2
passenger1263,1,17,414,537,565,123,28,151,2
passenger1264,1,17,414,537,565,123,28,151,2
passenger1265,1,17,414,597,621,183,24,207,2
passenger1266,1,20,414,597,628,183,31,214,2
passenger1267,1,25,414,597,637,183,40,223,2
passenger1268,1,21,414,597,631,183,34,217,2
passenger1269,1,5,414,597,603,183,6,189,2
passenger1270,1,13,415,597,613,182,16,198,2
passenger1271,1,13,416,597,613,181,16,197,2
passenger1272,1,14,416,597,616,181,19,200,2
passenger1273,1,14,416,597,616,181,19,200,2
passenger1274,1,19,416,597,625,181,28,209,2
passenger1275,1,12,417,663,684,246,21,267,2
passenger1276,1,8,417,663,676,246,13,259,2
passenger1277,1,12,417,663,684,246,21,267,2
passenger1278,1,22,417,663,700,246,37,283,2
passenger1279,1,9,417,663,679,246,16,262,2
passenger1280,1,2,418,663,666,245,3,248,2
passenger1281,1,25,418,663,705,245,42,287,2
passenger1282,1,6,418,663,672,245,9,254,2
passenger1283,1,16,418,663,690,245,27,272,2
passenger1284,1,21,418,663,697,245,34,279,2
passenger1285,1,8,418,731,746,313,15,328,2
passenger1286,1,10,418,731,750,313,19,332,2
passenger1287,1,8,418,731,746,313,15,328,2
passenger1288,1,5,418,731,737,313,6,319,2
passenger1289,1,5,419,731,737,312,6,318,2
passenger1290,1,6,419,731,740,312,9,321,2
passenger1291,1,12,419,731,754,312,23,335,2
passenger1292,1,14,419,731,758,312,27,339,2
passenger1293,1,2,420,869,872,449,3,452,0
passenger1294,1,22,420,869,904,449,35,484,0
passenger1295,1,18,420,869,898,449,29,478,0
passenger1296,1,3,420,869,875,449,6,455,0
passenger1297,1,22,420,869,904,449,35,484,0
passenger1298,1,2,421,869,872,448,3,451,0
passenger1299,1,15,421,869,893,448,24,472,0
passenger1300,1,13,422,869,887,447,18,465,0
passenger1301,1,14,422,869,890,447,21,468,0
passenger1302,1,24,422,927,966,505,39,544,0
passenger1303,1,24,423,927,966,504,39,543,0
passenger1304,1,8,424,927,940,503,13,516,0
passenger1305,1,15,425,927,951,502,24,526,0
passenger1306,1,25,425,927,969,502,42,544,0
passenger1307,1,19,426,610,642,184,32,216,4
passenger1308,1,23,426,678,720,252,42,294,4
passenger1309,1,12,426,678,697,252,19,271,4
passenger1310,1,8,426,678,689,252,11,263,4
passenger1311,1,14,426,678,703,252,25,277,4
passenger1312,1,21,427,663,699,236,36,272,7
passenger1313,1,24,427,663,704,236,41,277,7
passenger1314,1,18,427,678,711,251,33,284,4
passenger1315,1,18,429,663,694,234,31,265,7
passenger1316,1,14,429,663,688,234,25,259,7
passenger1317,1,9,429,663,677,234,14,248,7
passenger1318,1,12,429,663,682,234,19,253,7
passenger1319,1,13,429,663,685,234,22,256,7
passenger1320,1,21,429,663,699,234,36,270,7
passenger1321,1,15,430,509,531,79,22,101,8
passenger1322,1,21,430,509,541,79,32,111,8
passenger1323,1,2,430,571,574,141,3,144,8
passenger1324,1,20,430,571,602,141,31,172,8
passenger1325,1,14,431,571,592,140,21,161,8
passenger1326,1,25,431,571,613,140,42,182,8
passenger1327,1,13,431,571,589,140,18,158,8
passenger1328,1,13,431,571,589,140,18,158,8
passenger1329,1,5,431,571,579,140,8,148,8
passenger1330,1,21,432,571,605,139,34,173,8
passenger1331,1,18,433,571,598,138,27,165,8
passenger1332,1,22,434,571,608,137,37,174,8
passenger1333,1,4,434,639,646,205,7,212,8
passenger1334,1,7,435,639,651,204,12,216,8
passenger1335,1,23,435,639,677,204,38,242,8
passenger1336,1,3,435,639,643,204,4,208,8
passenger1337,1,14,436,639,664,203,25,228,8
passenger1338,1,11,436,639,659,203,20,223,8
passenger1339,1,24,436,639,680,203,41,244,8
passenger1340,1,22,436,639,674,203,35,238,8
passenger1341,1,23,436,639,677,203,38,241,8
passenger1342,1,8,436,639,654,203,15,218,8
passenger1343,1,16,437,705,728,268,23,291,8
passenger1344,1,18,437,705,732,268,27,295,8
passenger1345,1,25,437,705,743,268,38,306,8
passenger1346,1,2,438,705,708,267,3,270,8
passenger1347,1,25,439,705,743,266,38,304,8
passenger1348,1,10,439,705,720,266,15,281,8
passenger1349,1,5,439,705,713,266,8,274,8
passenger1350,1,16,439,705,728,266,23,289,8
passenger1351,1,20,440,705,736,265,31,296,8
passenger1352,1,5,440,705,713,265,8,273,8
passenger1353,1,2,440,769,772,329,3,332,8
passenger1354,1,23,441,769,801,328,32,360,8
passenger1355,1,24,441,769,804,328,35,363,8
passenger1356,1,5,441,769,777,328,8,336,8
passenger1357,1,23,442,769,801,327,32,359,8
passenger1358,1,23,442,769,801,327,32,359,8
passenger1359,1,25,442,769,807,327,38,365,8
passenger1360,1,7,442,769,781,327,12,339,8
passenger1361,1,15,443,769,791,326,22,348,8
passenger1362,1,25,443,769,807,326,38,364,8
passenger1363,1,23,443,833,869,390,36,426,8
passenger1364,1,16,444,833,858,389,25,414,8
passenger1365,1,6,444,833,844,389,11,400,8
passenger1366,1,4,445,833,840,388,7,395,8
passenger1367,1,8,445,833,848,388,15,403,8
passenger1368,1,3,445,833,837,388,4,392,8
passenger1369,1,6,446,833,844,387,11,398,8
passenger1370,1,3,446,833,837,387,4,391,8
passenger1371,1,20,446,833,864,387,31,418,8
passenger1372,1,16,446,833,858,387,25,412,8
passenger1373,1,14,446,893,914,447,21,468,8
passenger1374,1,21,446,893,925,447,32,479,8
passenger1375,1,11,447,893,907,446,14,460,8
passenger1376,1,11,447,893,907,446,14,460,8
passenger1377,1,6,447,893,900,446,7,453,8
passenger1378,1,12,447,893,910,446,17,463,8
passenger1379,1,6,448,893,900,445,7,452,8
passenger1380,1,16,448,893,918,445,25,470,8
passenger1381,1,25,448,893,931,445,38,483,8
passenger1382,1,14,448,893,914,445,21,466,8
passenger1383,1,9,448,957,973,509,16,525,8
passenger1384,1,18,448,957,986,509,29,538,8
passenger1385,1,21,449,957,993,508,36,544,8
passenger1386,1,13,450,957,979,507,22,529,8
passenger1387,1,8,451,957,970,506,13,519,8
passenger1388,1,19,451,957,989,506,32,538,8
passenger1389,1,6,451,957,966,506,9,515,8
passenger1390,1,25,452,520,562,68,42,110,10
passenger1391,1,9,452,520,536,68,16,84,10
passenger1392,1,10,452,520,539,68,19,87,10
passenger1393,1,19,453,520,552,67,32,99,10
passenger1394,1,2,453,520,523,67,3,70,10
passenger1395,1,6,453,520,531,67,11,78,10
passenger1396,1,5,453,588,594,135,6,141,10
passenger1397,1,11,454,588,608,134,20,154,10
passenger1398,1,15,454,588,614,134,26,160,10
passenger1399,1,6,454,588,597,134,9,143,10
passenger1400,1,10,454,588,605,134,17,151,10
passenger1401,1,20,454,588,623,134,35,169,10
passenger1402,1,24,454,588,629,134,41,175,10
passenger1403,1,2,455,679,682,224,3,227,9
passenger1404,1,17,455,679,709,224,30,254,9
passenger1405,1,2,456,1203,1206,747,3,750,6
passenger1406,1,14,456,1203,1224,747,21,768,6
passenger1407,1,23,456,1203,1239,747,36,783,6
passenger1408,1,21,456,1203,1235,747,32,779,6
passenger1409,1,7,456,1203,1213,747,10,757,6
passenger1410,1,8,456,1203,1216,747,13,760,6
passenger1411,1,20,456,1203,1232,747,29,776,6
passenger1412,1,21,457,1203,1235,746,32,778,6
passenger1413,1,8,457,1203,1216,746,13,759,6
passenger1414,1,2,457,1263,1266,806,3,809,6
passenger1415,1,12,457,1263,1284,806,21,827,6
passenger1416,1,16,457,1263,1292,806,29,835,6
passenger1417,1,12,457,1263,1284,806,21,827,6
passenger1418,1,24,457,1263,1304,806,41,847,6
passenger1419,1,21,458,629,661,171,32,203,13
passenger1420,1,20,458,629,658,171,29,200,13
passenger1421,1,2,459,629,632,170,3,173,13
passenger1422,1,22,459,629,664,170,35,205,13
passenger1423,1,20,459,629,658,170,29,199,13
passenger1424,1,11,459,629,645,170,16,186,13
passenger1425,1,16,459,629,652,170,23,193,13
passenger1426,1,21,460,629,661,169,32,201,13
passenger1427,1,23,461,629,667,168,38,206,13
passenger1428,1,15,461,691,713,230,22,252,13
passenger1429,1,2,461,691,694,230,3,233,13
passenger1430,1,16,462,691,716,229,25,254,13
passenger1431,1,18,462,691,720,229,29,258,13
passenger1432,1,3,463,691,697,228,6,234,13
passenger1433,1,21,463,691,725,228,34,262,13
passenger1434,1,6,464,913,922,449,9,458,3
passenger1435,1,23,465,913,953,448,40,488,3
passenger1436,1,15,467,983,1009,516,26,542,3
passenger1437,1,9,467,983,999,516,16,532,3
passenger1438,1,3,467,983,989,516,6,522,3
passenger1439,1,2,468,983,986,515,3,518,3
passenger1440,1,19,469,983,1015,514,32,546,3
passenger1441,1,11,469,983,1003,514,20,534,3
passenger1442,1,22,470,983,1020,513,37,550,3
passenger1443,1,7,470,983,995,513,12,525,3
passenger1444,1,24,470,983,1024,513,41,554,3
passenger1445,1,24,471,983,1024,512,41,553,3
passenger1446,1,4,471,1049,1056,578,7,585,3
passenger1447,1,17,471,1049,1077,578,28,606,3
passenger1448,1,24,471,1049,1090,578,41,619,3
passenger1449,1,9,471,1049,1065,578,16,594,3
passenger1450,1,3,472,1049,1053,577,4,581,3
passenger1451,1,23,472,1049,1087,577,38,615,3
passenger1452,1,13,472,1049,1071,577,22,599,3
passenger1453,1,2,474,478,481,4,3,7,1
passenger1454,1,22,474,478,517,4,39,43,1
passenger1455,1,18,475,478,507,3,29,32,1
passenger1456,1,3,475,540,546,65,6,71,1
passenger1457,1,8,475,540,553,65,13,78,1
passenger1458,1,2,475,540,543,65,3,68,1
passenger1459,1,24,475,540,579,65,39,104,1
passenger1460,1,2,475,540,543,65,3,68,1
passenger1461,1,21,476,540,572,64,32,96,1
passenger1462,1,14,476,540,561,64,21,85,1
passenger1463,1,15,476,540,564,64,24,88,1
passenger1464,1,21,477,540,572,63,32,95,1
passenger1465,1,23,477,540,576,63,36,99,1
passenger1466,1,5,478,604,614,126,10,136,1
passenger1467,1,2,478,604,607,126,3,129,1
passenger1468,1,4,478,604,611,126,7,133,1
passenger1469,1,18,479,604,635,125,31,156,1
passenger1470,1,15,480,604,630,124,26,150,1
passenger1471,1,4,480,604,611,124,7,131,1
passenger1472,1,7,481,731,743,250,12,262,2
passenger1473,1,14,481,731,758,250,27,277,2
passenger1474,1,19,481,773,799,292,26,318,2
passenger1475,1,10,481,773,784,292,11,303,2
passenger1476,1,24,481,773,810,292,37,329,2
passenger1477,1,25,482,773,813,291,40,331,2
passenger1478,1,20,482,773,802,291,29,320,2
passenger1479,1,12,482,773,788,291,15,306,2
passenger1480,1,23,482,773,807,291,34,325,2
passenger1481,1,19,482,773,799,291,26,317,2
passenger1482,1,14,483,773,792,290,19,309,2
passenger1483,1,12,483,773,788,290,15,305,2
passenger1484,1,21,484,839,875,355,36,391,2
passenger1485,1,15,484,839,863,355,24,379,2
passenger1486,1,6,484,839,850,355,11,366,2
passenger1487,1,25,484,839,881,355,42,397,2
passenger1488,1,3,484,839,845,355,6,361,2
passenger1489,1,18,485,839,870,354,31,385,2
passenger1490,1,17,485,839,867,354,28,382,2
passenger1491,1,16,486,927,954,441,27,468,0
passenger1492,1,3,486,927,931,441,4,445,0
passenger1493,1,13,486,927,947,441,20,461,0
passenger1494,1,23,486,927,963,441,36,477,0
passenger1495,1,7,486,927,937,441,10,451,0
passenger1496,1,18,487,995,1024,508,29,537,0
passenger1497,1,22,487,995,1030,508,35,543,0
passenger1498,1,24,487,995,1034,508,39,547,0
passenger1499,1,14,487,995,1018,508,23,531,0
passenger1500,1,9,488,995,1007,507,12,519,0
passenger1501,1,18,488,995,1024,507,29,536,0
passenger1502,1,13,488,995,1015,507,20,527,0
passenger1503,1,17,489,729,751,240,22,262,7
passenger1504,1,19,489,729,755,240,26,266,7
passenger1505,1,19,490,729,755,239,26,265,7
passenger1506,1,7,490,729,737,239,8,247,7
passenger1507,1,20,490,729,758,239,29,268,7
passenger1508,1,15,491,729,747,238,18,256,7
passenger1509,1,24,491,729,766,238,37,275,7
passenger1510,1,17,491,729,751,238,22,260,7
passenger1511,1,23,491,729,763,238,34,272,7
passenger1512,1,25,491,729,769,238,40,278,7
passenger1513,1,25,491,795,835,304,40,344,7
passenger1514,1,19,492,678,714,186,36,222,4
passenger1515,1,16,492,678,707,186,29,215,4
passenger1516,1,4,492,678,683,186,5,191,4
passenger1517,1,11,493,678,694,185,16,201,4
passenger1518,1,13,494,678,700,184,22,206,4
passenger1519,1,20,495,679,716,184,37,221,9
passenger1520,1,16,495,679,706,184,27,211,9
passenger1521,1,12,495,679,698,184,19,203,9
passenger1522,1,5,497,679,687,182,8,190,9
passenger1523,1,19,497,737,771,240,34,274,9
passenger1524,1,12,497,737,756,240,19,259,9
passenger1525,1,2,499,957,960,458,3,461,8
passenger1526,1,8,499,957,970,458,13,471,8
passenger1527,1,23,500,957,997,457,40,497,8
passenger1528,1,4,500,1021,1026,521,5,526,8
passenger1529,1,11,500,1021,1041,521,20,541,8
passenger1530,1,14,500,1021,1048,521,27,548,8
passenger1531,1,4,501,1021,1026,520,5,525,8
passenger1532,1,5,501,1021,1029,520,8,528,8
passenger1533,1,24,501,1021,1062,520,41,561,8
passenger1534,1,16,502,1021,1052,519,31,550,8
passenger1535,1,7,502,1021,1035,519,14,533,8
passenger1536,1,6,503,1021,1032,518,11,529,8
passenger1537,1,12,503,1021,1044,518,23,541,8
passenger1538,1,19,503,1087,1115,584,28,612,8
passenger1539,1,19,503,1087,1115,584,28,612,8
passenger1540,1,6,503,1087,1096,584,9,593,8
passenger1541,1,19,503,1087,1115,584,28,612,8
passenger1542,1,23,503,1087,1123,584,36,620,8
passenger1543,1,7,504,1087,1099,583,12,595,8
passenger1544,1,2,504,1087,1090,583,3,586,8
passenger1545,1,25,505,1087,1127,582,40,622,8
passenger1546,1,14,505,1087,1108,582,21,603,8
passenger1547,1,20,506,1087,1118,581,31,612,8
passenger1548,1,9,506,1153,1167,647,14,661,8
passenger1549,1,9,506,1153,1167,647,14,661,8
passenger1550,1,7,506,1153,1163,647,10,657,8
passenger1551,1,7,506,1153,1163,647,10,657,8
passenger1552,1,13,507,1153,1173,646,20,666,8
passenger1553,1,4,508,1153,1158,645,5,650,8
passenger1554,1,22,508,1153,1186,645,33,678,8
passenger1555,1,14,508,1153,1176,645,23,668,8
passenger1556,1,23,509,1153,1189,644,36,680,8
passenger1557,1,14,509,1153,1176,644,23,667,8
passenger1558,1,9,509,1213,1227,704,14,718,8
passenger1559,1,14,509,1213,1234,704,21,725,8
passenger1560,1,5,510,1213,1219,703,6,709,8
passenger1561,1,21,510,1213,1249,703,36,739,8
passenger1562,1,19,510,1213,1245,703,32,735,8
passenger1563,1,5,510,1213,1219,703,6,709,8
passenger1564,1,15,511,1213,1237,702,24,726,8
passenger1565,1,14,511,1213,1234,702,21,723,8
passenger1566,1,6,511,1213,1222,702,9,711,8
passenger1567,1,4,512,1263,1270,751,7,758,6
passenger1568,1,20,513,1263,1298,750,35,785,6
passenger1569,1,8,513,1263,1278,750,15,765,6
passenger1570,1,14,513,1263,1288,750,25,775,6
passenger1571,1,7,514,1263,1275,749,12,761,6
passenger1572,1,17,514,1329,1361,815,32,847,6
passenger1573,1,3,514,1329,1333,815,4,819,6
passenger1574,1,10,515,1329,1346,814,17,831,6
passenger1575,1,15,515,1329,1355,814,26,840,6
passenger1576,1,12,515,1329,1350,814,21,835,6
passenger1577,1,16,515,1329,1358,814,29,843,6
passenger1578,1,6,515,1329,1338,814,9,823,6
passenger1579,1,12,516,722,743,206,21,227,5
passenger1580,1,20,516,722,755,206,33,239,5
passenger1581,1,10,517,722,737,205,15,220,5
passenger1582,1,5,517,722,730,205,8,213,5
passenger1583,1,22,518,722,759,204,37,241,5
passenger1584,1,20,518,722,755,204,33,237,5
passenger1585,1,18,518,790,815,272,25,297,5
passenger1586,1,21,518,790,824,272,34,306,5
passenger1587,1,20,519,790,821,271,31,302,5
passenger1588,1,19,519,790,818,271,28,299,5
passenger1589,1,14,519,790,809,271,19,290,5
passenger1590,1,2,519,790,793,271,3,274,5
passenger1591,1,16,520,588,617,68,29,97,10
passenger1592,1,8,520,588,601,68,13,81,10
passenger1593,1,20,521,588,623,67,35,102,10
passenger1594,1,13,522,654,674,132,20,152,10
passenger1595,1,23,522,654,686,132,32,164,10
passenger1596,1,16,523,691,716,168,25,193,13
passenger1597,1,15,524,691,713,167,22,189,13
passenger1598,1,24,525,691,730,166,39,205,13
passenger1599,1,13,525,691,709,166,18,184,13
passenger1600,1,11,526,755,773,229,18,247,13
passenger1601,1,10,526,755,770,229,15,244,13
passenger1602,1,23,527,755,795,228,40,268,13
passenger1603,1,20,528,755,790,227,35,262,13
passenger1604,1,5,528,755,763,227,8,235,13
passenger1605,1,13,528,755,777,227,22,249,13
passenger1606,1,10,528,755,770,227,15,242,13
passenger1607,1,17,528,755,783,227,28,255,13
passenger1608,1,3,529,755,759,226,4,230,13
passenger1609,1,19,529,755,787,226,32,258,13
passenger1610,1,19,529,819,851,290,32,322,13
passenger1611,1,7,529,819,831,290,12,302,13
passenger1612,1,5,529,819,827,290,8,298,13
passenger1613,1,17,529,819,847,290,28,318,13
passenger1614,1,8,530,1049,1062,519,13,532,3
passenger1615,1,24,530,1049,1090,519,41,560,3
passenger1616,1,20,530,1049,1082,519,33,552,3
passenger1617,1,24,531,1115,1154,584,39,623,3
passenger1618,1,14,531,1115,1136,584,21,605,3
passenger1619,1,24,531,1115,1154,584,39,623,3
passenger1620,1,2,533,839,842,306,3,309,2
passenger1621,1,8,533,839,854,306,15,321,2
passenger1622,1,2,533,839,842,306,3,309,2
passenger1623,1,18,533,907,940,374,33,407,2
