tick,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15
309,4,18,23,15,4,20,25,21,3,5,23,18,23,25,14,5
310,4,17,23,14,5,21,25,22,2,6,23,19,23,25,13,6
311,4,16,23,13,6,22,25,23,1,6,23,19,23,25,12,7
312,5,15,23,12,7,22,25,24,1,6,23,19,23,25,11,8
313,6,14,23,11,8,22,25,25,1,7,23,20,23,25,10,8
314,7,13,23,10,9,23,25,25,2,7,23,21,23,25,9,8
315,8,12,23,9,10,23,25,25,3,7,23,21,23,25,8,9
316,8,11,23,8,11,23,25,24,4,8,23,21,23,25,7,10
317,8,10,23,7,11,22,25,23,4,9,23,20,23,25,6,10
318,9,9,23,6,11,21,25,22,4,10,23,19,23,25,5,10
319,10,8,23,5,12,20,25,21,5,10,23,18,23,25,4,11
320,10,7,23,4,13,19,25,20,5,10,23,17,23,25,3,11
321,10,6,23,3,13,18,25,19,5,11,23,16,23,25,2,11
322,11,5,23,2,13,17,25,18,6,11,23,15,23,25,1,12
323,11,4,23,1,14,16,25,17,6,11,23,14,23,25,1,12
324,11,3,23,1,15,15,25,16,6,12,23,13,23,25,1,12
325,12,2,23,1,15,14,25,15,7,13,23,12,23,25,2,13
326,13,1,23,2,15,13,25,14,8,14,23,11,23,25,3,13
327,14,1,23,3,16,12,25,13,9,14,23,10,23,25,3,13
328,14,1,23,4,16,11,25,12,10,14,23,9,23,25,3,14
329,14,2,23,4,16,10,25,11,11,15,23,8,23,25,4,15
330,15,3,23,4,17,9,25,10,11,16,23,7,23,25,5,16
331,16,4,23,5,17,8,25,9,11,17,23,6,23,25,5,16
332,17,5,23,5,17,7,25,8,12,17,23,5,23,25,5,16
333,18,5,23,5,18,6,25,7,13,17,23,4,23,25,6,17
334,19,5,23,6,19,5,25,6,14,18,23,3,23,25,7,17
335,20,6,23,6,20,4,25,5,15,19,23,2,23,25,7,17
336,20,6,23,6,21,3,25,4,15,20,23,1,23,25,7,16
337,20,6,23,7,21,2,25,3,15,20,23,1,23,25,8,15
338,21,7,23,8,21,1,25,2,16,20,23,1,23,25,8,14
339,21,8,23,9,22,1,25,1,17,21,23,2,23,25,8,13
340,21,9,23,10,23,1,25,1,17,21,23,3,23,25,9,12
341,22,10,23,11,23,2,25,1,17,21,23,4,23,25,10,11
342,22,10,23,12,23,3,25,2,18,22,23,5,23,25,11,10
343,22,10,23,13,22,4,25,3,19,23,23,5,23,25,11,9
344,23,11,23,14,21,5,25,4,20,23,23,5,23,25,11,8
345,24,12,23,14,20,5,25,5,21,23,23,6,23,25,12,7
346,24,13,23,14,19,5,25,5,21,22,23,7,23,25,13,6
347,24,14,23,15,18,6,25,5,21,21,23,8,23,25,14,5
348,25,14,23,15,17,7,25,6,22,20,23,8,23,25,15,4
349,25,14,23,15,16,8,25,7,23,19,23,8,23,25,16,3
350,25,15,23,16,15,9,25,8,24,18,23,9,23,25,17,2
351,24,16,23,17,14,10,25,8,25,17,23,9,23,25,18,1
352,23,17,23,18,13,10,25,8,25,16,23,9,23,25,18,1
353,22,18,23,19,12,10,25,9,25,15,23,10,23,25,18,1
354,21,19,23,19,11,11,25,9,24,14,23,11,23,25,19,2
355,20,19,23,19,10,12,25,9,23,13,23,12,23,25,19,3
356,19,19,23,20,9,12,25,10,22,12,23,13,23,25,19,3
357,18,20,23,21,8,12,25,11,21,11,23,13,23,25,20,3
358,17,21,23,22,7,13,25,12,20,10,23,13,23,25,21,4
359,16,22,23,22,6,13,25,12,19,9,23,14,23,25,21,4
360,15,22,23,22,5,13,25,12,18,8,23,15,23,25,21,4
361,14,22,23,23,4,14,25,13,17,7,23,16,23,25,22,5
362,13,23,23,24,3,14,25,14,16,6,23,16,23,25,22,6
363,12,24,23,24,2,14,25,15,15,5,23,16,23,25,22,6
364,11,24,23,24,1,15,25,15,14,4,23,17,23,25,23,6
365,10,24,23,25,1,16,25,15,13,3,23,17,23,25,24,7
366,9,25,23,25,1,17,25,16,12,2,23,17,23,25,25,8
367,8,25,23,25,2,17,25,17,11,1,23,18,23,25,25,9
368,7,25,23,24,3,17,25,18,10,1,23,19,23,25,25,9
369,6,24,23,23,4,18,25,19,9,1,23,20,23,25,24,9
370,5,23,23,22,5,19,25,20,8,2,23,21,23,25,23,10
371,4,22,23,21,5,20,25,21,7,3,23,21,23,25,22,10
372,3,21,23,20,5,20,25,21,6,4,23,21,23,25,21,10
373,2,20,23,19,6,20,25,21,5,5,23,22,23,25,20,11
374,1,19,23,18,7,19,25,22,4,6,23,23,23,25,19,12
375,1,18,23,17,8,18,25,22,3,7,23,24,23,25,18,13
376,1,17,23,16,9,17,25,22,2,7,23,24,23,25,17,14
377,2,16,23,15,9,16,25,23,1,7,23,24,23,25,16,15
378,3,15,23,14,9,15,25,24,1,8,23,23,23,25,15,16
379,4,14,22,13,10,14,25,24,1,8,23,22,23,25,14,16
