tick,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15
292,24,15,4,8,11,19,8,9,13,23,25,23,23,21,25,25
293,24,16,5,8,10,18,8,8,13,22,24,23,23,22,25,25
294,25,16,6,8,9,17,8,7,13,21,23,23,23,23,25,25
295,25,16,7,9,8,16,9,6,14,20,22,23,23,23,25,25
296,25,17,8,10,7,15,10,5,14,19,21,23,23,23,25,25
297,24,18,8,11,6,14,11,4,14,18,20,23,23,24,25,25
298,23,18,8,12,5,13,12,3,15,17,19,23,23,24,25,25
299,22,18,9,12,4,12,12,2,16,16,18,23,23,24,25,25
300,21,19,9,12,3,11,12,1,17,15,17,23,23,25,25,25
301,20,19,9,13,2,10,13,1,18,14,16,23,23,25,25,25
302,19,19,10,14,1,9,14,1,18,13,15,23,23,25,25,25
303,18,20,11,14,1,8,15,2,18,12,14,23,23,24,25,25
304,17,21,11,14,1,7,15,3,17,11,13,23,23,23,25,25
305,16,21,11,15,2,6,15,4,16,10,12,23,23,22,25,25
306,15,21,12,16,2,5,16,4,15,9,11,23,23,21,25,25
307,14,22,13,17,2,4,16,4,14,8,10,23,23,20,25,25
308,13,22,13,18,3,3,16,5,13,7,9,23,23,19,25,25
309,12,22,13,18,3,2,17,5,12,6,8,23,23,18,25,25
310,11,23,14,18,3,1,17,5,11,5,7,23,23,17,25,25
311,10,24,15,19,4,1,17,6,10,4,6,23,23,16,25,25
312,9,24,15,20,5,1,18,6,9,3,5,23,23,15,25,25
313,8,24,15,21,6,2,19,6,8,2,4,23,23,14,25,25
314,7,23,16,22,7,2,20,7,7,1,3,23,23,13,25,25
315,6,22,16,23,8,2,20,8,6,1,2,23,23,12,25,25
316,5,21,16,24,9,3,20,8,5,1,1,23,23,11,25,25
317,4,20,17,24,10,4,21,8,4,2,1,23,23,10,25,25
318,3,19,18,24,10,5,21,9,3,3,1,23,23,9,25,25
319,2,18,19,23,10,5,21,10,2,3,2,23,23,8,25,25
320,1,17,20,22,11,5,20,10,1,3,3,23,23,7,25,25
321,1,16,21,21,12,6,19,10,1,4,4,23,23,6,25,25
322,1,15,22,20,12,7,18,11,1,5,5,23,23,5,25,25
323,2,14,23,19,12,8,17,12,2,5,6,23,23,4,25,25
324,2,13,24,18,13,9,16,13,3,5,6,23,23,3,25,25
325,2,12,24,17,13,10,15,14,3,6,6,23,23,2,25,25
326,3,11,24,16,13,10,14,15,3,6,7,23,23,1,25,25
327,3,10,23,15,14,10,13,16,4,6,7,23,23,1,25,25
328,3,9,22,14,15,11,12,17,5,7,7,23,23,1,25,25
329,4,8,21,13,16,12,11,17,6,8,8,23,23,2,25,25
330,5,7,20,12,17,12,10,17,6,9,8,23,23,2,25,25
331,6,6,19,11,18,12,9,18,6,10,8,23,23,2,25,25
332,7,5,18,10,18,13,8,18,7,11,9,23,23,3,25,25
333,7,4,17,9,18,13,7,18,7,12,10,23,23,3,25,25
334,7,3,16,8,19,13,6,17,7,13,10,23,23,3,25,25
335,8,2,15,7,20,14,5,16,8,13,10,23,23,4,25,25
336,8,1,14,6,21,14,4,15,9,13,11,23,23,5,25,25
337,8,1,13,5,22,14,3,14,9,14,12,23,23,6,25,25
338,9,1,12,4,23,15,2,13,9,15,12,23,23,7,25,25
339,10,2,11,3,24,16,1,12,10,15,12,23,23,7,25,25
340,10,3,10,2,24,17,1,11,11,15,13,23,23,7,25,25
341,10,4,9,1,24,18,1,10,11,16,14,23,23,8,25,25
342,11,5,8,1,25,19,2,9,11,17,14,23,23,9,25,25
343,12,5,7,1,25,19,3,8,12,17,14,23,23,9,25,25
344,12,5,6,2,25,19,3,7,13,17,15,23,23,9,25,25
345,12,6,5,2,24,20,3,6,13,18,16,23,23,10,25,25
