tick,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15
1241,15,20,14,1,1,16,25,1,1,25,9,1,1,1,1,1
1242,16,21,13,1,1,17,24,1,1,24,10,1,1,1,1,1
1243,17,22,12,1,1,18,23,1,1,23,11,1,1,2,1,1
1244,18,23,11,1,1,19,22,1,1,22,12,1,1,3,1,1
1245,19,23,10,1,1,20,21,1,1,21,13,1,1,4,1,1
1246,20,23,9,1,1,21,20,1,1,20,14,1,1,5,1,1
1247,21,24,8,1,1,22,19,1,1,19,15,1,1,6,1,1
1248,22,24,7,1,1,23,18,1,1,18,16,1,1,7,1,1
1249,23,24,6,1,1,23,17,1,1,17,17,1,1,8,1,1
1250,23,25,5,1,1,23,16,1,1,16,18,1,1,9,1,1
1251,23,24,4,1,1,24,15,1,1,15,19,1,1,10,1,1
1252,24,23,3,1,1,25,14,1,1,14,20,1,1,11,1,1
1253,24,22,2,1,1,24,13,1,1,13,20,1,1,12,1,1
1254,24,21,1,1,1,23,12,1,1,12,20,1,1,13,1,1
1255,25,20,1,1,1,22,11,1,1,11,21,1,1,14,1,1
1256,24,19,1,1,1,21,10,1,1,10,21,1,1,15,1,1
1257,23,18,2,1,1,20,9,1,1,9,21,1,1,16,1,1
1258,22,17,3,1,1,19,8,1,1,8,22,1,1,17,1,1
1259,21,16,4,1,1,18,7,1,1,7,23,1,1,18,1,1
1260,20,15,5,1,1,17,6,1,1,6,24,1,1,19,1,1
1261,19,14,6,1,1,16,5,1,1,5,25,1,1,20,1,1
1262,18,13,7,1,1,15,4,1,1,4,24,1,1,21,1,1
1263,17,12,8,1,1,14,3,1,1,3,23,1,1,22,1,1
1264,16,11,9,1,1,13,2,1,1,2,22,1,1,22,1,1
1265,15,10,10,1,1,12,1,1,1,1,21,1,1,22,1,1
1266,14,9,11,1,1,11,1,1,1,1,20,1,1,23,1,1
1267,13,8,12,1,1,10,1,1,1,1,19,1,1,23,1,1
1268,12,7,13,1,1,9,2,1,1,2,18,1,1,23,1,1
1269,11,6,14,1,1,8,3,1,1,3,17,1,1,24,1,1
1270,10,5,15,1,1,7,4,1,1,4,16,1,1,24,1,1
1271,9,4,16,1,1,6,5,1,1,5,15,1,1,24,1,1
1272,8,3,17,1,1,5,6,1,1,6,14,1,1,25,1,1
1273,7,2,18,1,1,4,7,1,1,7,13,1,1,24,1,1
1274,6,1,19,1,1,3,8,1,1,8,12,1,1,23,1,1
1275,5,1,20,1,1,2,9,1,1,9,11,1,1,22,1,1
1276,4,1,20,1,1,1,10,1,1,10,10,1,1,21,1,1
1277,3,2,20,1,1,1,11,1,1,11,9,1,1,20,1,1
1278,2,3,21,1,1,1,12,1,1,12,8,1,1,19,1,1
1279,1,4,21,1,1,2,13,1,1,13,7,1,1,18,1,1
1280,1,5,21,1,1,3,14,1,1,14,6,1,1,17,1,1
1281,1,6,22,1,1,4,15,1,1,15,5,1,1,16,1,1
1282,2,7,23,1,1,5,16,1,1,16,4,1,1,15,1,1
1283,3,8,24,1,1,6,17,1,1,17,3,1,1,14,1,1
1284,4,9,25,1,1,7,18,1,1,18,2,1,1,13,1,1
1285,5,10,24,1,1,8,19,1,1,19,1,1,1,12,1,1
1286,6,11,23,1,1,9,20,1,1,20,1,1,1,11,1,1
1287,7,12,22,1,1,10,21,1,1,21,1,1,1,10,1,1
1288,8,13,21,1,1,11,22,1,1,22,2,1,1,9,1,1
1289,9,14,20,1,1,12,22,1,1,23,3,1,1,8,1,1
1290,10,15,19,1,1,13,22,1,1,23,4,1,1,7,1,1
1291,11,16,18,1,1,14,23,1,1,23,5,1,1,6,1,1
1292,12,17,17,1,1,15,23,1,1,24,6,1,1,5,1,1
1293,13,18,16,1,1,16,23,1,1,24,7,1,1,4,1,1
1294,14,19,15,1,1,17,24,1,1,24,8,1,1,3,1,1
1295,15,20,14,1,1,18,25,1,1,25,9,1,1,2,1,1
1296,16,21,13,1,1,19,24,1,1,24,10,1,1,1,1,1
1297,17,22,12,1,1,20,23,1,1,23,11,1,1,1,1,1
1298,18,23,11,1,1,21,22,1,1,22,12,1,1,1,1,1
1299,19,24,10,1,1,22,21,1,1,21,13,1,1,2,1,1
1300,20,24,9,1,1,23,20,1,1,20,14,1,1,3,1,1
1301,21,24,8,1,1,24,19,1,1,19,15,1,1,4,1,1
1302,22,25,7,1,1,24,18,1,1,18,16,1,1,5,1,1
1303,23,25,6,1,1,24,17,1,1,17,17,1,1,6,1,1
1304,24,25,5,1,1,25,16,1,1,16,18,1,1,7,1,1
1305,24,24,4,1,1,25,15,1,1,15,19,1,1,8,1,1
1306,24,23,3,1,1,25,14,1,1,14,20,1,1,9,1,1
1307,25,22,2,1,1,24,13,1,1,13,21,1,1,10,1,1
1308,25,21,1,1,1,23,12,1,1,12,21,1,1,11,1,1
1309,25,20,1,1,1,22,11,1,1,11,21,1,1,12,1,1
1310,24,19,1,1,1,21,10,1,1,10,22,1,1,13,1,1
1311,23,18,2,1,1,20,9,1,1,9,23,1,1,14,1,1
1312,22,17,3,1,1,19,8,1,1,8,24,1,1,15,1,1
1313,21,16,4,1,1,18,7,1,1,7,25,1,1,16,1,1
1314,20,15,5,1,1,17,6,1,1,6,24,1,1,17,1,1
1315,19,14,6,1,1,16,5,1,1,5,23,1,1,18,1,1
1316,18,13,7,1,1,15,4,1,1,4,22,1,1,19,1,1
1317,17,12,8,1,1,14,3,1,1,3,21,1,1,20,1,1
1318,16,11,9,1,1,13,2,1,1,2,20,1,1,21,1,1
1319,15,10,10,1,1,12,1,1,1,1,19,1,1,22,1,1
1320,14,9,11,1,1,11,1,1,1,1,18,1,1,23,1,1
1321,13,8,12,1,1,10,1,1,1,1,17,1,1,24,1,1
1322,12,7,13,1,1,9,2,1,1,2,16,1,1,24,1,1
1323,11,6,14,1,1,8,3,1,1,3,15,1,1,24,1,1
1324,10,5,15,1,1,7,4,1,1,4,14,1,1,25,1,1
1325,9,4,16,1,1,6,5,1,1,5,13,1,1,25,1,1
1326,8,3,17,1,1,5,6,1,1,6,12,1,1,25,1,1
1327,7,2,18,1,1,4,7,1,1,7,11,1,1,24,1,1
1328,6,1,19,1,1,3,8,1,1,8,10,1,1,23,1,1
1329,5,1,20,1,1,2,9,1,1,9,9,1,1,22,1,1
1330,4,1,21,1,1,1,10,1,1,10,8,1,1,21,1,1
1331,3,2,21,1,1,1,11,1,1,11,7,1,1,20,1,1
1332,2,3,21,1,1,1,12,1,1,12,6,1,1,19,1,1
1333,1,4,22,1,1,2,13,1,1,13,5,1,1,18,1,1
1334,1,5,22,1,1,3,14,1,1,14,4,1,1,17,1,1
1335,1,6,22,1,1,4,15,1,1,15,3,1,1,16,1,1
1336,2,7,23,1,1,5,16,1,1,16,2,1,1,15,1,1
1337,3,8,24,1,1,6,17,1,1,17,1,1,1,14,1,1
1338,4,9,25,1,1,7,18,1,1,18,1,1,1,13,1,1
1339,5,10,24,1,1,8,19,1,1,19,1,1,1,12,1,1
1340,6,11,23,1,1,9,20,1,1,20,2,1,1,11,1,1
1341,7,12,22,1,1,10,21,1,1,21,3,1,1,10,1,1
1342,8,13,21,1,1,11,22,1,1,22,4,1,1,9,1,1
1343,9,14,20,1,1,12,23,1,1,23,5,1,1,8,1,1
1344,10,15,19,1,1,13,24,1,1,24,6,1,1,7,1,1
1345,11,16,18,1,1,14,24,1,1,25,7,1,1,6,1,1
1346,12,17,17,1,1,15,24,1,1,25,8,1,1,5,1,1
1347,13,18,16,1,1,16,25,1,1,25,9,1,1,4,1,1
1348,14,19,15,1,1,17,25,1,1,24,10,1,1,3,1,1
1349,15,20,14,1,1,18,25,1,1,23,11,1,1,2,1,1
1350,16,21,13,1,1,19,24,1,1,22,12,1,1,1,1,1
1351,17,22,12,1,1,20,23,1,1,21,13,1,1,1,1,1
1352,18,23,11,1,1,21,22,1,1,20,14,1,1,1,1,1
1353,19,24,10,1,1,22,21,1,1,19,15,1,1,2,1,1
1354,20,25,9,1,1,23,20,1,1,18,16,1,1,3,1,1
1355,21,25,8,1,1,24,19,1,1,17,17,1,1,4,1,1
1356,22,25,7,1,1,25,18,1,1,16,18,1,1,5,1,1
1357,23,24,6,1,1,25,17,1,1,15,19,1,1,6,1,1
1358,24,23,5,1,1,25,16,1,1,14,20,1,1,7,1,1
1359,25,22,4,1,1,24,15,1,1,13,21,1,1,8,1,1
1360,25,21,3,1,1,23,14,1,1,12,21,1,1,9,1,1
1361,25,20,2,1,1,22,13,1,1,11,21,1,1,10,1,1
1362,24,19,1,1,1,21,12,1,1,10,22,1,1,11,1,1
1363,23,18,1,1,1,20,11,1,1,9,22,1,1,12,1,1
1364,22,17,1,1,1,19,10,1,1,8,22,1,1,13,1,1
1365,21,16,2,1,1,18,9,1,1,7,23,1,1,14,1,1
1366,20,15,3,1,1,17,8,1,1,6,24,1,1,15,1,1
1367,19,14,4,1,1,16,7,1,1,5,25,1,1,16,1,1
1368,18,13,5,1,1,15,6,1,1,4,24,1,1,17,1,1
1369,17,12,6,1,1,14,5,1,1,3,23,1,1,18,1,1
1370,16,11,7,1,1,13,4,1,1,2,22,1,1,19,1,1
1371,15,10,8,1,1,12,3,1,1,1,21,1,1,20,1,1
1372,14,9,9,1,1,11,2,1,1,1,20,1,1,21,1,1
1373,13,8,10,1,1,10,1,1,1,1,19,1,1,22,1,1
1374,12,7,11,1,1,9,1,1,1,1,18,1,1,23,1,1
1375,11,6,12,1,1,8,1,1,1,1,17,1,1,24,1,1
1376,10,5,13,1,1,7,2,1,1,1,16,1,1,25,1,1
1377,9,4,14,1,1,6,3,1,1,1,15,1,1,25,1,1
1378,8,3,15,1,1,5,4,1,1,1,14,1,1,25,1,1
1379,7,2,16,1,1,4,5,1,1,1,13,1,1,24,1,1
1380,6,1,17,1,1,3,6,1,1,1,12,1,1,23,1,1
1381,5,1,18,1,1,2,7,1,1,1,11,1,1,22,1,1
1382,4,1,19,1,1,1,8,1,1,1,10,1,1,21,1,1
1383,3,2,20,1,1,1,9,1,1,1,9,1,1,20,1,1
1384,2,3,21,1,1,1,10,1,1,1,8,1,1,19,1,1
1385,1,4,22,1,1,1,11,1,1,1,7,1,1,18,1,1
1386,1,5,22,1,1,1,12,1,1,1,6,1,1,17,1,1
1387,1,6,22,1,1,1,13,1,1,1,5,1,1,16,1,1
1388,1,7,23,1,1,1,14,1,1,1,4,1,1,15,1,1
1389,1,8,23,1,1,1,15,1,1,1,3,1,1,14,1,1
1390,1,9,23,1,1,1,16,1,1,1,2,1,1,13,1,1
1391,1,10,24,1,1,1,17,1,1,1,1,1,1,12,1,1
1392,1,11,25,1,1,1,18,1,1,1,1,1,1,11,1,1
1393,1,12,24,1,1,1,19,1,1,1,1,1,1,10,1,1
1394,1,13,23,1,1,1,20,1,1,1,2,1,1,9,1,1
1395,1,14,22,1,1,1,21,1,1,1,3,1,1,8,1,1
1396,1,15,21,1,1,1,22,1,1,1,4,1,1,7,1,1
1397,1,16,20,1,1,1,23,1,1,1,5,1,1,6,1,1
1398,1,17,19,1,1,1,24,1,1,1,6,1,1,5,1,1
1399,1,18,18,1,1,1,25,1,1,1,7,1,1,4,1,1
1400,1,19,17,1,1,1,25,1,1,1,8,1,1,3,1,1
1401,1,20,16,1,1,1,25,1,1,1,9,1,1,2,1,1
1402,1,21,15,1,1,1,24,1,1,1,10,1,1,1,1,1
1403,1,22,14,1,1,1,23,1,1,1,11,1,1,1,1,1
1404,1,23,13,1,1,1,22,1,1,1,12,1,1,1,1,1
1405,1,24,12,1,1,1,21,1,1,1,13,1,1,1,1,1
1406,1,25,11,1,1,1,20,1,1,1,14,1,1,1,1,1
1407,1,25,10,1,1,1,19,1,1,1,15,1,1,1,1,1
1408,1,25,9,1,1,1,18,1,1,1,16,1,1,1,1,1
1409,1,24,8,1,1,1,17,1,1,1,17,1,1,1,1,1
1410,1,23,7,1,1,1,16,1,1,1,18,1,1,1,1,1
1411,1,22,6,1,1,1,15,1,1,1,19,1,1,1,1,1
1412,1,21,5,1,1,1,14,1,1,1,20,1,1,1,1,1
1413,1,20,4,1,1,1,13,1,1,1,21,1,1,1,1,1
1414,1,19,3,1,1,1,12,1,1,1,22,1,1,1,1,1
1415,1,18,2,1,1,1,11,1,1,1,22,1,1,1,1,1
1416,1,17,1,1,1,1,10,1,1,1,22,1,1,1,1,1
1417,1,16,1,1,1,1,9,1,1,1,23,1,1,1,1,1
1418,1,15,1,1,1,1,8,1,1,1,24,1,1,1,1,1
1419,1,14,2,1,1,1,7,1,1,1,25,1,1,1,1,1
1420,1,13,3,1,1,1,6,1,1,1,24,1,1,1,1,1
1421,1,12,4,1,1,1,5,1,1,1,23,1,1,1,1,1
1422,1,11,5,1,1,1,4,1,1,1,22,1,1,1,1,1
1423,1,10,6,1,1,1,3,1,1,1,21,1,1,1,1,1
1424,1,9,7,1,1,1,2,1,1,1,20,1,1,1,1,1
1425,1,8,8,1,1,1,1,1,1,1,19,1,1,1,1,1
1426,1,7,9,1,1,1,1,1,1,1,18,1,1,1,1,1
1427,1,6,10,1,1,1,1,1,1,1,17,1,1,1,1,1
1428,1,5,11,1,1,1,1,1,1,1,16,1,1,1,1,1
1429,1,4,12,1,1,1,1,1,1,1,15,1,1,1,1,1
1430,1,3,13,1,1,1,1,1,1,1,14,1,1,1,1,1
1431,1,2,14,1,1,1,1,1,1,1,13,1,1,1,1,1
1432,1,1,15,1,1,1,1,1,1,1,12,1,1,1,1,1
1433,1,1,16,1,1,1,1,1,1,1,11,1,1,1,1,1
1434,1,1,17,1,1,1,1,1,1,1,10,1,1,1,1,1
1435,1,1,18,1,1,1,1,1,1,1,9,1,1,1,1,1
1436,1,1,19,1,1,1,1,1,1,1,8,1,1,1,1,1
1437,1,1,20,1,1,1,1,1,1,1,7,1,1,1,1,1
1438,1,1,21,1,1,1,1,1,1,1,6,1,1,1,1,1
1439,1,1,22,1,1,1,1,1,1,1,5,1,1,1,1,1
1440,1,1,23,1,1,1,1,1,1,1,4,1,1,1,1,1
1441,1,1,23,1,1,1,1,1,1,1,3,1,1,1,1,1
1442,1,1,23,1,1,1,1,1,1,1,2,1,1,1,1,1
1443,1,1,24,1,1,1,1,1,1,1,1,1,1,1,1,1
1444,1,1,24,1,1,1,1,1,1,1,1,1,1,1,1,1
1445,1,1,24,1,1,1,1,1,1,1,1,1,1,1,1,1
1446,1,1,25,1,1,1,1,1,1,1,2,1,1,1,1,1
1447,1,1,24,1,1,1,1,1,1,1,3,1,1,1,1,1
1448,1,1,23,1,1,1,1,1,1,1,4,1,1,1,1,1
1449,1,1,22,1,1,1,1,1,1,1,5,1,1,1,1,1
1450,1,1,21,1,1,1,1,1,1,1,6,1,1,1,1,1
1451,1,1,20,1,1,1,1,1,1,1,7,1,1,1,1,1
1452,1,1,19,1,1,1,1,1,1,1,8,1,1,1,1,1
1453,1,1,18,1,1,1,1,1,1,1,9,1,1,1,1,1
1454,1,1,17,1,1,1,1,1,1,1,10,1,1,1,1,1
1455,1,1,16,1,1,1,1,1,1,1,11,1,1,1,1,1
1456,1,1,15,1,1,1,1,1,1,1,12,1,1,1,1,1
1457,1,1,14,1,1,1,1,1,1,1,13,1,1,1,1,1
1458,1,1,13,1,1,1,1,1,1,1,14,1,1,1,1,1
1459,1,1,12,1,1,1,1,1,1,1,15,1,1,1,1,1
1460,1,1,11,1,1,1,1,1,1,1,16,1,1,1,1,1
1461,1,1,10,1,1,1,1,1,1,1,17,1,1,1,1,1
1462,1,1,9,1,1,1,1,1,1,1,18,1,1,1,1,1
1463,1,1,8,1,1,1,1,1,1,1,19,1,1,1,1,1
1464,1,1,7,1,1,1,1,1,1,1,20,1,1,1,1,1
1465,1,1,6,1,1,1,1,1,1,1,21,1,1,1,1,1
1466,1,1,5,1,1,1,1,1,1,1,22,1,1,1,1,1
1467,1,1,4,1,1,1,1,1,1,1,22,1,1,1,1,1
1468,1,1,3,1,1,1,1,1,1,1,22,1,1,1,1,1
1469,1,1,2,1,1,1,1,1,1,1,23,1,1,1,1,1
1470,1,1,1,1,1,1,1,1,1,1,23,1,1,1,1,1
1471,1,1,1,1,1,1,1,1,1,1,23,1,1,1,1,1
1472,1,1,1,1,1,1,1,1,1,1,24,1,1,1,1,1
1473,1,1,2,1,1,1,1,1,1,1,25,1,1,1,1,1
1474,1,1,3,1,1,1,1,1,1,1,24,1,1,1,1,1
1475,1,1,4,1,1,1,1,1,1,1,23,1,1,1,1,1
1476,1,1,5,1,1,1,1,1,1,1,22,1,1,1,1,1
1477,1,1,6,1,1,1,1,1,1,1,21,1,1,1,1,1
1478,1,1,7,1,1,1,1,1,1,1,20,1,1,1,1,1
1479,1,1,8,1,1,1,1,1,1,1,19,1,1,1,1,1
1480,1,1,9,1,1,1,1,1,1,1,18,1,1,1,1,1
1481,1,1,10,1,1,1,1,1,1,1,17,1,1,1,1,1
1482,1,1,11,1,1,1,1,1,1,1,16,1,1,1,1,1
1483,1,1,12,1,1,1,1,1,1,1,15,1,1,1,1,1
1484,1,1,13,1,1,1,1,1,1,1,14,1,1,1,1,1
1485,1,1,14,1,1,1,1,1,1,1,13,1,1,1,1,1
1486,1,1,15,1,1,1,1,1,1,1,12,1,1,1,1,1
1487,1,1,16,1,1,1,1,1,1,1,11,1,1,1,1,1
1488,1,1,17,1,1,1,1,1,1,1,10,1,1,1,1,1
1489,1,1,18,1,1,1,1,1,1,1,9,1,1,1,1,1
1490,1,1,19,1,1,1,1,1,1,1,8,1,1,1,1,1
1491,1,1,20,1,1,1,1,1,1,1,7,1,1,1,1,1
1492,1,1,21,1,1,1,1,1,1,1,6,1,1,1,1,1
1493,1,1,22,1,1,1,1,1,1,1,5,1,1,1,1,1
1494,1,1,23,1,1,1,1,1,1,1,4,1,1,1,1,1
1495,1,1,24,1,1,1,1,1,1,1,3,1,1,1,1,1
1496,1,1,24,1,1,1,1,1,1,1,2,1,1,1,1,1
1497,1,1,24,1,1,1,1,1,1,1,1,1,1,1,1,1
1498,1,1,25,1,1,1,1,1,1,1,1,1,1,1,1,1
1499,1,1,24,1,1,1,1,1,1,1,1,1,1,1,1,1
1500,1,1,23,1,1,1,1,1,1,1,2,1,1,1,1,1
1501,1,1,22,1,1,1,1,1,1,1,3,1,1,1,1,1
1502,1,1,21,1,1,1,1,1,1,1,4,1,1,1,1,1
1503,1,1,20,1,1,1,1,1,1,1,5,1,1,1,1,1
1504,1,1,19,1,1,1,1,1,1,1,6,1,1,1,1,1
1505,1,1,18,1,1,1,1,1,1,1,7,1,1,1,1,1
1506,1,1,17,1,1,1,1,1,1,1,8,1,1,1,1,1
1507,1,1,16,1,1,1,1,1,1,1,9,1,1,1,1,1
1508,1,1,15,1,1,1,1,1,1,1,10,1,1,1,1,1
1509,1,1,14,1,1,1,1,1,1,1,11,1,1,1,1,1
1510,1,1,13,1,1,1,1,1,1,1,12,1,1,1,1,1
1511,1,1,12,1,1,1,1,1,1,1,13,1,1,1,1,1
1512,1,1,11,1,1,1,1,1,1,1,14,1,1,1,1,1
1513,1,1,10,1,1,1,1,1,1,1,15,1,1,1,1,1
1514,1,1,9,1,1,1,1,1,1,1,16,1,1,1,1,1
1515,1,1,8,1,1,1,1,1,1,1,17,1,1,1,1,1
1516,1,1,7,1,1,1,1,1,1,1,18,1,1,1,1,1
1517,1,1,6,1,1,1,1,1,1,1,19,1,1,1,1,1
1518,1,1,5,1,1,1,1,1,1,1,20,1,1,1,1,1
1519,1,1,4,1,1,1,1,1,1,1,21,1,1,1,1,1
1520,1,1,3,1,1,1,1,1,1,1,22,1,1,1,1,1
1521,1,1,2,1,1,1,1,1,1,1,23,1,1,1,1,1
1522,1,1,1,1,1,1,1,1,1,1,23,1,1,1,1,1
1523,1,1,1,1,1,1,1,1,1,1,23,1,1,1,1,1
1524,1,1,1,1,1,1,1,1,1,1,24,1,1,1,1,1
1525,1,1,2,1,1,1,1,1,1,1,25,1,1,1,1,1
1526,1,1,3,1,1,1,1,1,1,1,24,1,1,1,1,1
1527,1,1,4,1,1,1,1,1,1,1,23,1,1,1,1,1
1528,1,1,5,1,1,1,1,1,1,1,22,1,1,1,1,1
1529,1,1,6,1,1,1,1,1,1,1,21,1,1,1,1,1
1530,1,1,7,1,1,1,1,1,1,1,20,1,1,1,1,1
1531,1,1,8,1,1,1,1,1,1,1,19,1,1,1,1,1
1532,1,1,9,1,1,1,1,1,1,1,18,1,1,1,1,1
1533,1,1,10,1,1,1,1,1,1,1,17,1,1,1,1,1
1534,1,1,11,1,1,1,1,1,1,1,16,1,1,1,1,1
1535,1,1,12,1,1,1,1,1,1,1,15,1,1,1,1,1
1536,1,1,13,1,1,1,1,1,1,1,14,1,1,1,1,1
1537,1,1,14,1,1,1,1,1,1,1,13,1,1,1,1,1
1538,1,1,15,1,1,1,1,1,1,1,12,1,1,1,1,1
1539,1,1,16,1,1,1,1,1,1,1,11,1,1,1,1,1
1540,1,1,17,1,1,1,1,1,1,1,10,1,1,1,1,1
1541,1,1,18,1,1,1,1,1,1,1,9,1,1,1,1,1
1542,1,1,19,1,1,1,1,1,1,1,8,1,1,1,1,1
1543,1,1,20,1,1,1,1,1,1,1,7,1,1,1,1,1
1544,1,1,21,1,1,1,1,1,1,1,6,1,1,1,1,1
1545,1,1,22,1,1,1,1,1,1,1,5,1,1,1,1,1
1546,1,1,23,1,1,1,1,1,1,1,4,1,1,1,1,1
1547,1,1,24,1,1,1,1,1,1,1,3,1,1,1,1,1
1548,1,1,24,1,1,1,1,1,1,1,2,1,1,1,1,1
1549,1,1,24,1,1,1,1,1,1,1,1,1,1,1,1,1
1550,1,1,25,1,1,1,1,1,1,1,1,1,1,1,1,1
1551,1,1,25,1,1,1,1,1,1,1,1,1,1,1,1,1
1552,1,1,25,1,1,1,1,1,1,1,2,1,1,1,1,1
1553,1,1,24,1,1,1,1,1,1,1,3,1,1,1,1,1
1554,1,1,23,1,1,1,1,1,1,1,4,1,1,1,1,1
1555,1,1,22,1,1,1,1,1,1,1,5,1,1,1,1,1
1556,1,1,21,1,1,1,1,1,1,1,6,1,1,1,1,1
1557,1,1,20,1,1,1,1,1,1,1,7,1,1,1,1,1
1558,1,1,19,1,1,1,1,1,1,1,8,1,1,1,1,1
1559,1,1,18,1,1,1,1,1,1,1,9,1,1,1,1,1
1560,1,1,17,1,1,1,1,1,1,1,10,1,1,1,1,1
1561,1,1,16,1,1,1,1,1,1,1,11,1,1,1,1,1
1562,1,1,15,1,1,1,1,1,1,1,12,1,1,1,1,1
1563,1,1,14,1,1,1,1,1,1,1,13,1,1,1,1,1
1564,1,1,13,1,1,1,1,1,1,1,14,1,1,1,1,1
1565,1,1,12,1,1,1,1,1,1,1,15,1,1,1,1,1
1566,1,1,11,1,1,1,1,1,1,1,16,1,1,1,1,1
1567,1,1,10,1,1,1,1,1,1,1,17,1,1,1,1,1
1568,1,1,9,1,1,1,1,1,1,1,18,1,1,1,1,1
1569,1,1,8,1,1,1,1,1,1,1,19,1,1,1,1,1
1570,1,1,7,1,1,1,1,1,1,1,20,1,1,1,1,1
1571,1,1,6,1,1,1,1,1,1,1,21,1,1,1,1,1
1572,1,1,5,1,1,1,1,1,1,1,22,1,1,1,1,1
1573,1,1,4,1,1,1,1,1,1,1,23,1,1,1,1,1
1574,1,1,3,1,1,1,1,1,1,1,23,1,1,1,1,1
1575,1,1,2,1,1,1,1,1,1,1,23,1,1,1,1,1
1576,1,1,1,1,1,1,1,1,1,1,24,1,1,1,1,1
1577,1,1,1,1,1,1,1,1,1,1,24,1,1,1,1,1
1578,1,1,1,1,1,1,1,1,1,1,24,1,1,1,1,1
1579,1,1,1,1,1,1,1,1,1,1,25,1,1,1,1,1
1580,1,1,1,1,1,1,1,1,1,1,24,1,1,1,1,1
1581,1,1,1,1,1,1,1,1,1,1,23,1,1,1,1,1
1582,1,1,1,1,1,1,1,1,1,1,22,1,1,1,1,1
1583,1,1,1,1,1,1,1,1,1,1,21,1,1,1,1,1
1584,1,1,1,1,1,1,1,1,1,1,20,1,1,1,1,1
1585,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1
1586,1,1,1,1,1,1,1,1,1,1,18,1,1,1,1,1
1587,1,1,1,1,1,1,1,1,1,1,17,1,1,1,1,1
1588,1,1,1,1,1,1,1,1,1,1,16,1,1,1,1,1
1589,1,1,1,1,1,1,1,1,1,1,15,1,1,1,1,1
1590,1,1,1,1,1,1,1,1,1,1,14,1,1,1,1,1
1591,1,1,1,1,1,1,1,1,1,1,13,1,1,1,1,1
1592,1,1,1,1,1,1,1,1,1,1,12,1,1,1,1,1
1593,1,1,1,1,1,1,1,1,1,1,11,1,1,1,1,1
1594,1,1,1,1,1,1,1,1,1,1,10,1,1,1,1,1
1595,1,1,1,1,1,1,1,1,1,1,9,1,1,1,1,1
1596,1,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1
1597,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1
1598,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1
1599,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1
1600,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1
1601,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1
1602,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1
1603,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1604,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1605,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1606,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1
1607,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1
1608,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1
1609,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1
1610,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1
1611,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1
1612,1,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1
1613,1,1,1,1,1,1,1,1,1,1,9,1,1,1,1,1
1614,1,1,1,1,1,1,1,1,1,1,10,1,1,1,1,1
1615,1,1,1,1,1,1,1,1,1,1,11,1,1,1,1,1
1616,1,1,1,1,1,1,1,1,1,1,12,1,1,1,1,1
1617,1,1,1,1,1,1,1,1,1,1,13,1,1,1,1,1
1618,1,1,1,1,1,1,1,1,1,1,14,1,1,1,1,1
1619,1,1,1,1,1,1,1,1,1,1,15,1,1,1,1,1
1620,1,1,1,1,1,1,1,1,1,1,16,1,1,1,1,1
1621,1,1,1,1,1,1,1,1,1,1,17,1,1,1,1,1
1622,1,1,1,1,1,1,1,1,1,1,18,1,1,1,1,1
1623,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1
1624,1,1,1,1,1,1,1,1,1,1,20,1,1,1,1,1
1625,1,1,1,1,1,1,1,1,1,1,21,1,1,1,1,1
1626,1,1,1,1,1,1,1,1,1,1,22,1,1,1,1,1
1627,1,1,1,1,1,1,1,1,1,1,23,1,1,1,1,1
1628,1,1,1,1,1,1,1,1,1,1,24,1,1,1,1,1
1629,1,1,1,1,1,1,1,1,1,1,24,1,1,1,1,1
1630,1,1,1,1,1,1,1,1,1,1,24,1,1,1,1,1
1631,1,1,1,1,1,1,1,1,1,1,25,1,1,1,1,1
1632,1,1,1,1,1,1,1,1,1,1,24,1,1,1,1,1
1633,1,1,1,1,1,1,1,1,1,1,23,1,1,1,1,1
1634,1,1,1,1,1,1,1,1,1,1,22,1,1,1,1,1
1635,1,1,1,1,1,1,1,1,1,1,21,1,1,1,1,1
1636,1,1,1,1,1,1,1,1,1,1,20,1,1,1,1,1
1637,1,1,1,1,1,1,1,1,1,1,19,1,1,1,1,1
1638,1,1,1,1,1,1,1,1,1,1,18,1,1,1,1,1
