tick,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15
1044,1,1,1,4,12,1,1,1,1,1,3,1,12,1,1,1
1045,1,1,1,5,11,1,1,1,1,1,2,1,11,1,1,1
1046,1,1,1,6,10,1,1,1,1,1,1,1,10,1,1,1
1047,1,1,1,7,9,1,1,1,1,1,1,1,9,1,1,1
1048,1,1,1,8,8,1,1,1,1,1,1,1,8,1,1,1
1049,1,1,1,9,7,1,1,1,1,1,1,1,7,1,1,1
1050,1,1,1,10,6,1,1,1,1,1,1,1,6,1,1,1
1051,1,1,1,11,5,1,1,1,1,1,1,1,5,1,1,1
1052,1,1,1,12,4,1,1,1,1,1,1,1,4,1,1,1
1053,1,1,1,13,3,1,1,1,1,1,1,1,3,1,1,1
1054,1,1,1,14,2,1,1,1,1,1,1,1,2,1,1,1
1055,1,1,1,15,1,1,1,1,1,1,1,1,1,1,1,1
1056,1,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1
1057,1,1,1,17,1,1,1,1,1,1,1,1,1,1,1,1
1058,1,1,1,18,1,1,1,1,1,1,1,1,1,1,1,1
1059,1,1,1,19,1,1,1,1,1,1,1,1,1,1,1,1
1060,1,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1
1061,1,1,1,21,1,1,1,1,1,1,1,1,1,1,1,1
1062,1,1,1,22,1,1,1,1,1,1,1,1,1,1,1,1
1063,1,1,1,23,1,1,1,1,1,1,1,1,1,1,1,1
1064,1,1,1,24,1,1,1,1,1,1,1,1,1,1,1,1
1065,1,1,1,25,1,1,1,1,1,1,1,1,1,1,1,1
1066,1,1,1,25,1,1,1,1,1,1,1,1,1,1,1,1
1067,1,1,1,25,1,1,1,1,1,1,1,1,1,1,1,1
1068,1,1,1,24,1,1,1,1,1,1,1,1,1,1,1,1
1069,1,1,1,23,1,1,1,1,1,1,1,1,1,1,1,1
1070,1,1,1,22,1,1,1,1,1,1,1,1,1,1,1,1
1071,1,1,1,21,1,1,1,1,1,1,1,1,1,1,1,1
1072,1,1,1,20,1,1,1,1,1,1,1,1,1,1,1,1
1073,1,1,1,19,1,1,1,1,1,1,1,1,1,1,1,1
1074,1,1,1,18,1,1,1,1,1,1,1,1,1,1,1,1
1075,1,1,1,17,1,1,1,1,1,1,1,1,1,1,1,1
1076,1,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1
