id,source,dest,submit_tick,pickup_tick,dropoff_tick,wait_time,travel_time,total_time,elevator
passenger599,13,1,204,209,231,5,22,27,6
passenger600,23,1,204,235,259,31,24,55,7
passenger601,14,1,204,219,246,15,27,42,8
passenger602,15,1,205,236,276,31,40,71,9
passenger603,18,1,205,276,299,71,23,94,10
passenger604,21,1,205,220,246,15,26,41,11
passenger605,5,1,205,210,266,5,56,61,12
passenger606,14,1,207,248,275,41,27,68,13
passenger607,2,1,207,209,270,2,61,63,14
passenger608,13,1,207,236,268,29,32,61,15
passenger609,21,1,207,246,268,39,22,61,0
passenger610,22,1,207,317,346,110,29,139,1
passenger611,8,1,208,243,272,35,29,64,2
passenger612,11,1,208,281,293,73,12,85,3
passenger613,15,1,209,239,261,30,22,52,4
passenger614,11,1,209,275,289,66,14,80,5
passenger615,6,1,209,224,231,15,7,22,6
passenger616,9,1,209,211,259,2,48,50,7
passenger617,11,1,210,210,246,0,36,36,8
passenger618,14,1,210,233,276,23,43,66,9
passenger619,24,1,210,848,873,638,25,663,10
passenger620,15,1,211,212,246,1,34,35,11
passenger621,11,1,211,218,266,7,48,55,12
passenger622,17,1,211,253,275,42,22,64,13
passenger623,20,1,211,237,270,26,33,59,14
passenger624,12,1,211,233,268,22,35,57,15
passenger625,13,1,212,232,268,20,36,56,0
passenger626,7,1,212,220,228,8,8,16,1
passenger627,22,1,212,307,330,95,23,118,2
passenger628,22,1,212,215,242,3,27,30,3
passenger629,6,1,213,220,261,7,41,48,4
passenger630,10,1,213,272,289,59,17,76,5
passenger631,8,1,213,220,231,7,11,18,6
passenger632,24,1,214,628,653,414,25,439,7
passenger633,3,1,214,242,246,28,4,32,8
passenger634,6,1,214,221,276,7,55,62,9
passenger635,9,1,215,228,248,13,20,33,10
passenger636,15,1,215,228,246,13,18,31,11
passenger637,7,1,216,278,286,62,8,70,12
passenger638,14,1,216,248,275,32,27,59,13
passenger639,19,1,216,234,270,18,36,54,14
passenger640,21,1,216,302,324,86,22,108,15
passenger641,4,1,216,217,268,1,51,52,0
passenger642,5,1,216,216,228,0,12,12,1
passenger643,4,1,217,223,232,6,9,15,2
passenger644,23,1,217,327,353,110,26,136,3
passenger645,17,1,217,243,261,26,18,44,4
passenger646,14,1,217,310,331,93,21,114,5
passenger647,20,1,217,260,289,43,29,72,6
passenger648,16,1,218,222,259,4,37,41,7
passenger649,7,1,218,234,246,16,12,28,8
passenger650,14,1,218,233,276,15,43,58,9
passenger651,18,1,218,276,299,58,23,81,10
passenger652,2,1,219,249,304,30,55,85,11
passenger653,16,1,220,227,266,7,39,46,12
passenger654,13,1,220,245,275,25,30,55,13
passenger655,3,1,220,274,310,54,36,90,14
passenger656,8,1,220,225,268,5,43,48,15
passenger657,12,1,220,229,268,9,39,48,0
passenger658,10,1,221,243,282,22,39,61,1
passenger659,8,1,221,243,272,22,29,51,2
passenger660,17,1,221,224,242,3,18,21,3
passenger661,11,1,221,229,261,8,32,40,4
passenger662,13,1,221,307,331,86,24,110,5
passenger663,21,1,222,263,289,41,26,67,6
passenger664,4,1,222,266,309,44,43,87,7
passenger665,10,1,223,229,246,6,17,23,8
passenger666,3,1,224,280,322,56,42,98,9
passenger667,24,1,224,950,975,726,25,751,10
passenger668,6,1,224,257,304,33,47,80,11
passenger669,21,1,224,236,266,12,30,42,12
passenger670,6,1,225,232,275,7,43,50,13
passenger671,9,1,225,290,310,65,20,85,14
passenger672,16,1,225,243,268,18,25,43,15
passenger673,21,1,226,246,268,20,22,42,0
passenger674,6,1,226,235,282,9,47,56,1
passenger675,7,1,227,240,272,13,32,45,2
passenger676,23,1,228,327,353,99,26,125,3
passenger677,9,1,228,279,319,51,40,91,4
passenger678,7,1,228,265,289,37,24,61,5
passenger679,19,1,228,257,289,29,32,61,6
passenger680,4,1,229,266,309,37,43,80,7
passenger681,22,1,229,279,310,50,31,81,8
passenger682,23,1,229,246,276,17,30,47,9
passenger683,22,1,229,334,361,105,27,132,10
passenger684,9,1,230,236,246,6,10,16,11
passenger685,4,1,230,273,286,43,13,56,12
passenger686,12,1,230,242,275,12,33,45,13
passenger687,10,1,230,293,310,63,17,80,14
passenger688,25,1,231,731,757,500,26,526,15
passenger689,17,1,231,238,268,7,30,37,0
passenger690,24,1,232,321,346,89,25,114,1
passenger691,20,1,232,301,330,69,29,98,2
passenger692,19,1,232,319,353,87,34,121,3
passenger693,4,1,233,268,319,35,51,86,4
passenger694,3,1,234,247,257,13,10,23,5
passenger695,3,1,234,235,289,1,54,55,6
passenger696,16,1,234,292,309,58,17,75,7
passenger697,6,1,234,237,246,3,9,12,8
passenger698,25,1,235,942,968,707,26,733,9
passenger699,5,1,235,242,248,7,6,13,10
passenger700,24,1,235,619,644,384,25,409,11
passenger701,18,1,236,315,336,79,21,100,12
passenger702,4,1,236,282,335,46,53,99,13
passenger703,3,1,236,274,310,38,36,74,14
passenger704,11,1,237,256,268,19,12,31,15
passenger705,10,1,237,283,330,46,47,93,0
passenger706,9,1,238,240,282,2,42,44,1
passenger707,14,1,238,253,272,15,19,34,2
passenger708,5,1,239,248,265,9,17,26,3
passenger709,5,1,239,271,319,32,48,80,4
passenger710,18,1,239,352,373,113,21,134,5
passenger711,25,1,239,951,977,712,26,738,6
passenger712,8,1,239,278,309,39,31,70,7
passenger713,24,1,240,395,420,155,25,180,8
passenger714,10,1,241,295,322,54,27,81,9
passenger715,10,1,241,259,299,18,40,58,10
passenger716,4,1,241,253,304,12,51,63,11
passenger717,12,1,241,301,336,60,35,95,12
passenger718,13,1,241,245,275,4,30,34,13
passenger719,17,1,241,252,270,11,18,29,14
passenger720,5,1,242,274,324,32,50,82,15
passenger721,6,1,242,277,330,35,53,88,0
passenger722,12,1,243,247,282,4,35,39,1
passenger723,3,1,243,268,272,25,4,29,2
passenger724,5,1,243,248,265,5,17,22,3
passenger725,17,1,243,243,261,0,18,18,4
passenger726,24,1,244,860,885,616,25,641,5
passenger727,15,1,244,249,289,5,40,45,6
passenger728,5,1,245,269,309,24,40,64,7
passenger729,25,1,245,777,803,532,26,558,8
passenger730,14,1,246,261,276,15,15,30,9
passenger731,19,1,246,327,361,81,34,115,10
passenger732,6,1,246,257,304,11,47,58,11
passenger733,15,1,246,308,336,62,28,90,12
passenger734,3,1,247,279,335,32,56,88,13
passenger735,17,1,247,342,370,95,28,123,14
passenger736,6,1,247,277,324,30,47,77,15
passenger737,23,1,247,306,330,59,24,83,0
passenger738,3,1,248,286,346,38,60,98,1
passenger739,17,1,248,296,330,48,34,82,2
passenger740,5,1,249,249,265,0,16,16,3
passenger741,18,1,249,292,319,43,27,70,4
passenger742,13,1,249,307,331,58,24,82,5
passenger743,25,1,249,951,977,702,26,728,6
passenger744,17,1,249,331,365,82,34,116,7
passenger745,10,1,250,257,310,7,53,60,8
passenger746,4,1,250,283,322,33,39,72,9
passenger747,16,1,250,272,299,22,27,49,10
passenger748,12,1,251,265,304,14,39,53,11
passenger749,3,1,251,270,286,19,16,35,12
passenger750,15,1,252,305,335,53,30,83,13
passenger751,7,1,252,284,310,32,26,58,14
passenger752,7,1,253,280,324,27,44,71,15
passenger753,2,1,253,271,330,18,59,77,0
passenger754,10,1,253,267,282,14,15,29,1
passenger755,7,1,253,262,272,9,10,19,2
passenger756,3,1,253,261,265,8,4,12,3
passenger757,12,1,254,284,319,30,35,65,4
passenger758,7,1,254,265,289,11,24,35,5
passenger759,5,1,254,297,345,43,48,91,6
passenger760,13,1,254,287,309,33,22,55,7
passenger761,3,1,254,314,356,60,42,102,8
passenger762,25,1,255,942,968,687,26,713,9
passenger763,13,1,255,264,299,9,35,44,10
passenger764,25,1,256,962,988,706,26,732,11
passenger765,23,1,256,480,504,224,24,248,12
passenger766,25,1,256,411,437,155,26,181,13
passenger767,15,1,256,336,370,80,34,114,14
passenger768,12,1,256,289,324,33,35,68,15
passenger769,19,1,256,298,330,42,32,74,0
passenger770,3,1,257,286,346,29,60,89,1
passenger771,22,1,257,307,330,50,23,73,2
passenger772,9,1,257,275,293,18,18,36,3
passenger773,2,1,257,264,319,7,55,62,4
passenger774,7,1,257,265,289,8,24,32,5
passenger775,7,1,258,303,345,45,42,87,6
passenger776,2,1,258,262,309,4,47,51,7
passenger777,18,1,258,269,310,11,41,52,8
passenger778,4,1,258,283,322,25,39,64,9
passenger779,22,1,259,334,361,75,27,102,10
passenger780,12,1,259,265,304,6,39,45,11
passenger781,19,1,260,366,396,106,30,136,12
passenger782,10,1,260,292,335,32,43,75,13
passenger783,5,1,261,278,310,17,32,49,14
passenger784,6,1,262,277,324,15,47,62,15
passenger785,17,1,262,294,330,32,36,68,0
passenger786,19,1,262,310,346,48,36,84,1
passenger787,8,1,263,283,330,20,47,67,2
passenger788,10,1,263,278,293,15,15,30,3
passenger789,24,1,264,466,495,202,29,231,4
passenger790,22,1,265,406,429,141,23,164,5
passenger791,11,1,265,311,345,46,34,80,6
passenger792,7,1,265,275,309,10,34,44,7
passenger793,9,1,266,324,356,58,32,90,8
passenger794,14,1,266,303,322,37,19,56,9
passenger795,15,1,266,268,299,2,31,33,10
passenger796,6,1,266,297,304,31,7,38,11
passenger797,3,1,266,270,286,4,16,20,12
passenger798,13,1,267,299,335,32,36,68,13
passenger799,21,1,267,348,370,81,22,103,14
passenger800,5,1,267,274,324,7,50,57,15
passenger801,11,1,267,286,330,19,44,63,0
passenger802,5,1,268,276,282,8,6,14,1
passenger803,7,1,268,280,330,12,50,62,2
passenger804,16,1,268,314,353,46,39,85,3
passenger805,8,1,268,276,319,8,43,51,4
passenger806,8,1,268,268,289,0,21,21,5
passenger807,25,1,268,951,977,683,26,709,6
passenger808,6,1,269,272,309,3,37,40,7
passenger809,6,1,269,319,356,50,37,87,8
passenger810,24,1,269,359,388,90,29,119,9
passenger811,15,1,269,269,299,0,30,30,10
passenger812,3,1,270,308,370,38,62,100,11
passenger813,12,1,270,301,336,31,35,66,12
passenger814,15,1,270,305,335,35,30,65,13
passenger815,8,1,270,287,310,17,23,40,14
passenger816,15,1,270,294,324,24,30,54,15
passenger817,17,1,270,294,330,24,36,60,0
passenger818,8,1,270,271,282,1,11,12,1
passenger819,21,1,270,304,330,34,26,60,2
passenger820,12,1,270,306,353,36,47,83,3
passenger821,25,1,271,988,1014,717,26,743,4
passenger822,4,1,271,284,289,13,5,18,5
passenger823,9,1,272,307,345,35,38,73,6
passenger824,19,1,272,337,365,65,28,93,7
passenger825,23,1,272,282,310,10,28,38,8
passenger826,7,1,273,288,322,15,34,49,9
passenger827,25,1,273,1001,1027,728,26,754,10
passenger828,6,1,274,297,304,23,7,30,11
passenger829,11,1,274,298,336,24,38,62,12
passenger830,9,1,274,289,335,15,46,61,13
passenger831,12,1,275,297,310,22,13,35,14
passenger832,23,1,275,627,651,352,24,376,15
passenger833,19,1,276,298,330,22,32,54,0
passenger834,21,1,276,314,346,38,32,70,1
passenger835,8,1,277,283,330,6,47,53,2
passenger836,24,1,277,903,928,626,25,651,3
passenger837,12,1,277,284,319,7,35,42,4
passenger838,17,1,277,349,373,72,24,96,5
passenger839,18,1,278,322,345,44,23,67,6
passenger840,17,1,278,331,365,53,34,87,7
passenger841,16,1,279,293,310,14,17,31,8
passenger842,13,1,279,300,322,21,22,43,9
passenger843,17,1,279,323,361,44,38,82,10
passenger844,23,1,279,342,370,63,28,91,11
passenger845,11,1,280,298,336,18,38,56,12
passenger846,14,1,280,302,335,22,33,55,13
passenger847,6,1,280,281,310,1,29,30,14
passenger848,10,1,280,285,324,5,39,44,15
passenger849,20,1,280,301,330,21,29,50,0
passenger850,17,1,280,306,346,26,40,66,1
passenger851,7,1,280,280,330,0,50,50,2
passenger852,15,1,281,311,353,30,42,72,3
passenger853,21,1,281,297,319,16,22,38,4
passenger854,4,1,281,284,289,3,5,8,5
passenger855,3,1,282,293,345,11,52,63,6
passenger856,11,1,282,283,309,1,26,27,7
passenger857,17,1,283,290,310,7,20,27,8
passenger858,9,1,283,292,322,9,30,39,9
passenger859,21,1,283,331,361,48,30,78,10
passenger860,22,1,283,339,370,56,31,87,11
passenger861,14,1,283,305,336,22,31,53,12
passenger862,11,1,283,295,335,12,40,52,13
passenger863,3,1,284,314,370,30,56,86,14
passenger864,21,1,284,302,324,18,22,40,15
passenger865,23,1,284,480,504,196,24,220,0
passenger866,12,1,284,299,346,15,47,62,1
passenger867,14,1,285,291,330,6,39,45,2
passenger868,20,1,285,322,353,37,31,68,3
passenger869,18,1,286,292,319,6,27,33,4
passenger870,5,1,287,295,331,8,36,44,5
passenger871,18,1,288,322,345,34,23,57,6
passenger872,24,1,288,628,653,340,25,365,7
passenger873,20,1,289,385,420,96,35,131,8
passenger874,13,1,289,300,322,11,22,33,9
passenger875,14,1,289,318,361,29,43,72,10
passenger876,8,1,290,293,304,3,11,14,11
passenger877,17,1,290,312,336,22,24,46,12
passenger878,7,1,290,345,373,55,28,83,13
passenger879,10,1,290,293,310,3,17,20,14
passenger880,8,1,291,333,380,42,47,89,15
passenger881,10,1,291,349,378,58,29,87,0
passenger882,10,1,291,295,346,4,51,55,1
passenger883,3,1,291,334,338,43,4,47,2
passenger884,19,1,292,319,353,27,34,61,3
passenger885,12,1,292,338,367,46,29,75,4
passenger886,24,1,292,860,885,568,25,593,5
passenger887,6,1,293,300,345,7,45,52,6
passenger888,18,1,293,334,365,41,31,72,7
passenger889,6,1,294,319,356,25,37,62,8
passenger890,15,1,295,306,322,11,16,27,9
passenger891,13,1,295,315,361,20,46,66,10
passenger892,12,1,295,321,370,26,49,75,11
passenger893,17,1,295,312,336,17,24,41,12
passenger894,21,1,296,313,335,17,22,39,13
passenger895,9,1,296,322,370,26,48,74,14
passenger896,22,1,296,417,440,121,23,144,15
passenger897,6,1,296,339,378,43,39,82,0
passenger898,9,1,296,360,370,64,10,74,1
passenger899,9,1,296,350,362,54,12,66,2
passenger900,24,1,297,957,982,660,25,685,3
passenger901,4,1,297,324,367,27,43,70,4
passenger902,11,1,298,303,331,5,28,33,5
passenger903,12,1,298,314,345,16,31,47,6
passenger904,21,1,298,343,365,45,22,67,7
passenger905,13,1,298,332,356,34,24,58,8
passenger906,25,1,298,994,1020,696,26,722,9
passenger907,19,1,300,327,361,27,34,61,10
passenger908,18,1,300,333,370,33,37,70,11
passenger909,20,1,300,371,396,71,25,96,12
passenger910,5,1,301,341,373,40,32,72,13
passenger911,12,1,301,329,370,28,41,69,14
passenger912,16,1,301,349,380,48,31,79,15
passenger913,7,1,301,342,378,41,36,77,0
passenger914,4,1,302,353,370,51,17,68,1
passenger915,5,1,302,344,362,42,18,60,2
passenger916,20,1,302,322,353,20,31,51,3
passenger917,17,1,302,349,367,47,18,65,4
passenger918,8,1,304,318,331,14,13,27,5
passenger919,19,1,304,325,345,21,20,41,6
passenger920,18,1,304,334,365,30,31,61,7
passenger921,21,1,305,388,420,83,32,115,8
passenger922,23,1,305,356,388,51,32,83,9
passenger923,23,1,305,337,361,32,24,56,10
passenger924,6,1,305,313,370,8,57,65,11
passenger925,20,1,306,371,396,65,25,90,12
passenger926,11,1,306,353,373,47,20,67,13
passenger927,11,1,307,326,370,19,44,63,14
passenger928,17,1,307,352,380,45,28,73,15
passenger929,16,1,308,361,378,53,17,70,0
passenger930,12,1,308,385,400,77,15,92,1
passenger931,25,1,309,494,520,185,26,211,2
passenger932,6,1,309,362,407,53,45,98,3
passenger933,4,1,310,324,367,14,43,57,4
passenger934,2,1,311,328,331,17,3,20,5
passenger935,21,1,311,385,407,74,22,96,6
passenger936,11,1,311,323,365,12,42,54,7
passenger937,12,1,312,329,356,17,27,44,8
passenger938,17,1,312,346,388,34,42,76,9
passenger939,12,1,312,312,361,0,49,49,10
passenger940,15,1,313,326,370,13,44,57,11
passenger941,3,1,313,340,396,27,56,83,12
passenger942,5,1,314,341,373,27,32,59,13
passenger943,24,1,314,565,590,251,25,276,14
passenger944,12,1,314,341,380,27,39,66,15
passenger945,6,1,314,339,378,25,39,64,0
passenger946,10,1,314,381,400,67,19,86,1
passenger947,10,1,315,373,410,58,37,95,2
passenger948,8,1,315,366,407,51,41,92,3
passenger949,9,1,315,331,367,16,36,52,4
passenger950,19,1,315,399,429,84,30,114,5
passenger951,4,1,315,352,407,37,55,92,6
passenger952,9,1,316,319,365,3,46,49,7
passenger953,13,1,316,332,356,16,24,40,8
passenger954,14,1,316,339,388,23,49,72,9
passenger955,23,1,316,503,527,187,24,211,10
passenger956,24,1,316,849,874,533,25,558,11
passenger957,9,1,317,326,336,9,10,19,12
passenger958,14,1,317,358,373,41,15,56,13
passenger959,2,1,318,373,416,55,43,98,14
passenger960,16,1,319,349,380,30,31,61,15
passenger961,5,1,319,336,378,17,42,59,0
passenger962,3,1,319,350,370,31,20,51,1
passenger963,18,1,319,439,458,120,19,139,2
passenger964,6,1,320,362,407,42,45,87,3
passenger965,13,1,320,341,367,21,26,47,4
passenger966,4,1,320,324,331,4,7,11,5
passenger967,19,1,320,379,407,59,28,87,6
passenger968,20,1,320,340,365,20,25,45,7
passenger969,15,1,321,336,356,15,20,35,8
passenger970,22,1,321,353,388,32,35,67,9
passenger971,12,1,321,384,409,63,25,88,10
passenger972,6,1,321,381,414,60,33,93,11
passenger973,5,1,322,344,396,22,52,74,12
passenger974,7,1,322,345,373,23,28,51,13
passenger975,6,1,323,383,416,60,33,93,14
passenger976,9,1,323,336,380,13,44,57,15
passenger977,7,1,324,342,378,18,36,54,0
passenger978,16,1,324,427,446,103,19,122,1
passenger979,5,1,324,344,362,20,18,38,2
passenger980,16,1,325,336,353,11,17,28,3
passenger981,10,1,325,334,367,9,33,42,4
passenger982,18,1,325,352,373,27,21,48,5
passenger983,14,1,325,370,407,45,37,82,6
passenger984,23,1,326,515,539,189,24,213,7
passenger985,12,1,326,329,356,3,27,30,8
passenger986,9,1,326,332,388,6,56,62,9
passenger987,16,1,326,392,409,66,17,83,10
passenger988,17,1,328,330,370,2,40,42,11
passenger989,12,1,328,355,396,27,41,68,12
passenger990,15,1,329,395,437,66,42,108,13
passenger991,13,1,329,332,370,3,38,41,14
passenger992,9,1,329,336,380,7,44,51,15
passenger993,9,1,329,346,378,17,32,49,0
passenger994,23,1,330,882,906,552,24,576,1
passenger995,18,1,330,439,458,109,19,128,2
passenger996,4,1,330,358,407,28,49,77,3
passenger997,25,1,330,988,1014,658,26,684,4
passenger998,19,1,331,399,429,68,30,98,5
passenger999,3,1,332,349,407,17,58,75,6
passenger1000,19,1,332,337,365,5,28,33,7
passenger1001,16,1,332,339,356,7,17,24,8
passenger1002,23,1,332,356,388,24,32,56,9
passenger1003,13,1,332,387,409,55,22,77,10
passenger1004,14,1,332,399,414,67,15,82,11
passenger1005,9,1,333,350,396,17,46,63,12
passenger1006,9,1,333,349,373,16,24,40,13
passenger1007,16,1,333,339,370,6,31,37,14
passenger1008,21,1,334,358,380,24,22,46,15
passenger1009,23,1,334,594,618,260,24,284,0
passenger1010,20,1,334,477,502,143,25,168,1
passenger1011,16,1,334,389,410,55,21,76,2
passenger1012,14,1,334,376,407,42,31,73,3
passenger1013,10,1,334,334,367,0,33,33,4
passenger1014,20,1,335,402,429,67,27,94,5
passenger1015,9,1,336,361,407,25,46,71,6
passenger1016,8,1,336,376,423,40,47,87,7
passenger1017,22,1,336,391,420,55,29,84,8
passenger1018,16,1,336,343,388,7,45,52,9
passenger1019,10,1,336,380,409,44,29,73,10
passenger1020,22,1,337,339,370,2,31,33,11
passenger1021,25,1,337,582,608,245,26,271,12
passenger1022,9,1,337,349,373,12,24,36,13
passenger1023,14,1,338,401,416,63,15,78,14
passenger1024,13,1,338,344,380,6,36,42,15
passenger1025,18,1,338,411,438,73,27,100,0
passenger1026,24,1,339,993,1018,654,25,679,1
passenger1027,15,1,339,386,410,47,24,71,2
passenger1028,21,1,339,385,407,46,22,68,3
passenger1029,16,1,340,346,367,6,21,27,4
passenger1030,23,1,340,513,537,173,24,197,5
passenger1031,11,1,341,365,407,24,42,66,6
passenger1032,11,1,341,381,423,40,42,82,7
passenger1033,12,1,341,373,420,32,47,79,8
passenger1034,25,1,341,994,1020,653,26,679,9
passenger1035,16,1,342,392,409,50,17,67,10
passenger1036,5,1,342,378,414,36,36,72,11
passenger1037,2,1,342,399,448,57,49,106,12
passenger1038,14,1,342,358,373,16,15,31,13
passenger1039,21,1,342,348,370,6,22,28,14
passenger1040,13,1,343,344,380,1,36,37,15
passenger1041,15,1,343,358,378,15,20,35,0
passenger1042,21,1,343,480,502,137,22,159,1
passenger1043,14,1,344,383,410,39,27,66,2
passenger1044,23,1,344,501,525,157,24,181,3
passenger1045,17,1,344,349,367,5,18,23,4
passenger1046,19,1,345,399,429,54,30,84,5
passenger1047,20,1,345,382,407,37,25,62,6
passenger1048,17,1,345,393,423,48,30,78,7
passenger1049,3,1,346,360,420,14,60,74,8
passenger1050,12,1,346,407,440,61,33,94,9
passenger1051,5,1,346,371,409,25,38,63,10
passenger1052,14,1,346,399,414,53,15,68,11
passenger1053,5,1,347,404,448,57,44,101,12
passenger1054,14,1,347,358,373,11,15,26,13
passenger1055,10,1,348,391,416,43,25,68,14
passenger1056,2,1,348,383,440,35,57,92,15
passenger1057,4,1,348,383,438,35,55,90,0
passenger1058,14,1,349,421,446,72,25,97,1
passenger1059,3,1,349,358,362,9,4,13,2
passenger1060,22,1,349,440,463,91,23,114,3
passenger1061,20,1,349,396,427,47,31,78,4
passenger1062,19,1,350,399,429,49,30,79,5
passenger1063,6,1,350,356,407,6,51,57,6
passenger1064,21,1,350,401,423,51,22,73,7
passenger1065,17,1,350,380,420,30,40,70,8
passenger1066,11,1,350,404,440,54,36,90,9
passenger1067,2,1,351,364,409,13,45,58,10
passenger1068,14,1,351,435,470,84,35,119,11
passenger1069,21,1,351,374,396,23,22,45,12
passenger1070,2,1,351,376,437,25,61,86,13
passenger1071,3,1,351,376,416,25,40,65,14
passenger1072,11,1,351,396,440,45,44,89,15
passenger1073,14,1,352,355,378,3,23,26,0
passenger1074,13,1,352,418,446,66,28,94,1
passenger1075,12,1,353,377,410,24,33,57,2
passenger1076,8,1,353,366,407,13,41,54,3
passenger1077,3,1,354,371,427,17,56,73,4
passenger1078,2,1,354,370,373,16,3,19,5
passenger1079,4,1,355,414,447,59,33,92,6
passenger1080,18,1,356,396,423,40,27,67,7
passenger1081,20,1,356,385,420,29,35,64,8
passenger1082,12,1,356,407,440,51,33,84,9
passenger1083,3,1,356,367,409,11,42,53,10
passenger1084,11,1,356,392,414,36,22,58,11
passenger1085,25,1,358,582,608,224,26,250,12
passenger1086,7,1,359,383,437,24,54,78,13
passenger1087,13,1,359,398,416,39,18,57,14
passenger1088,14,1,359,403,440,44,37,81,15
passenger1089,9,1,359,390,438,31,48,79,0
passenger1090,12,1,360,385,400,25,15,40,1
passenger1091,13,1,360,380,410,20,30,50,2
passenger1092,13,1,360,373,407,13,34,47,3
passenger1093,19,1,360,393,427,33,34,67,4
passenger1094,15,1,360,389,429,29,40,69,5
passenger1095,3,1,361,411,447,50,36,86,6
passenger1096,2,1,362,368,423,6,55,61,7
passenger1097,11,1,362,370,420,8,50,58,8
passenger1098,23,1,362,474,502,112,28,140,9
passenger1099,2,1,362,364,409,2,45,47,10
passenger1100,3,1,362,374,414,12,40,52,11
passenger1101,18,1,363,363,396,0,33,33,12
passenger1102,12,1,363,390,437,27,47,74,13
passenger1103,7,1,363,386,416,23,30,53,14
passenger1104,6,1,363,389,440,26,51,77,15
passenger1105,17,1,364,408,438,44,30,74,0
passenger1106,14,1,364,421,446,57,25,82,1
passenger1107,17,1,364,392,410,28,18,46,2
passenger1108,8,1,365,366,407,1,41,42,3
passenger1109,14,1,365,384,427,19,43,62,4
passenger1110,22,1,366,406,429,40,23,63,5
passenger1111,9,1,366,427,447,61,20,81,6
passenger1112,11,1,366,381,423,15,42,57,7
passenger1113,5,1,366,430,462,64,32,96,8
passenger1114,17,1,366,416,440,50,24,74,9
passenger1115,2,1,367,412,467,45,55,100,10
passenger1116,7,1,368,384,414,16,30,46,11
passenger1117,19,1,368,368,396,0,28,28,12
passenger1118,2,1,369,376,437,7,61,68,13
passenger1119,25,1,369,980,1006,611,26,637,14
passenger1120,11,1,369,396,440,27,44,71,15
passenger1121,11,1,369,396,438,27,42,69,0
passenger1122,14,1,370,421,446,51,25,76,1
passenger1123,17,1,370,392,410,22,18,40,2
passenger1124,13,1,370,373,407,3,34,37,3
passenger1125,23,1,370,403,427,33,24,57,4
passenger1126,25,1,370,965,991,595,26,621,5
passenger1127,6,1,370,418,447,48,29,77,6
passenger1128,18,1,370,396,423,26,27,53,7
passenger1129,9,1,371,438,462,67,24,91,8
passenger1130,25,1,371,994,1020,623,26,649,9
passenger1131,8,1,371,376,409,5,33,38,10
passenger1132,9,1,371,388,414,17,26,43,11
passenger1133,19,1,371,428,448,57,20,77,12
passenger1134,20,1,371,404,437,33,33,66,13
passenger1135,5,1,372,380,416,8,36,44,14
passenger1136,15,1,372,406,440,34,34,68,15
passenger1137,10,1,372,393,438,21,45,66,0
passenger1138,16,1,372,427,446,55,19,74,1
passenger1139,15,1,373,386,410,13,24,37,2
passenger1140,25,1,373,1008,1034,635,26,661,3
passenger1141,24,1,373,466,495,93,29,122,4
passenger1142,17,1,373,393,429,20,36,56,5
passenger1143,18,1,374,376,407,2,31,33,6
passenger1144,23,1,374,515,539,141,24,165,7
passenger1145,6,1,375,433,462,58,29,87,8
passenger1146,19,1,375,420,440,45,20,65,9
passenger1147,20,1,376,444,467,68,23,91,10
passenger1148,5,1,376,378,414,2,36,38,11
passenger1149,23,1,376,480,504,104,24,128,12
passenger1150,18,1,376,400,437,24,37,61,13
passenger1151,10,1,377,391,416,14,25,39,14
passenger1152,13,1,377,400,440,23,40,63,15
passenger1153,13,1,378,400,438,22,38,60,0
passenger1154,24,1,379,993,1018,614,25,639,1
passenger1155,25,1,379,494,520,115,26,141,2
passenger1156,21,1,380,437,463,57,26,83,3
passenger1157,17,1,380,389,427,9,38,47,4
passenger1158,4,1,380,436,477,56,41,97,5
passenger1159,23,1,380,487,511,107,24,131,6
passenger1160,5,1,380,429,479,49,50,99,7
passenger1161,6,1,380,433,462,53,29,82,8
passenger1162,3,1,381,392,440,11,48,59,9
passenger1163,24,1,381,950,975,569,25,594,10
passenger1164,13,1,382,396,414,14,18,32,11
passenger1165,7,1,382,408,448,26,40,66,12
passenger1166,3,1,382,441,445,59,4,63,13
passenger1167,11,1,383,394,416,11,22,33,14
passenger1168,19,1,384,412,440,28,28,56,15
passenger1169,25,1,384,958,984,574,26,600,0
passenger1170,15,1,385,424,446,39,22,61,1
passenger1171,16,1,385,389,410,4,21,25,2
passenger1172,22,1,385,440,463,55,23,78,3
passenger1173,23,1,385,403,427,18,24,42,4
passenger1174,8,1,385,444,477,59,33,92,5
passenger1175,25,1,386,1003,1029,617,26,643,6
passenger1176,14,1,386,386,423,0,37,37,7
passenger1177,24,1,386,561,586,175,25,200,8
passenger1178,4,1,386,395,440,9,45,54,9
passenger1179,4,1,386,416,467,30,51,81,10
passenger1180,23,1,386,510,534,124,24,148,11
passenger1181,18,1,388,425,448,37,23,60,12
passenger1182,6,1,388,452,459,64,7,71,13
passenger1183,23,1,388,502,530,114,28,142,14
passenger1184,4,1,388,449,478,61,29,90,15
passenger1185,18,1,389,411,438,22,27,49,0
passenger1186,6,1,389,393,400,4,7,11,1
passenger1187,3,1,390,414,458,24,44,68,2
passenger1188,21,1,390,437,463,47,26,73,3
passenger1189,22,1,390,400,427,10,27,37,4
passenger1190,4,1,390,436,477,46,41,87,5
passenger1191,4,1,390,414,447,24,33,57,6
passenger1192,16,1,390,390,423,0,33,33,7
passenger1193,2,1,390,423,462,33,39,72,8
passenger1194,19,1,391,420,440,29,20,49,9
passenger1195,23,1,391,503,527,112,24,136,10
