id,source,dest,submit_tick,pickup_tick,dropoff_tick,wait_time,travel_time,total_time,elevator
passenger589,18,2,198,200,269,2,69,71,12
passenger590,14,12,199,236,252,37,16,53,7
passenger591,19,6,199,203,261,4,58,62,12
passenger592,20,18,199,273,301,74,28,102,11
passenger593,6,9,200,202,209,2,7,9,0
passenger594,2,12,202,206,222,4,16,20,10
passenger595,7,3,203,205,217,2,12,14,0
passenger596,14,15,203,204,207,1,3,4,9
passenger597,3,5,203,203,207,0,4,4,2
passenger598,3,17,203,203,240,0,37,37,10
passenger599,9,2,204,204,215,0,11,11,3
passenger600,5,25,204,368,408,164,40,204,15
passenger601,7,18,204,276,311,72,35,107,15
passenger602,12,5,205,229,245,24,16,40,9
passenger603,8,1,205,207,218,2,11,13,3
passenger604,19,9,205,300,353,95,53,148,12
passenger605,13,4,205,226,248,21,22,43,9
passenger606,21,6,207,209,261,2,52,54,12
passenger607,15,22,207,207,226,0,19,19,13
passenger608,18,16,207,302,341,95,39,134,14
passenger609,23,5,207,284,326,77,42,119,11
passenger610,25,14,207,626,643,419,17,436,11
passenger611,11,7,208,233,261,25,28,53,6
passenger612,19,25,208,208,226,0,18,18,14
passenger613,18,1,209,302,372,93,70,163,14
passenger614,12,19,209,269,322,60,53,113,13
passenger615,10,20,209,273,325,64,52,116,13
passenger616,18,2,209,431,467,222,36,258,14
passenger617,14,5,210,223,245,13,22,35,9
passenger618,13,10,210,226,235,16,9,25,9
passenger619,21,22,210,210,213,0,3,3,12
passenger620,12,14,211,229,270,18,41,59,9
passenger621,16,17,211,211,214,0,3,3,9
passenger622,16,20,211,353,415,142,62,204,13
passenger623,25,21,211,222,228,11,6,17,12
passenger624,4,12,211,213,231,2,18,20,8
passenger625,12,13,212,264,267,52,3,55,9
passenger626,14,18,212,263,319,51,56,107,13
passenger627,11,7,212,233,261,21,28,49,6
passenger628,12,22,212,269,329,57,60,117,13
passenger629,8,1,213,226,241,13,15,28,0
passenger630,25,5,213,222,264,9,42,51,12
passenger631,16,21,213,620,681,407,61,468,13
passenger632,7,9,214,223,229,9,6,15,0
passenger633,8,4,214,226,236,12,10,22,0
passenger634,4,5,214,215,218,1,3,4,2
passenger635,12,14,215,222,228,7,6,13,10
passenger636,1,22,215,374,401,159,27,186,15
passenger637,17,2,216,216,252,0,36,36,9
passenger638,22,1,216,309,367,93,58,151,12
passenger639,15,12,216,220,229,4,9,13,9
passenger640,13,24,216,398,457,182,59,241,11
passenger641,24,7,216,219,258,3,39,42,12
passenger642,15,24,216,308,373,92,65,157,11
passenger643,19,23,217,217,229,0,12,12,13
passenger644,11,8,217,219,257,2,38,40,10
passenger645,13,21,217,398,448,181,50,231,11
passenger646,24,18,217,219,233,2,14,16,12
passenger647,18,13,217,255,266,38,11,49,13
passenger648,8,11,218,219,226,1,7,8,8
passenger649,13,21,218,564,614,346,50,396,11
passenger650,14,20,218,311,363,93,52,145,11
passenger651,1,19,218,374,396,156,22,178,15
passenger652,13,25,219,262,330,43,68,111,15
passenger653,12,4,220,222,265,2,43,45,10
passenger654,21,18,220,223,255,3,32,35,13
passenger655,22,3,220,233,275,13,42,55,14
passenger656,6,22,220,365,401,145,36,181,15
passenger657,2,13,220,220,233,0,13,13,7
passenger658,11,24,221,266,327,45,61,106,15
passenger659,22,23,221,233,315,12,82,94,14
passenger660,8,15,221,221,240,0,19,19,8
passenger661,18,25,221,255,338,34,83,117,13
passenger662,1,25,221,374,408,153,34,187,15
passenger663,9,4,222,229,236,7,7,14,0
passenger664,16,20,222,391,445,169,54,223,11
passenger665,4,2,223,224,228,1,4,5,2
passenger666,23,24,224,230,319,6,89,95,14
passenger667,4,23,224,241,284,17,43,60,11
passenger668,23,25,224,230,322,6,92,98,14
passenger669,6,15,224,226,239,2,13,15,6
passenger670,25,23,225,318,322,93,4,97,12
passenger671,16,5,225,276,297,51,21,72,9
passenger672,3,7,225,226,232,1,6,7,1
passenger673,2,5,226,226,231,0,5,5,4
passenger674,2,20,226,247,273,21,26,47,11
passenger675,15,13,227,234,247,7,13,20,10
passenger676,21,11,228,228,250,0,22,22,12
passenger677,11,6,228,228,251,0,23,23,8
passenger678,12,5,228,231,254,3,23,26,8
passenger679,15,25,228,258,330,30,72,102,15
passenger680,14,8,229,229,257,0,28,28,10
passenger681,18,21,229,564,573,335,9,344,15
passenger682,12,7,229,264,291,35,27,62,9
passenger683,18,5,229,598,623,369,25,394,15
passenger684,25,8,230,235,277,5,42,47,13
passenger685,9,19,230,320,360,90,40,130,11
passenger686,1,6,230,230,237,0,7,7,3
passenger687,4,10,230,268,288,38,20,58,6
passenger688,14,5,231,231,262,0,31,31,10
passenger689,9,20,231,574,611,343,37,380,11
passenger690,24,1,232,232,290,0,58,58,13
passenger691,16,1,232,237,272,5,35,40,10
passenger692,14,22,232,291,309,59,18,77,12
passenger693,20,6,233,241,270,8,29,37,14
passenger694,7,20,234,234,273,0,39,39,11
passenger695,21,8,234,238,266,4,28,32,14
passenger696,1,12,234,273,292,39,19,58,6
passenger697,16,12,234,299,309,65,10,75,10
passenger698,24,21,235,238,248,3,10,13,13
passenger699,20,1,235,303,367,68,64,132,12
passenger700,22,19,235,235,244,0,9,9,14
passenger701,10,15,236,236,273,0,37,37,9
passenger702,21,23,236,238,315,2,77,79,14
passenger703,14,2,236,236,268,0,32,32,7
passenger704,16,18,237,239,297,2,58,60,12
passenger705,2,21,237,247,276,10,29,39,11
passenger706,6,23,238,411,454,173,43,216,11
passenger707,14,9,238,238,257,0,19,19,7
passenger708,2,1,239,239,242,0,3,3,2
passenger709,19,10,239,244,262,5,18,23,14
passenger710,22,6,239,312,359,73,47,120,14
passenger711,24,3,239,239,286,0,47,47,13
passenger712,17,24,239,337,408,98,71,169,12
passenger713,9,2,240,242,251,2,9,11,1
passenger714,22,12,241,329,361,88,32,120,13
passenger715,1,22,241,250,281,9,31,40,11
passenger716,17,2,241,241,269,0,28,28,10
passenger717,7,1,241,242,250,1,8,9,3
passenger718,24,1,241,241,290,0,49,49,13
passenger719,20,13,241,241,253,0,12,12,14
passenger720,15,21,242,242,306,0,64,64,12
passenger721,23,4,242,244,283,2,39,41,13
passenger722,1,4,243,243,248,0,5,5,0
passenger723,18,15,243,529,536,286,7,293,14
passenger724,3,6,243,246,251,3,5,8,2
passenger725,14,19,243,524,573,281,49,330,12
passenger726,9,24,244,254,315,10,61,71,12
passenger727,25,20,244,408,422,164,14,178,15
passenger728,12,22,245,247,309,2,62,64,12
passenger729,19,13,245,245,253,0,8,8,14
passenger730,12,21,246,285,306,39,21,60,12
passenger731,14,5,246,246,265,0,19,19,6
passenger732,25,2,246,338,381,92,43,135,13
passenger733,18,17,246,529,532,283,3,286,14
passenger734,15,2,247,247,268,0,21,21,7
passenger735,13,23,247,288,312,41,24,65,12
passenger736,6,18,247,491,521,244,30,274,11
passenger737,22,24,247,421,425,174,4,178,13
passenger738,13,8,248,248,257,0,9,9,10
passenger739,18,13,248,529,540,281,11,292,14
passenger740,16,19,249,341,398,92,57,149,14
passenger741,18,7,249,529,553,280,24,304,14
passenger742,19,14,249,396,434,147,38,185,15
passenger743,24,17,249,335,350,86,15,101,13
passenger744,23,25,249,332,338,83,6,89,13
passenger745,25,19,250,338,346,88,8,96,13
passenger746,15,3,250,287,319,37,32,69,7
passenger747,10,12,250,256,292,6,36,42,6
passenger748,20,15,251,251,260,0,9,9,13
passenger749,11,4,251,251,268,0,17,17,6
passenger750,18,11,252,598,609,346,11,357,15
passenger751,1,8,252,252,261,0,9,9,3
passenger752,22,3,253,421,468,168,47,215,13
passenger753,11,13,253,253,295,0,42,42,6
passenger754,3,5,253,254,258,1,4,5,0
passenger755,24,15,253,425,446,172,21,193,13
passenger756,6,5,253,253,273,0,20,20,2
passenger757,11,19,254,282,300,28,18,46,12
passenger758,19,5,254,322,376,68,54,122,13
passenger759,19,23,254,322,332,68,10,78,13
passenger760,6,1,254,254,281,0,27,27,2
passenger761,24,14,254,431,449,177,18,195,13
passenger762,20,9,255,325,366,70,41,111,13
passenger763,8,6,255,258,266,3,8,11,2
passenger764,6,12,256,257,267,1,10,11,8
passenger765,3,22,256,332,367,76,35,111,11
passenger766,13,23,256,346,410,90,64,154,14
passenger767,13,8,256,283,308,27,25,52,7
passenger768,13,4,256,283,316,27,33,60,7
passenger769,21,19,256,418,438,162,20,182,13
passenger770,4,15,257,300,338,43,38,81,9
passenger771,14,6,257,298,328,41,30,71,6
passenger772,4,20,257,329,363,72,34,106,11
passenger773,7,13,257,260,270,3,10,13,8
passenger774,7,17,257,260,276,3,16,19,8
passenger775,2,9,258,258,267,0,9,9,1
passenger776,14,11,258,298,319,40,21,61,6
passenger777,16,5,258,306,331,48,25,73,6
passenger778,12,19,258,258,305,0,47,47,14
passenger779,9,4,259,261,276,2,15,17,2
passenger780,22,20,259,505,525,246,20,266,13
passenger781,18,20,260,319,325,59,6,65,13
passenger782,20,19,260,325,346,65,21,86,13
passenger783,13,1,261,267,307,6,40,46,9
passenger784,15,7,262,273,291,11,18,29,9
passenger785,20,12,262,415,453,153,38,191,13
passenger786,23,15,262,332,356,70,24,94,13
passenger787,14,23,263,313,332,50,19,69,13
passenger788,12,10,263,264,286,1,22,23,9
passenger789,10,22,264,387,407,123,20,143,14
passenger790,19,5,265,322,376,57,54,111,13
passenger791,13,10,265,267,286,2,19,21,9
passenger792,17,2,265,342,369,77,27,104,9
passenger793,18,19,266,301,360,35,59,94,11
passenger794,6,4,266,266,276,0,10,10,2
passenger795,16,7,266,276,291,10,15,25,9
passenger796,24,20,266,373,383,107,10,117,11
passenger797,24,14,266,373,395,107,22,129,11
passenger798,24,1,267,457,502,190,45,235,11
passenger799,8,1,267,267,286,0,19,19,3
passenger800,17,13,267,342,348,75,6,81,9
passenger801,8,17,267,284,309,17,25,42,6
passenger802,5,13,268,279,295,11,16,27,6
passenger803,16,6,268,276,294,8,18,26,9
passenger804,6,9,268,268,293,0,25,25,2
passenger805,15,7,268,273,291,5,18,23,9
passenger806,10,14,268,287,318,19,31,50,8
passenger807,5,15,268,279,303,11,24,35,6
passenger808,4,6,269,270,286,1,16,17,0
passenger809,8,1,269,269,286,0,17,17,3
passenger810,25,8,269,626,660,357,34,391,11
passenger811,21,23,269,276,284,7,8,15,11
passenger812,21,3,270,276,332,6,56,62,11
passenger813,10,19,270,357,396,87,39,126,15
passenger814,15,1,270,273,307,3,34,37,9
passenger815,15,21,270,356,418,86,62,148,13
passenger816,21,10,270,276,317,6,41,47,11
passenger817,6,8,270,270,290,0,20,20,2
passenger818,8,9,270,270,274,0,4,4,3
passenger819,8,12,270,284,292,14,8,22,6
passenger820,2,7,270,274,289,4,15,19,0
passenger821,8,4,271,271,281,0,10,10,3
passenger822,22,17,271,281,304,10,23,33,11
passenger823,23,15,272,292,308,20,16,36,11
passenger824,3,23,272,272,312,0,40,40,12
passenger825,12,18,272,309,319,37,10,47,13
passenger826,10,13,273,287,314,14,27,41,8
passenger827,13,8,273,282,293,9,11,20,8
passenger828,14,19,274,449,498,175,49,224,13
passenger829,1,4,274,277,282,3,5,8,0
passenger830,22,15,274,281,308,7,27,34,11
passenger831,25,16,275,626,639,351,13,364,11
passenger832,17,23,275,304,370,29,66,95,11
passenger833,17,9,276,276,290,0,14,14,8
passenger834,14,6,276,335,363,59,28,87,9
passenger835,9,18,277,302,319,25,17,42,13
passenger836,4,17,277,277,302,0,25,25,10
passenger837,15,8,277,338,359,61,21,82,9
passenger838,2,18,277,278,302,1,24,25,14
passenger839,21,19,278,278,298,0,20,20,11
passenger840,11,17,278,279,291,1,12,13,7
passenger841,11,9,279,279,303,0,24,24,7
passenger842,9,6,279,279,284,0,5,5,1
passenger843,25,17,279,626,636,347,10,357,11
passenger844,5,22,279,368,401,89,33,122,15
passenger845,4,15,280,321,338,41,17,58,10
passenger846,5,10,280,280,291,0,11,11,10
passenger847,17,25,280,636,707,356,71,427,11
passenger848,25,23,280,707,711,427,4,431,11
passenger849,6,3,280,281,286,1,5,6,4
passenger850,23,24,280,370,373,90,3,93,11
passenger851,7,1,280,282,300,2,18,20,5
passenger852,17,2,281,342,369,61,27,88,9
passenger853,2,24,281,284,319,3,35,38,14
passenger854,13,3,281,282,300,1,18,19,8
passenger855,17,10,282,342,355,60,13,73,9
passenger856,14,23,282,709,770,427,61,488,12
passenger857,6,17,283,283,302,0,19,19,10
passenger858,21,11,283,448,480,165,32,197,11
passenger859,25,12,283,707,730,424,23,447,11
passenger860,12,23,283,285,312,2,27,29,12
passenger861,16,22,283,340,400,57,60,117,12
passenger862,20,18,283,363,387,80,24,104,11
passenger863,7,10,284,286,291,2,5,7,10
passenger864,22,16,284,367,391,83,24,107,11
passenger865,8,9,284,285,288,1,3,4,5
passenger866,20,5,284,363,414,79,51,130,11
passenger867,3,20,285,366,401,81,35,116,14
passenger868,8,20,285,376,394,91,18,109,12
passenger869,14,25,286,709,776,423,67,490,12
passenger870,14,22,287,801,857,514,56,570,12
passenger871,22,6,288,367,411,79,44,123,11
passenger872,25,19,288,789,799,501,10,511,11
passenger873,3,1,289,289,293,0,4,4,4
passenger874,7,1,289,289,297,0,8,8,0
passenger875,9,25,289,353,411,64,58,122,12
passenger876,12,1,290,292,343,2,51,53,6
passenger877,13,6,290,297,312,7,15,22,7
passenger878,22,3,290,451,498,161,47,208,11
passenger879,20,12,290,363,401,73,38,111,11
passenger880,1,17,291,307,342,16,35,51,9
passenger881,12,20,291,348,394,57,46,103,12
passenger882,16,20,291,430,488,139,58,197,12
passenger883,12,1,291,292,343,1,51,52,6
passenger884,4,12,292,300,331,8,31,39,9
passenger885,10,20,292,387,401,95,14,109,14
passenger886,11,22,292,383,400,91,17,108,12
passenger887,5,10,293,297,322,4,25,29,9
passenger888,19,4,293,298,329,5,31,36,11
passenger889,9,19,294,384,398,90,14,104,14
passenger890,15,20,295,343,394,48,51,99,12
passenger891,13,22,295,346,407,51,61,112,14
passenger892,22,25,295,529,538,234,9,243,11
passenger893,4,15,295,300,338,5,38,43,9
passenger894,3,6,296,296,307,0,11,11,5
passenger895,8,17,296,307,327,11,20,31,8
passenger896,11,22,296,352,407,56,55,111,14
passenger897,8,16,296,307,324,11,17,28,8
passenger898,20,25,296,383,460,87,77,164,11
passenger899,7,19,296,298,322,2,24,26,13
passenger900,3,14,297,303,335,6,32,38,9
passenger901,11,24,297,442,511,145,69,214,14
passenger902,20,24,298,445,457,147,12,159,11
passenger903,22,11,298,529,570,231,41,272,11
passenger904,19,1,298,298,336,0,38,38,11
passenger905,14,2,298,298,340,0,42,42,6
passenger906,19,25,298,360,376,62,16,78,11
passenger907,18,21,300,333,397,33,64,97,12
passenger908,6,25,300,373,428,73,55,128,13
passenger909,14,17,300,300,309,0,9,9,6
passenger910,20,16,301,327,340,26,13,39,12
passenger911,8,16,301,308,345,7,37,44,7
passenger912,17,22,301,532,603,231,71,302,14
passenger913,13,3,301,315,337,14,22,36,6
passenger914,3,1,302,304,308,2,4,6,0
passenger915,17,11,302,302,312,0,10,10,10
passenger916,22,18,302,309,333,7,24,31,12
passenger917,4,3,302,304,307,2,3,5,1
passenger918,10,24,304,305,335,1,30,31,13
passenger919,2,5,304,305,310,1,5,6,3
passenger920,1,11,304,307,327,3,20,23,9
passenger921,25,18,305,318,333,13,15,28,12
passenger922,13,4,305,315,334,10,19,29,6
passenger923,9,14,305,305,338,0,33,33,7
passenger924,7,18,305,370,409,65,39,104,13
passenger925,25,6,306,318,360,12,42,54,12
passenger926,7,4,306,310,317,4,7,11,2
passenger927,19,12,307,307,349,0,42,42,14
passenger928,8,6,307,307,313,0,6,6,2
passenger929,2,12,308,312,331,4,19,23,9
passenger930,18,6,308,592,647,284,55,339,14
passenger931,1,12,309,309,331,0,22,22,9
passenger932,17,9,309,309,323,0,14,14,6
passenger933,7,4,310,310,317,0,7,7,2
passenger934,19,22,311,396,401,85,5,90,15
passenger935,20,13,311,335,346,24,11,35,14
passenger936,19,10,311,396,444,85,48,133,15
passenger937,1,10,312,372,387,60,15,75,9
passenger938,18,17,312,737,772,425,35,460,15
passenger939,25,7,312,318,357,6,39,45,12
passenger940,1,7,313,313,321,0,8,8,0
passenger941,22,21,313,329,332,16,3,19,14
passenger942,3,5,314,314,318,0,4,4,1
passenger943,15,17,314,375,381,61,6,67,6
passenger944,25,19,314,318,330,4,12,16,12
passenger945,6,1,314,314,321,0,7,7,5
passenger946,16,14,314,378,386,64,8,72,6
passenger947,24,15,315,315,343,0,28,28,12
passenger948,13,8,315,315,354,0,39,39,8
passenger949,3,22,315,332,367,17,35,52,11
passenger950,21,5,315,332,362,17,30,47,14
passenger951,18,10,315,769,785,454,16,470,15
passenger952,11,22,316,570,617,254,47,301,11
passenger953,22,5,316,329,362,13,33,46,14
passenger954,8,21,316,660,697,344,37,381,11
passenger955,23,2,316,316,369,0,53,53,14
passenger956,21,13,316,332,346,16,14,30,14
passenger957,15,2,317,321,368,4,47,51,8
passenger958,18,17,317,319,350,2,31,33,13
passenger959,17,20,318,350,415,32,65,97,13
passenger960,24,22,319,319,329,0,10,10,14
passenger961,19,25,319,346,428,27,82,109,13
passenger962,17,14,319,327,334,8,7,15,8
passenger963,20,2,319,422,456,103,34,137,15
passenger964,13,11,320,337,345,17,8,25,8
passenger965,23,2,320,326,369,6,43,49,14
passenger966,17,5,320,327,361,7,34,41,8
passenger967,23,22,320,326,329,6,3,9,14
passenger968,6,22,320,491,529,171,38,209,11
passenger969,13,25,321,564,626,243,62,305,11
passenger970,19,1,321,346,384,25,38,63,13
passenger971,6,11,321,325,332,4,7,11,10
passenger972,6,4,321,322,326,1,4,5,1
passenger973,25,22,322,322,329,0,7,7,14
passenger974,11,6,322,363,406,41,43,84,6
passenger975,5,23,323,326,370,3,44,47,11
passenger976,9,1,323,325,335,2,10,12,0
passenger977,10,12,324,324,331,0,7,7,9
passenger978,16,9,324,324,351,0,27,27,8
passenger979,24,17,324,408,427,84,19,103,12
passenger980,25,10,325,416,445,91,29,120,14
passenger981,17,10,325,327,348,2,21,23,8
passenger982,18,19,325,409,412,84,3,87,13
passenger983,9,24,325,657,704,332,47,379,11
passenger984,22,23,326,400,403,74,3,77,12
passenger985,6,18,326,664,688,338,24,362,11
passenger986,3,25,326,498,538,172,40,212,11
passenger987,4,22,326,417,451,91,34,125,11
passenger988,11,8,328,328,359,0,31,31,9
passenger989,2,17,328,340,381,12,41,53,6
passenger990,19,12,329,330,348,1,18,19,12
passenger991,21,9,329,397,443,68,46,114,12
passenger992,14,8,329,338,367,9,29,38,7
passenger993,15,4,329,331,364,2,33,35,8
passenger994,12,14,330,330,338,0,8,8,7
passenger995,14,12,330,338,355,8,17,25,7
passenger996,17,13,330,406,414,76,8,84,8
passenger997,8,6,330,344,349,14,5,19,0
passenger998,17,24,331,427,500,96,73,169,12
passenger999,19,16,332,573,612,241,39,280,12
passenger1000,24,23,332,509,520,177,11,188,13
passenger1001,13,3,332,335,380,3,45,48,7
passenger1002,16,7,332,401,428,69,27,96,8
passenger1003,22,9,332,407,448,75,41,116,14
passenger1004,12,5,332,332,374,0,42,42,7
passenger1005,5,7,333,333,339,0,6,6,3
passenger1006,10,7,333,354,359,21,5,26,10
passenger1007,4,12,333,334,366,1,32,33,6
passenger1008,16,9,334,401,424,67,23,90,8
passenger1009,14,7,334,334,357,0,23,23,8
passenger1010,18,17,334,334,337,0,3,3,12
passenger1011,25,2,334,428,471,94,43,137,13
passenger1012,22,9,334,407,448,73,41,114,14
passenger1013,2,18,334,339,357,5,18,23,11
passenger1014,5,25,335,414,460,79,46,125,11
passenger1015,6,14,336,354,370,18,16,34,6
passenger1016,6,4,336,336,352,0,16,16,3
passenger1017,1,12,336,343,366,7,23,30,6
passenger1018,11,1,336,350,369,14,19,33,10
passenger1019,9,7,336,343,347,7,4,11,3
passenger1020,15,25,337,521,595,184,74,258,12
passenger1021,18,23,337,484,497,147,13,160,12
passenger1022,5,6,337,338,341,1,3,4,1
passenger1023,19,8,338,398,451,60,53,113,14
passenger1024,22,12,338,505,537,167,32,199,13
passenger1025,6,22,338,908,942,570,34,604,11
passenger1026,14,21,339,885,942,546,57,603,12
passenger1027,12,4,339,340,364,1,24,25,8
passenger1028,18,4,339,855,919,516,64,580,14
passenger1029,17,11,340,342,350,2,8,10,10
passenger1030,20,22,340,482,488,142,6,148,15
passenger1031,11,23,341,383,403,42,20,62,12
passenger1032,3,25,341,582,626,241,44,285,11
passenger1033,15,12,341,341,355,0,14,14,7
passenger1034,4,8,341,341,347,0,6,6,2
passenger1035,18,21,342,823,830,481,7,488,15
passenger1036,23,11,342,520,540,178,20,198,13
passenger1037,12,5,342,342,361,0,19,19,8
passenger1038,3,11,342,347,363,5,16,21,6
passenger1039,15,3,342,342,380,0,38,38,7
passenger1040,11,17,343,345,406,2,61,63,8
passenger1041,21,24,343,681,690,338,9,347,13
passenger1042,9,10,343,351,380,8,29,37,8
passenger1043,22,18,344,592,616,248,24,272,13
passenger1044,7,18,344,408,439,64,31,95,11
passenger1045,4,12,344,350,366,6,16,22,6
passenger1046,8,25,345,740,789,395,49,444,11
passenger1047,1,22,345,502,529,157,27,184,11
passenger1048,8,1,345,345,356,0,11,11,0
passenger1049,17,4,346,348,377,2,29,31,7
passenger1050,1,3,346,346,350,0,4,4,4
passenger1051,11,4,346,383,433,37,50,87,8
passenger1052,18,2,346,409,471,63,62,125,13
passenger1053,20,22,347,415,421,68,6,74,13
passenger1054,18,24,347,441,509,94,68,162,13
passenger1055,24,2,348,517,562,169,45,214,13
passenger1056,9,20,348,737,778,389,41,430,11
passenger1057,9,19,348,819,855,471,36,507,11
passenger1058,20,25,349,415,428,66,13,79,13
passenger1059,9,1,349,350,362,1,12,13,2
passenger1060,8,12,349,354,389,5,35,40,8
passenger1061,11,22,349,714,767,365,53,418,12
passenger1062,20,19,350,415,438,65,23,88,13
passenger1063,1,12,350,419,436,69,17,86,6
passenger1064,19,7,350,412,460,62,48,110,13
passenger1065,11,19,350,570,608,220,38,258,11
passenger1066,20,22,350,525,592,175,67,242,13
passenger1067,11,10,351,351,354,0,3,3,10
passenger1068,10,17,351,354,398,3,44,47,10
passenger1069,11,5,351,351,363,0,12,12,10
passenger1070,12,6,351,351,363,0,12,12,9
passenger1071,14,23,351,722,776,371,54,425,14
passenger1072,20,12,351,525,537,174,12,186,13
passenger1073,25,12,352,428,453,76,25,101,13
passenger1074,20,9,352,588,635,236,47,283,13
passenger1075,22,10,353,592,632,239,40,279,13
passenger1076,7,4,353,354,359,1,5,6,1
passenger1077,22,8,354,592,638,238,46,284,13
passenger1078,21,3,354,681,735,327,54,381,13
passenger1079,13,11,355,400,422,45,22,67,7
passenger1080,11,5,356,388,420,32,32,64,10
passenger1081,2,9,356,357,366,1,9,10,4
passenger1082,12,20,356,440,482,84,42,126,15
passenger1083,12,7,356,356,370,0,14,14,7
passenger1084,7,16,356,357,378,1,21,22,6
passenger1085,11,23,358,386,404,28,18,46,15
passenger1086,11,15,359,359,406,0,47,47,7
passenger1087,2,5,359,359,368,0,9,9,2
passenger1088,22,9,359,529,574,170,45,215,11
passenger1089,11,15,359,359,406,0,47,47,7
passenger1090,2,13,360,368,392,8,24,32,8
passenger1091,9,4,360,368,375,8,7,15,1
passenger1092,11,12,360,360,397,0,37,37,7
passenger1093,5,14,360,361,395,1,34,35,8
passenger1094,19,7,360,360,408,0,48,48,11
passenger1095,25,16,361,869,884,508,15,523,11
passenger1096,20,2,362,553,585,191,32,223,11
passenger1097,20,9,362,611,657,249,46,295,11
passenger1098,18,21,362,387,448,25,61,86,11
passenger1099,7,2,362,364,379,2,15,17,1
passenger1100,16,20,362,639,694,277,55,332,11
passenger1101,11,5,363,363,409,0,46,46,6
passenger1102,8,11,363,383,390,20,7,27,9
passenger1103,23,4,363,370,417,7,47,54,11
passenger1104,9,16,363,364,409,1,45,46,7
passenger1105,6,23,364,379,410,15,31,46,14
passenger1106,23,10,364,454,483,90,29,119,11
passenger1107,19,18,364,442,469,78,27,105,11
passenger1108,5,2,365,366,371,1,5,6,3
passenger1109,9,4,365,366,373,1,7,8,4
passenger1110,8,16,366,367,409,1,42,43,7
passenger1111,15,6,366,375,406,9,31,40,6
passenger1112,1,6,366,366,373,0,7,7,0
passenger1113,12,20,366,401,415,35,14,49,13
passenger1114,10,8,366,425,431,59,6,65,7
passenger1115,14,2,367,370,416,3,46,49,6
passenger1116,6,1,368,371,378,3,7,10,2
passenger1117,14,12,368,370,392,2,22,24,6
passenger1118,15,16,369,375,378,6,3,9,6
passenger1119,10,22,369,397,421,28,24,52,13
passenger1120,23,3,369,532,582,163,50,213,11
passenger1121,24,5,369,457,494,88,37,125,11
passenger1122,7,14,370,370,403,0,33,33,7
passenger1123,1,10,370,370,385,0,15,15,10
passenger1124,5,13,370,374,400,4,26,30,7
passenger1125,21,24,370,448,457,78,9,87,11
passenger1126,6,14,370,389,403,19,14,33,7
passenger1127,12,11,370,392,395,22,3,25,6
passenger1128,16,25,370,884,951,514,67,581,11
passenger1129,11,2,371,395,416,24,21,45,6
passenger1130,23,24,371,532,535,161,3,164,11
passenger1131,9,13,371,428,471,57,43,100,7
passenger1132,22,13,371,547,564,176,17,193,11
passenger1133,13,24,371,534,596,163,62,225,13
passenger1134,21,13,371,526,564,155,38,193,11
passenger1135,5,11,372,373,383,1,10,11,8
passenger1136,17,7,372,381,403,9,22,31,6
passenger1137,14,17,372,372,381,0,9,9,6
passenger1138,3,15,372,436,478,64,42,106,8
passenger1139,19,6,373,608,664,235,56,291,11
passenger1140,14,18,373,666,672,293,6,299,13
passenger1141,2,17,373,373,398,0,25,25,10
passenger1142,7,10,373,434,462,61,28,89,7
passenger1143,17,1,374,381,419,7,38,45,6
passenger1144,1,12,374,374,394,0,20,20,9
passenger1145,24,1,375,457,502,82,45,127,11
passenger1146,20,2,375,694,752,319,58,377,11
passenger1147,13,11,376,389,395,13,6,19,6
passenger1148,12,3,376,392,413,16,21,37,6
passenger1149,19,7,376,691,743,315,52,367,11
passenger1150,20,17,376,778,803,402,25,427,11
passenger1151,14,8,377,386,400,9,14,23,6
passenger1152,17,25,377,803,869,426,66,492,11
passenger1153,24,23,378,535,544,157,9,166,11
passenger1154,6,15,379,379,394,0,15,15,10
passenger1155,10,25,379,380,411,1,31,32,12
passenger1156,24,22,380,541,547,161,6,167,11
passenger1157,5,8,380,381,386,1,5,6,0
passenger1158,18,19,380,439,442,59,3,62,11
passenger1159,9,4,380,389,398,9,9,18,0
passenger1160,4,18,380,452,478,72,26,98,15
passenger1161,12,13,380,389,392,9,3,12,8
passenger1162,21,1,381,526,588,145,62,207,11
passenger1163,19,7,381,775,823,394,48,442,11
passenger1164,24,13,382,623,646,241,23,264,11
passenger1165,8,6,382,386,394,4,8,12,0
passenger1166,5,25,382,460,516,78,56,134,14
passenger1167,5,12,383,384,397,1,13,14,7
passenger1168,12,17,384,389,406,5,17,22,8
passenger1169,22,14,384,617,643,233,26,259,11
passenger1170,19,15,385,775,807,390,32,422,11
passenger1171,11,4,385,385,433,0,48,48,8
passenger1172,6,11,385,437,465,52,28,80,7
passenger1173,2,8,385,385,393,0,8,8,1
passenger1174,12,21,385,438,491,53,53,106,12
passenger1175,25,19,386,869,879,483,10,493,11
passenger1176,2,11,386,446,465,60,19,79,7
passenger1177,19,15,386,775,807,389,32,421,11
passenger1178,12,11,386,389,418,3,29,32,8
passenger1179,11,15,386,386,398,0,12,12,8
passenger1180,5,13,386,386,400,0,14,14,7
passenger1181,6,18,388,391,409,3,18,21,13
passenger1182,22,13,388,617,646,229,29,258,11
passenger1183,10,24,388,445,511,57,66,123,14
passenger1184,17,11,388,449,459,61,10,71,6
passenger1185,1,6,389,389,398,0,9,9,2
passenger1186,6,19,389,391,412,2,21,23,13
