id,source,dest,submit_tick,pickup_tick,dropoff_tick,wait_time,travel_time,total_time,elevator
passenger592,20,18,199,199,215,0,16,16,2
passenger593,6,9,200,200,207,0,7,7,4
passenger594,2,12,202,220,240,18,20,38,11
passenger595,7,3,203,205,217,2,12,14,11
passenger596,14,15,203,204,207,1,3,4,8
passenger597,3,5,203,204,208,1,4,5,15
passenger598,3,17,203,204,231,1,27,28,15
passenger599,9,2,204,207,221,3,14,17,14
passenger600,5,25,204,208,247,4,39,43,15
passenger601,7,18,204,323,350,119,27,146,4
passenger602,12,5,205,210,229,5,19,24,10
passenger603,8,1,205,284,307,79,23,102,4
passenger604,19,9,205,205,217,0,12,12,6
passenger605,13,4,205,209,229,4,20,24,9
passenger606,21,6,207,208,241,1,33,34,2
passenger607,15,22,207,207,216,0,9,9,8
passenger608,18,16,207,207,213,0,6,6,13
passenger609,23,5,207,207,250,0,43,43,5
passenger610,25,14,207,213,232,6,19,25,5
passenger611,11,7,208,215,223,7,8,15,10
passenger612,19,25,208,208,221,0,13,13,1
passenger613,18,1,209,209,249,0,40,40,13
passenger614,12,19,209,213,272,4,59,63,9
passenger615,10,20,209,210,233,1,23,24,4
passenger616,18,2,209,209,246,0,37,37,13
passenger617,14,5,210,212,230,2,18,20,0
passenger618,13,10,210,210,219,0,9,9,9
passenger619,21,22,210,210,290,0,80,80,2
passenger620,12,14,211,211,255,0,44,44,10
passenger621,16,17,211,211,282,0,71,71,12
passenger622,16,20,211,211,289,0,78,78,12
passenger623,25,21,211,213,221,2,8,10,5
passenger624,4,12,211,212,240,1,28,29,11
passenger625,12,13,212,212,252,0,40,40,10
passenger626,14,18,212,212,272,0,60,60,0
passenger627,11,7,212,215,223,3,8,11,10
passenger628,12,22,212,212,277,0,65,65,10
passenger629,8,1,213,213,296,0,83,83,15
passenger630,25,5,213,213,250,0,37,37,5
passenger631,16,21,213,213,287,0,74,74,13
passenger632,7,9,214,214,240,0,26,26,14
passenger633,8,4,214,214,287,0,73,73,15
passenger634,4,5,214,214,229,0,15,15,11
passenger635,12,14,215,215,262,0,47,47,9
passenger636,1,22,215,223,267,8,44,52,11
passenger637,17,2,216,220,249,4,29,33,2
passenger638,22,1,216,216,259,0,43,43,1
passenger639,15,12,216,216,225,0,9,9,12
passenger640,13,24,216,216,247,0,31,31,4
passenger641,24,7,216,216,244,0,28,28,5
passenger642,15,24,216,216,296,0,80,80,13
passenger643,19,23,217,296,306,79,10,89,5
passenger644,11,8,217,217,225,0,8,8,0
passenger645,13,21,217,275,357,58,82,140,4
passenger646,24,18,217,309,325,92,16,108,5
passenger647,18,13,217,217,226,0,9,9,2
passenger648,8,11,218,220,254,2,34,36,6
passenger649,13,21,218,339,357,121,18,139,4
passenger650,14,20,218,219,233,1,14,15,4
passenger651,1,19,218,223,260,5,37,42,11
passenger652,13,25,219,223,247,4,24,28,15
passenger653,12,4,220,220,287,0,67,67,15
passenger654,21,18,220,221,226,1,5,6,5
passenger655,22,3,220,303,358,83,55,138,5
passenger656,6,22,220,225,277,5,52,57,6
passenger657,2,13,220,220,243,0,23,23,11
passenger658,11,24,221,224,296,3,72,75,13
passenger659,22,23,221,224,308,3,84,87,7
passenger660,8,15,221,221,264,0,43,43,6
passenger661,18,25,221,226,312,5,86,91,5
passenger662,1,25,221,328,380,107,52,159,11
passenger663,9,4,222,222,233,0,11,11,0
passenger664,16,20,222,270,354,48,84,132,4
passenger665,4,2,223,232,236,9,4,13,10
passenger666,23,24,224,225,294,1,69,70,1
passenger667,4,23,224,229,280,5,51,56,6
passenger668,23,25,224,225,297,1,72,73,1
passenger669,6,15,224,226,261,2,35,37,10
passenger670,25,23,225,225,229,0,4,4,3
passenger671,16,5,225,228,247,3,19,22,8
passenger672,3,7,225,232,246,7,14,21,6
passenger673,2,5,226,325,336,99,11,110,11
passenger674,2,20,226,325,369,99,44,143,11
passenger675,15,13,227,227,268,0,41,41,15
passenger676,21,11,228,229,245,1,16,17,1
passenger677,11,6,228,228,239,0,11,11,12
passenger678,12,5,228,229,244,1,15,16,2
passenger679,15,25,228,264,342,36,78,114,15
passenger680,14,8,229,232,240,3,8,11,8
passenger681,18,21,229,229,236,0,7,7,4
passenger682,12,7,229,229,238,0,9,9,2
passenger683,18,5,229,230,253,1,23,24,7
passenger684,25,8,230,367,393,137,26,163,4
passenger685,9,19,230,230,281,0,51,51,13
passenger686,1,6,230,239,248,9,9,18,9
passenger687,4,10,230,230,254,0,24,24,9
passenger688,14,5,231,232,247,1,15,16,8
passenger689,9,20,231,231,284,0,53,53,13
passenger690,24,1,232,247,307,15,60,75,4
passenger691,16,1,232,234,259,2,25,27,7
passenger692,14,22,232,232,289,0,57,57,8
passenger693,20,6,233,234,261,1,27,28,3
passenger694,7,20,234,236,289,2,53,55,12
passenger695,21,8,234,236,284,2,48,50,4
passenger696,1,12,234,239,258,5,19,24,9
passenger697,16,12,234,234,242,0,8,8,7
passenger698,24,21,235,247,256,12,9,21,4
passenger699,20,1,235,235,280,0,45,45,3
passenger700,22,19,235,239,260,4,21,25,4
passenger701,10,15,236,236,249,0,13,13,11
passenger702,21,23,236,236,244,0,8,8,4
passenger703,14,2,236,238,256,2,18,20,1
passenger704,16,18,237,245,311,8,66,74,3
passenger705,2,21,237,237,274,0,37,37,10
passenger706,6,23,238,238,293,0,55,55,13
passenger707,14,9,238,238,247,0,9,9,7
passenger708,2,1,239,239,242,0,3,3,0
passenger709,19,10,239,260,305,21,45,66,11
passenger710,22,6,239,239,288,0,49,49,4
passenger711,24,3,239,247,299,8,52,60,4
passenger712,17,24,239,242,329,3,87,90,3
passenger713,9,2,240,240,255,0,15,15,5
passenger714,22,12,241,241,278,0,37,37,4
passenger715,1,22,241,241,281,0,40,40,9
passenger716,17,2,241,351,382,110,31,141,3
passenger717,7,1,241,243,255,2,12,14,8
passenger718,24,1,241,247,307,6,60,66,4
passenger719,20,13,241,263,298,22,35,57,11
passenger720,15,21,242,417,429,175,12,187,3
passenger721,23,4,242,243,287,1,44,45,15
passenger722,1,4,243,243,248,0,5,5,0
passenger723,18,15,243,257,292,14,35,49,11
passenger724,3,6,243,244,263,1,19,20,12
passenger725,14,19,243,246,260,3,14,17,11
passenger726,9,24,244,246,283,2,37,39,10
passenger727,25,20,244,247,254,3,7,10,15
passenger728,12,22,245,247,269,2,22,24,14
passenger729,19,13,245,260,298,15,38,53,11
passenger730,12,21,246,247,266,1,19,20,14
passenger731,14,5,246,246,318,0,72,72,11
passenger732,25,2,246,247,293,1,46,47,15
passenger733,18,17,246,365,392,119,27,146,11
passenger734,15,2,247,417,485,170,68,238,3
passenger735,13,23,247,306,366,59,60,119,14
passenger736,6,18,247,248,269,1,21,22,9
passenger737,22,24,247,267,275,20,8,28,11
passenger738,13,8,248,357,370,109,13,122,3
passenger739,18,13,248,365,400,117,35,152,11
passenger740,16,19,249,253,260,4,7,11,11
passenger741,18,7,249,365,416,116,51,167,11
passenger742,19,14,249,260,295,11,35,46,11
passenger743,24,17,249,249,264,0,15,15,4
passenger744,23,25,249,270,278,21,8,29,11
passenger745,25,19,250,367,375,117,8,125,4
passenger746,15,3,250,250,322,0,72,72,11
passenger747,10,12,250,251,257,1,6,7,6
passenger748,20,15,251,254,264,3,10,13,15
passenger749,11,4,251,252,267,1,15,16,3
passenger750,18,11,252,323,372,71,49,120,15
passenger751,1,8,252,252,267,0,15,15,12
passenger752,22,3,253,360,407,107,47,154,4
passenger753,11,13,253,254,260,1,6,7,6
passenger754,3,5,253,253,257,0,4,4,13
passenger755,24,15,253,364,384,111,20,131,4
passenger756,6,5,253,255,317,2,62,64,2
passenger757,11,19,254,254,270,0,16,16,6
passenger758,19,5,254,258,284,4,26,30,15
passenger759,19,23,254,258,336,4,78,82,15
passenger760,6,1,254,255,327,1,72,73,2
passenger761,24,14,254,275,295,21,20,41,11
passenger762,20,9,255,255,276,0,21,21,15
passenger763,8,6,255,257,261,2,4,6,3
passenger764,6,12,256,256,268,0,12,12,2
passenger765,3,22,256,256,294,0,38,38,12
passenger766,13,23,256,260,280,4,20,24,6
passenger767,13,8,256,260,310,4,50,54,6
passenger768,13,4,256,260,318,4,58,62,6
passenger769,21,19,256,256,260,0,4,4,4
passenger770,4,15,257,259,278,2,19,21,12
passenger771,14,6,257,257,325,0,68,68,10
passenger772,4,20,257,259,289,2,30,32,12
passenger773,7,13,257,259,271,2,12,14,2
passenger774,7,17,257,259,281,2,22,24,2
passenger775,2,9,258,258,267,0,9,9,8
passenger776,14,11,258,258,314,0,56,56,10
passenger777,16,5,258,265,329,7,64,71,10
passenger778,12,19,258,258,275,0,17,17,0
passenger779,9,4,259,263,320,4,57,61,2
passenger780,22,20,259,269,287,10,18,28,14
passenger781,18,20,260,323,327,63,4,67,15
passenger782,20,19,260,263,290,3,27,30,14
passenger783,13,1,261,261,313,0,52,52,0
passenger784,15,7,262,262,322,0,60,60,10
passenger785,20,12,262,263,309,1,46,47,14
passenger786,23,15,262,274,300,12,26,38,14
passenger787,14,23,263,263,284,0,21,21,9
passenger788,12,10,263,268,306,5,38,43,2
passenger789,10,22,264,264,290,0,26,26,13
passenger790,19,5,265,270,329,5,59,64,10
passenger791,13,10,265,268,273,3,5,8,15
passenger792,17,2,265,265,302,0,37,37,4
passenger793,18,19,266,272,275,6,3,9,0
passenger794,6,4,266,266,365,0,99,99,7
passenger795,16,7,266,266,295,0,29,29,0
passenger796,24,20,266,277,287,11,10,21,14
passenger797,24,14,266,277,303,11,26,37,14
passenger798,24,1,267,377,426,110,49,159,11
passenger799,8,1,267,267,364,0,97,97,5
passenger800,17,13,267,267,275,0,8,8,4
passenger801,8,17,267,267,292,0,25,25,5
passenger802,5,13,268,284,312,16,28,44,15
passenger803,16,6,268,268,299,0,31,31,0
passenger804,6,9,268,268,277,0,9,9,7
passenger805,15,7,268,345,396,77,51,128,4
passenger806,10,14,268,270,276,2,6,8,8
passenger807,5,15,268,390,429,122,39,161,15
passenger808,4,6,269,269,289,0,20,20,3
passenger809,8,1,269,269,364,0,95,95,5
passenger810,25,8,269,280,317,11,37,48,14
passenger811,21,23,269,276,284,7,8,15,9
passenger812,21,3,270,274,321,4,47,51,6
passenger813,10,19,270,270,283,0,13,13,1
passenger814,15,1,270,345,411,75,66,141,4
passenger815,15,21,270,271,287,1,16,17,13
passenger816,21,10,270,274,306,4,32,36,6
passenger817,6,8,270,270,274,0,4,4,7
passenger818,8,9,270,270,274,0,4,4,5
passenger819,8,12,270,270,282,0,12,12,5
passenger820,2,7,270,275,292,5,17,22,3
passenger821,8,4,271,271,355,0,84,84,5
passenger822,22,17,271,271,296,0,25,25,14
passenger823,23,15,272,272,292,0,20,20,11
passenger824,3,23,272,272,326,0,54,54,3
passenger825,12,18,272,273,285,1,12,13,12
passenger826,10,13,273,273,312,0,39,39,15
passenger827,13,8,273,273,310,0,37,37,2
passenger828,14,19,274,276,285,2,9,11,2
passenger829,1,4,274,280,285,6,5,11,3
passenger830,22,15,274,277,294,3,17,20,6
passenger831,25,16,275,278,289,3,11,14,11
passenger832,17,23,275,277,293,2,16,18,13
passenger833,17,9,276,277,317,1,40,41,13
passenger834,14,6,276,276,321,0,45,45,8
passenger835,9,18,277,277,295,0,18,18,7
passenger836,4,17,277,287,320,10,33,43,15
passenger837,15,8,277,277,333,0,56,56,1
passenger838,2,18,277,277,311,0,34,34,3
passenger839,21,19,278,278,290,0,12,12,9
passenger840,11,17,278,278,292,0,14,14,5
passenger841,11,9,279,279,340,0,61,61,5
passenger842,9,6,279,279,359,0,80,80,7
passenger843,25,17,279,380,392,101,12,113,11
passenger844,5,22,279,493,536,214,43,257,15
passenger845,4,15,280,287,316,7,29,36,15
passenger846,5,10,280,493,511,213,18,231,15
passenger847,17,25,280,281,294,1,13,14,8
passenger848,25,23,280,370,374,90,4,94,14
passenger849,6,3,280,387,396,107,9,116,15
passenger850,23,24,280,280,283,0,3,3,10
passenger851,7,1,280,280,296,0,16,16,15
passenger852,17,2,281,281,333,0,52,52,8
passenger853,2,24,281,293,339,12,46,58,15
passenger854,13,3,281,285,307,4,22,26,0
passenger855,17,10,282,282,315,0,33,33,8
passenger856,14,23,282,282,364,0,82,82,0
passenger857,6,17,283,409,435,126,26,152,15
passenger858,21,11,283,284,303,1,19,20,6
passenger859,25,12,283,286,311,3,25,28,10
passenger860,12,23,283,283,306,0,23,23,5
passenger861,16,22,283,289,303,6,14,20,5
passenger862,20,18,283,286,310,3,24,27,1
passenger863,7,10,284,323,330,39,7,46,4
passenger864,22,16,284,363,383,79,20,99,14
passenger865,8,9,284,284,327,0,43,43,4
passenger866,20,5,284,287,315,3,28,31,6
passenger867,3,20,285,290,327,5,37,42,15
passenger868,8,20,285,393,450,108,57,165,4
passenger869,14,25,286,286,314,0,28,28,7
passenger870,14,22,287,287,305,0,18,18,7
passenger871,22,6,288,289,321,1,32,33,8
passenger872,25,19,288,288,296,0,8,8,10
passenger873,3,1,289,300,402,11,102,113,15
passenger874,7,1,289,292,385,3,93,96,3
passenger875,9,25,289,291,368,2,77,79,0
passenger876,12,1,290,301,328,11,27,38,11
passenger877,13,6,290,298,315,8,17,25,11
passenger878,22,3,290,290,347,0,57,57,1
passenger879,20,12,290,290,327,0,37,37,12
passenger880,1,17,291,296,320,5,24,29,15
passenger881,12,20,291,301,369,10,68,78,11
passenger882,16,20,291,291,301,0,10,10,7
passenger883,12,1,291,301,328,10,27,37,11
passenger884,4,12,292,296,336,4,40,44,4
passenger885,10,20,292,299,317,7,18,25,3
passenger886,11,22,292,302,323,10,21,31,3
passenger887,5,10,293,293,330,0,37,37,4
passenger888,19,4,293,293,318,0,25,25,9
passenger889,9,19,294,296,314,2,18,20,3
passenger890,15,20,295,295,358,0,63,63,6
passenger891,13,22,295,298,373,3,75,78,11
passenger892,22,25,295,295,300,0,5,5,12
passenger893,4,15,295,402,436,107,34,141,4
passenger894,3,6,296,299,320,3,21,24,4
passenger895,8,17,296,311,362,15,51,66,11
passenger896,11,22,296,302,323,6,21,27,3
passenger897,8,16,296,311,359,15,48,63,11
passenger898,20,25,296,299,312,3,13,16,5
passenger899,7,19,296,296,352,0,56,56,0
passenger900,3,14,297,313,342,16,29,45,4
passenger901,11,24,297,302,329,5,27,32,3
passenger902,20,24,298,301,311,3,10,13,7
passenger903,22,11,298,299,312,1,13,14,8
passenger904,19,1,298,298,335,0,37,37,10
passenger905,14,2,298,298,324,0,26,26,6
passenger906,19,25,298,298,314,0,16,16,7
passenger907,18,21,300,301,382,1,81,82,10
passenger908,6,25,300,300,368,0,68,68,0
passenger909,14,17,300,300,345,0,45,45,9
passenger910,20,16,301,302,308,1,6,7,13
passenger911,8,16,301,383,432,82,49,131,15
passenger912,17,22,301,304,385,3,81,84,10
passenger913,13,3,301,301,323,0,22,22,2
passenger914,3,1,302,396,402,94,6,100,15
passenger915,17,11,302,304,314,2,10,12,10
passenger916,22,18,302,302,310,0,8,8,1
passenger917,4,3,302,304,307,2,3,5,0
passenger918,10,24,304,306,366,2,60,62,6
passenger919,2,5,304,304,317,0,13,13,4
passenger920,1,11,304,307,333,3,26,29,4
passenger921,25,18,305,314,325,9,11,20,7
passenger922,13,4,305,306,327,1,21,22,14
passenger923,9,14,305,308,355,3,47,50,11
passenger924,7,18,305,487,528,182,41,223,15
passenger925,25,6,306,312,351,6,39,45,5
passenger926,7,4,306,487,496,181,9,190,15
passenger927,19,12,307,307,324,0,17,17,1
passenger928,8,6,307,308,314,1,6,7,9
passenger929,2,12,308,310,335,2,25,27,0
passenger930,18,6,308,309,339,1,30,31,12
passenger931,1,12,309,309,336,0,27,27,4
passenger932,17,9,309,312,332,3,20,23,12
passenger933,7,4,310,311,318,1,7,8,9
passenger934,19,22,311,314,323,3,9,12,3
passenger935,20,13,311,317,357,6,40,46,3
passenger936,19,10,311,314,366,3,52,55,3
passenger937,1,10,312,313,329,1,16,17,0
passenger938,18,17,312,312,315,0,3,3,1
passenger939,25,7,312,312,348,0,36,36,5
passenger940,1,7,313,313,324,0,11,11,0
passenger941,22,21,313,323,342,10,19,29,3
passenger942,3,5,314,407,417,93,10,103,4
passenger943,15,17,314,316,320,2,4,6,15
passenger944,25,19,314,314,322,0,8,8,7
passenger945,6,1,314,314,327,0,13,13,2
passenger946,16,14,314,315,321,1,6,7,12
passenger947,24,15,315,315,330,0,15,15,5
passenger948,13,8,315,324,335,9,11,20,12
passenger949,3,22,315,407,456,92,49,141,4
passenger950,21,5,315,408,455,93,47,140,5
passenger951,18,10,315,359,375,44,16,60,15
passenger952,11,22,316,316,385,0,69,69,10
passenger953,22,5,316,411,455,95,44,139,5
passenger954,8,21,316,317,360,1,43,44,14
passenger955,23,2,316,318,361,2,43,45,5
passenger956,21,13,316,408,432,92,24,116,5
passenger957,15,2,317,318,345,1,27,28,12
passenger958,18,17,317,438,469,121,31,152,15
passenger959,17,20,318,320,327,2,7,9,15
passenger960,24,22,319,329,339,10,10,20,3
passenger961,19,25,319,356,455,37,99,136,15
passenger962,17,14,319,320,365,1,45,46,15
passenger963,20,2,319,319,382,0,63,63,3
passenger964,13,11,320,321,327,1,6,7,1
passenger965,23,2,320,420,460,100,40,140,5
passenger966,17,5,320,320,390,0,70,70,15
passenger967,23,22,320,505,516,185,11,196,5
passenger968,6,22,320,320,361,0,41,41,0
passenger969,13,25,321,321,387,0,66,66,1
passenger970,19,1,321,322,370,1,48,49,7
passenger971,6,11,321,321,332,0,11,11,0
passenger972,6,4,321,321,327,0,6,6,8
passenger973,25,22,322,332,339,10,7,17,3
passenger974,11,6,322,324,331,2,7,9,13
passenger975,5,23,323,324,362,1,38,39,8
passenger976,9,1,323,325,407,2,82,84,9
passenger977,10,12,324,328,332,4,4,8,9
passenger978,16,9,324,334,351,10,17,27,7
passenger979,24,17,324,329,351,5,22,27,3
passenger980,25,10,325,332,366,7,34,41,3
passenger981,17,10,325,328,348,3,20,23,7
passenger982,18,19,325,438,441,113,3,116,15
passenger983,9,24,325,325,360,0,35,35,9
passenger984,22,23,326,333,336,7,3,10,15
passenger985,6,18,326,326,373,0,47,47,10
passenger986,3,25,326,330,366,4,36,40,8
passenger987,4,22,326,327,357,1,30,31,8
passenger988,11,8,328,328,333,0,5,5,1
passenger989,2,17,328,333,350,5,17,22,8
passenger990,19,12,329,351,382,22,31,53,9
passenger991,21,9,329,330,378,1,48,49,15
passenger992,14,8,329,333,343,4,10,14,5
passenger993,15,4,329,330,355,1,25,26,5
passenger994,12,14,330,332,338,2,6,8,9
passenger995,14,12,330,393,435,63,42,105,5
passenger996,17,13,330,330,341,0,11,11,7
passenger997,8,6,330,332,396,2,64,66,6
passenger998,17,24,331,331,413,0,82,82,7
passenger999,19,16,332,351,374,19,23,42,9
passenger1000,24,23,332,339,346,7,7,14,15
passenger1001,13,3,332,335,401,3,66,69,9
passenger1002,16,7,332,334,355,2,21,23,7
passenger1003,22,9,332,333,378,1,45,46,15
passenger1004,12,5,332,332,395,0,63,63,9
passenger1005,5,7,333,336,343,3,7,10,11
passenger1006,10,7,333,336,393,3,57,60,6
passenger1007,4,12,333,333,351,0,18,18,11
passenger1008,16,9,334,334,351,0,17,17,7
passenger1009,14,7,334,393,449,59,56,115,5
passenger1010,18,17,334,348,371,14,23,37,9
passenger1011,25,2,334,334,382,0,48,48,3
passenger1012,22,9,334,349,378,15,29,44,15
passenger1013,2,18,334,335,362,1,27,28,2
passenger1014,5,25,335,336,362,1,26,27,13
passenger1015,6,14,336,340,355,4,15,19,11
passenger1016,6,4,336,337,342,1,5,6,1
passenger1017,1,12,336,336,361,0,25,25,10
passenger1018,11,1,336,339,407,3,68,71,6
passenger1019,9,7,336,340,348,4,8,12,5
passenger1020,15,25,337,337,416,0,79,79,7
passenger1021,18,23,337,348,357,11,9,20,9
passenger1022,5,6,337,337,340,0,3,3,11
passenger1023,19,8,338,532,569,194,37,231,3
passenger1024,22,12,338,339,360,1,21,22,3
passenger1025,6,22,338,338,380,0,42,42,1
passenger1026,14,21,339,339,358,0,19,19,0
passenger1027,12,4,339,346,400,7,54,61,6
passenger1028,18,4,339,424,478,85,54,139,3
passenger1029,17,11,340,346,388,6,42,48,0
passenger1030,20,22,340,346,432,6,86,92,3
passenger1031,11,23,341,341,363,0,22,22,6
passenger1032,3,25,341,347,387,6,40,46,1
passenger1033,15,12,341,341,382,0,41,41,9
passenger1034,4,8,341,341,347,0,6,6,10
passenger1035,18,21,342,349,358,7,9,16,0
passenger1036,23,11,342,364,388,22,24,46,0
passenger1037,12,5,342,344,362,2,18,20,7
passenger1038,3,11,342,347,359,5,12,17,1
passenger1039,15,3,342,342,400,0,58,58,0
passenger1040,11,17,343,343,353,0,10,10,6
passenger1041,21,24,343,343,440,0,97,97,3
passenger1042,9,10,343,344,347,1,3,4,2
passenger1043,22,18,344,436,451,92,15,107,9
passenger1044,7,18,344,344,365,0,21,21,11
passenger1045,4,12,344,344,363,0,19,19,1
passenger1046,8,25,345,413,462,68,49,117,11
passenger1047,1,22,345,348,399,3,51,54,12
passenger1048,8,1,345,345,364,0,19,19,5
passenger1049,17,4,346,346,397,0,51,51,0
passenger1050,1,3,346,348,354,2,6,8,12
passenger1051,11,4,346,346,397,0,51,51,14
passenger1052,18,2,346,348,404,2,56,58,9
passenger1053,20,22,347,612,618,265,6,271,3
passenger1054,18,24,347,379,449,32,70,102,0
passenger1055,24,2,348,360,404,12,44,56,9
passenger1056,9,20,348,410,455,62,45,107,11
passenger1057,9,19,348,410,452,62,42,104,11
passenger1058,20,25,349,355,368,6,13,19,0
passenger1059,9,1,349,351,370,2,19,21,7
passenger1060,8,12,349,349,361,0,12,12,10
passenger1061,11,22,349,350,374,1,24,25,2
passenger1062,20,19,350,353,356,3,3,6,15
passenger1063,1,12,350,350,370,0,20,20,12
passenger1064,19,7,350,429,476,79,47,126,9
passenger1065,11,19,350,350,365,0,15,15,2
passenger1066,20,22,350,375,445,25,70,95,0
passenger1067,11,10,351,351,408,0,57,57,2
passenger1068,10,17,351,353,370,2,17,19,10
passenger1069,11,5,351,351,419,0,68,68,2
passenger1070,12,6,351,351,419,0,68,68,11
passenger1071,14,23,351,351,366,0,15,15,14
passenger1072,20,12,351,432,463,81,31,112,9
passenger1073,25,12,352,362,383,10,21,31,13
passenger1074,20,9,352,353,378,1,25,26,15
passenger1075,22,10,353,357,392,4,35,39,13
passenger1076,7,4,353,353,424,0,71,71,1
passenger1077,22,8,354,357,396,3,39,42,13
passenger1078,21,3,354,354,407,0,53,53,13
passenger1079,13,11,355,355,405,0,50,50,2
passenger1080,11,5,356,356,420,0,64,64,10
passenger1081,2,9,356,361,380,5,19,24,5
passenger1082,12,20,356,361,379,5,18,23,10
passenger1083,12,7,356,361,414,5,53,58,10
passenger1084,7,16,356,356,399,0,43,43,7
passenger1085,11,23,358,358,388,0,30,30,10
passenger1086,11,15,359,359,368,0,9,9,1
passenger1087,2,5,359,361,372,2,11,13,5
passenger1088,22,9,359,359,395,0,36,36,8
passenger1089,11,15,359,359,368,0,9,9,1
passenger1090,2,13,360,361,390,1,29,30,5
passenger1091,9,4,360,362,443,2,81,83,12
passenger1092,11,12,360,360,363,0,3,3,1
passenger1093,5,14,360,362,393,2,31,33,7
passenger1094,19,7,360,365,415,5,50,55,2
passenger1095,25,16,361,362,377,1,15,16,13
passenger1096,20,2,362,368,426,6,58,64,2
passenger1097,20,9,362,368,411,6,43,49,2
passenger1098,18,21,362,362,371,0,9,9,2
passenger1099,7,2,362,373,382,11,9,20,3
passenger1100,16,20,362,432,444,70,12,82,15
passenger1101,11,5,363,363,377,0,14,14,3
passenger1102,8,11,363,370,407,7,37,44,3
passenger1103,23,4,363,363,398,0,35,35,9
passenger1104,9,16,363,363,381,0,18,18,12
passenger1105,6,23,364,398,435,34,37,71,3
passenger1106,23,10,364,439,469,75,30,105,9
passenger1107,19,18,364,365,390,1,25,26,2
passenger1108,5,2,365,377,382,12,5,17,3
passenger1109,9,4,365,365,443,0,78,78,12
passenger1110,8,16,366,370,420,4,50,54,3
passenger1111,15,6,366,366,417,0,51,51,10
passenger1112,1,6,366,366,375,0,9,9,5
passenger1113,12,20,366,370,393,4,23,27,12
passenger1114,10,8,366,366,370,0,4,4,3
passenger1115,14,2,367,367,399,0,32,32,15
passenger1116,6,1,368,474,488,106,14,120,3
passenger1117,14,12,368,426,480,58,54,112,15
passenger1118,15,16,369,369,372,0,3,3,1
passenger1119,10,22,369,375,448,6,73,79,15
passenger1120,23,3,369,369,403,0,34,34,6
passenger1121,24,5,369,369,403,0,34,34,8
passenger1122,7,14,370,471,515,101,44,145,3
passenger1123,1,10,370,370,385,0,15,15,7
passenger1124,5,13,370,372,390,2,18,20,5
passenger1125,21,24,370,371,378,1,7,8,2
passenger1126,6,14,370,375,393,5,18,23,5
passenger1127,12,11,370,370,424,0,54,54,12
passenger1128,16,25,370,372,387,2,15,17,1
passenger1129,11,2,371,372,399,1,27,28,15
passenger1130,23,24,371,371,460,0,89,89,6
passenger1131,9,13,371,378,423,7,45,52,15
passenger1132,22,13,371,374,385,3,11,14,6
passenger1133,13,24,371,373,405,2,32,34,12
passenger1134,21,13,371,371,399,0,28,28,2
passenger1135,5,11,372,372,386,0,14,14,5
passenger1136,17,7,372,372,401,0,29,29,13
passenger1137,14,17,372,376,384,4,8,12,12
passenger1138,3,15,372,389,417,17,28,45,3
passenger1139,19,6,373,376,417,3,41,44,10
passenger1140,14,18,373,376,387,3,11,14,12
passenger1141,2,17,373,373,402,0,29,29,7
passenger1142,7,10,373,471,503,98,32,130,3
passenger1143,17,1,374,374,411,0,37,37,13
passenger1144,1,12,374,385,410,11,25,36,3
passenger1145,24,1,375,378,430,3,52,55,2
passenger1146,20,2,375,375,408,0,33,33,8
passenger1147,13,11,376,379,385,3,6,9,9
passenger1148,12,3,376,382,401,6,19,25,9
passenger1149,19,7,376,376,396,0,20,20,4
passenger1150,20,17,376,376,383,0,7,7,8
passenger1151,14,8,377,377,431,0,54,54,12
passenger1152,17,25,377,380,465,3,85,88,4
passenger1153,24,23,378,378,381,0,3,3,2
passenger1154,6,15,379,379,396,0,17,17,7
passenger1155,10,25,379,383,416,4,33,37,5
passenger1156,24,22,380,477,485,97,8,105,2
passenger1157,5,8,380,493,507,113,14,127,15
passenger1158,18,19,380,380,437,0,57,57,8
passenger1159,9,4,380,380,393,0,13,13,15
passenger1160,4,18,380,392,424,12,32,44,3
passenger1161,12,13,380,382,421,2,39,41,9
passenger1162,21,1,381,382,426,1,44,45,10
passenger1163,19,7,381,390,434,9,44,53,12
passenger1164,24,13,382,384,403,2,19,21,1
passenger1165,8,6,382,383,387,1,4,5,15
passenger1166,5,25,382,493,541,111,48,159,15
passenger1167,5,12,383,579,600,196,21,217,15
passenger1168,12,17,384,384,444,0,60,60,13
passenger1169,22,14,384,384,396,0,12,12,2
passenger1170,19,15,385,388,396,3,8,11,11
passenger1171,11,4,385,385,398,0,13,13,9
passenger1172,6,11,385,490,514,105,24,129,15
passenger1173,2,8,385,399,413,14,14,28,15
passenger1174,12,21,385,385,456,0,71,71,13
passenger1175,25,19,386,387,395,1,8,9,1
passenger1176,2,11,386,399,419,13,20,33,15
passenger1177,19,15,386,388,396,2,8,10,11
passenger1178,12,11,386,386,389,0,3,3,13
passenger1179,11,15,386,386,396,0,10,10,5
passenger1180,5,13,386,579,603,193,24,217,15
passenger1181,6,18,388,490,528,102,38,140,15
passenger1182,22,13,388,399,418,11,19,30,12
passenger1183,10,24,388,388,443,0,55,55,9
passenger1184,17,11,388,392,404,4,12,16,11
passenger1185,1,6,389,402,409,13,7,20,15
passenger1186,6,19,389,490,531,101,41,142,15
passenger1187,13,25,390,390,416,0,26,26,7
passenger1188,14,23,390,393,410,3,17,20,7
passenger1189,14,9,390,393,448,3,55,58,7
