tick,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15
619,10,24,19,4,22,17,2,19,18,21,2,14,13,21,5,14
620,9,23,18,4,21,18,3,18,19,21,3,13,12,20,4,15
621,8,22,17,4,20,19,4,17,20,21,4,12,11,19,3,16
622,7,21,16,5,19,20,4,16,21,22,4,11,10,18,2,17
623,6,20,15,5,18,20,4,15,22,22,4,10,9,17,1,18
624,5,19,14,5,17,20,5,14,23,22,5,9,8,16,1,18
625,4,18,13,6,16,21,6,13,24,23,6,8,7,15,1,18
626,3,17,12,7,15,22,6,12,25,24,6,7,6,14,2,19
627,2,16,11,8,14,23,6,11,24,25,6,6,5,13,2,20
628,1,15,10,8,13,24,7,10,23,24,7,5,4,12,2,21
629,1,14,9,8,12,25,7,9,22,23,8,4,3,11,3,22
630,1,13,8,9,11,24,7,8,21,22,9,3,2,10,4,23
631,2,12,7,10,10,23,8,7,20,21,10,2,1,9,4,24
632,2,11,6,11,9,22,9,6,19,20,11,1,1,8,4,25
633,2,10,5,11,8,21,10,5,18,19,12,1,1,7,5,24
634,3,9,4,11,7,20,11,4,17,18,13,1,2,6,6,23
635,4,8,3,12,6,19,12,3,16,17,13,2,2,5,6,22
636,5,7,2,13,5,18,13,2,15,16,13,2,2,4,6,21
637,5,6,1,13,4,17,14,1,14,15,14,2,3,3,7,20
638,5,5,1,13,3,16,15,1,13,14,14,3,3,2,7,19
639,6,4,1,14,2,15,16,1,12,13,14,4,3,1,7,18
640,7,3,2,14,1,14,17,2,11,12,15,4,4,1,8,17
641,7,2,2,14,1,13,17,3,10,11,15,4,5,1,9,16
642,7,1,2,15,1,12,17,4,9,10,15,5,6,2,10,15
643,8,1,3,15,2,11,18,5,8,9,16,6,7,2,10,14
644,9,1,4,15,2,10,18,6,7,8,16,7,7,2,10,13
645,9,2,5,16,2,9,18,6,6,7,16,8,7,3,11,12
646,9,2,6,17,3,8,19,6,5,6,17,8,8,3,12,11
647,10,2,7,18,4,7,19,7,4,5,18,8,9,3,13,10
648,11,3,8,19,5,6,19,8,3,4,18,9,10,4,13,9
649,12,4,9,20,6,5,20,8,2,3,18,9,11,5,13,8
650,13,4,10,21,7,4,20,8,1,2,19,9,11,6,14,7
651,14,4,11,22,7,3,20,9,1,1,19,10,11,7,15,6
652,15,5,12,23,7,2,21,9,1,1,19,10,12,8,16,5
653,16,5,12,24,8,1,22,9,2,1,20,10,12,8,17,4
654,17,5,12,25,9,1,23,10,3,2,21,11,12,8,18,3
655,17,6,13,24,10,1,24,10,3,2,22,12,13,9,18,2
656,17,7,13,23,10,2,25,10,3,2,23,13,14,10,18,1
657,18,7,13,22,10,3,24,11,4,3,24,13,14,11,19,1
658,18,7,14,21,11,4,23,12,4,3,25,13,14,12,19,1
659,18,8,14,20,11,4,22,13,4,3,24,14,15,13,19,2
660,19,9,14,19,11,4,21,14,5,4,23,15,16,14,20,2
661,19,10,15,18,12,5,20,15,5,5,22,15,16,14,20,2
662,19,10,15,17,13,5,19,16,5,5,21,15,16,14,20,3
663,20,10,15,16,14,5,18,17,6,5,20,16,17,15,21,4
664,21,11,16,15,14,6,17,17,7,6,19,17,18,16,22,4
665,22,12,17,14,14,7,16,17,8,7,18,17,18,17,23,4
666,23,13,18,13,15,7,15,18,9,8,17,17,18,18,24,5
667,24,14,19,12,16,7,14,19,10,9,16,18,19,19,25,6
668,25,15,20,11,17,8,13,19,10,10,15,19,20,19,24,6
669,24,15,21,10,17,8,12,19,10,11,14,20,20,19,23,6
670,23,15,22,9,17,8,11,20,11,12,13,21,20,20,22,7
671,22,16,22,8,18,9,10,21,11,12,12,22,21,20,21,7
672,21,16,22,7,18,9,9,21,11,12,11,23,22,20,20,7
673,20,16,23,6,18,9,8,21,12,13,10,24,23,21,19,8
674,19,17,23,5,19,10,7,22,13,14,9,25,24,21,18,8
675,18,17,23,4,20,11,6,23,13,15,8,24,25,21,17,8
676,17,17,24,3,21,12,5,24,13,16,7,23,24,22,16,9
677,16,18,25,2,21,12,4,25,14,17,6,22,23,22,15,10
678,15,18,24,1,21,12,3,24,15,17,5,21,22,22,14,11
679,14,18,23,1,22,13,2,23,16,17,4,20,21,23,13,11
680,13,19,22,1,23,13,1,22,17,18,3,19,20,24,12,11
681,12,19,21,2,24,13,1,21,17,18,2,18,19,25,11,12
682,11,19,20,3,25,14,1,20,17,18,1,17,18,24,10,12
683,10,20,19,3,24,14,2,19,18,19,1,16,17,23,9,12
684,9,21,18,3,23,14,3,18,18,20,1,15,16,22,8,13
685,8,22,17,4,22,15,4,17,18,21,2,14,15,21,7,13
686,7,23,16,5,21,16,4,16,19,22,3,13,14,20,6,13
687,6,24,15,6,20,17,4,15,19,23,3,12,13,19,5,14
688,5,25,14,6,19,17,5,14,19,24,3,11,12,18,4,15
689,4,24,13,6,18,17,5,13,20,25,4,10,11,17,3,16
690,3,23,12,7,17,18,5,12,21,24,5,9,10,16,2,17
691,2,22,11,7,16,19,6,11,21,23,6,8,9,15,1,18
692,1,21,10,7,15,20,7,10,21,22,6,7,8,14,1,19
693,1,20,9,8,14,21,8,9,22,21,6,6,7,13,1,20
694,1,19,8,8,13,22,9,8,23,20,7,5,6,12,2,21
695,2,18,7,8,12,23,10,7,24,19,7,4,5,11,2,22
696,3,17,6,9,11,24,10,6,25,18,7,3,4,10,2,23
697,4,16,5,10,10,25,10,5,24,17,8,2,3,9,3,24
698,5,15,4,11,9,24,11,4,23,16,9,1,2,8,4,25
699,6,14,3,12,8,23,12,3,22,15,10,1,1,7,5,24
700,7,13,2,13,7,22,12,2,21,14,11,1,1,6,5,23
701,8,12,1,13,6,21,12,1,20,13,12,2,1,5,5,22
702,9,11,1,13,5,20,13,1,19,12,13,3,2,4,6,21
703,10,10,1,14,4,19,14,1,18,11,14,4,3,3,6,20
704,11,9,2,15,3,18,15,2,17,10,15,4,4,2,6,19
705,11,8,2,15,2,17,15,2,16,9,15,4,5,1,7,18
706,11,7,2,15,1,16,15,2,15,8,15,5,6,1,8,17
707,12,6,3,16,1,15,16,3,14,7,16,6,6,1,9,16
708,12,5,4,16,1,14,16,3,13,6,17,6,6,2,10,15
709,12,4,4,16,2,13,16,3,12,5,17,6,7,3,11,14
710,13,3,4,17,2,12,17,4,11,4,17,7,8,3,12,13
711,14,2,5,17,2,11,18,5,10,3,18,8,9,3,12,12
712,14,1,6,17,3,10,19,5,9,2,18,8,10,4,12,11
713,14,1,7,18,3,9,20,5,8,1,18,8,10,5,13,10
714,15,1,8,18,3,8,21,6,7,1,19,9,10,5,14,9
715,15,2,9,18,4,7,22,7,6,1,19,9,11,5,15,8
716,15,2,10,19,5,6,23,8,5,2,19,9,11,6,15,7
717,16,2,10,20,5,5,24,9,4,3,20,10,11,6,15,6
718,16,3,10,21,5,4,25,9,3,4,21,10,12,6,16,5
719,16,4,11,22,6,3,24,9,2,4,22,10,13,7,17,4
720,17,4,12,23,6,2,23,10,1,4,23,11,14,7,18,3
721,18,4,13,24,6,1,22,10,1,5,24,12,15,7,19,2
722,19,5,13,25,7,1,21,10,1,5,25,13,16,8,20,1
723,19,5,13,24,8,1,20,11,2,5,24,13,17,8,20,1
724,19,5,14,23,8,2,19,12,2,6,23,13,17,8,20,1
725,20,6,14,22,8,3,18,13,2,6,22,14,17,9,21,2
726,21,6,14,21,9,4,17,14,3,6,21,15,18,9,21,3
727,22,6,15,20,10,5,16,14,3,7,20,16,18,9,21,3
728,23,7,16,19,10,6,15,14,3,7,19,17,18,10,22,3
729,24,8,17,18,10,7,14,15,4,7,18,18,19,10,23,4
730,25,9,17,17,11,8,13,16,5,8,17,18,20,10,24,5
731,24,9,17,16,12,9,12,17,6,8,16,18,20,11,25,6
732,23,9,18,15,13,10,11,18,7,8,15,19,20,11,24,7
733,22,10,19,14,14,11,10,19,8,9,14,19,21,11,23,7
734,21,11,20,13,15,12,9,19,8,10,13,19,22,12,22,7
735,20,11,20,12,15,13,8,19,8,10,12,20,23,13,21,8
736,19,11,20,11,15,13,7,20,9,10,11,20,24,14,20,9
737,18,12,21,10,16,13,6,21,10,11,10,20,25,15,19,9
738,17,13,22,9,17,14,5,22,10,12,9,21,24,16,18,9
739,16,14,23,8,17,14,4,23,10,13,8,22,23,17,17,10
740,15,15,24,7,17,14,3,24,11,14,7,23,22,18,16,10
741,14,15,25,6,18,15,2,25,11,15,6,24,21,19,15,10
742,13,15,24,5,18,15,1,24,11,16,5,25,20,20,14,11
743,12,16,23,4,18,15,1,23,12,17,4,24,19,21,13,12
744,11,16,22,3,19,16,1,22,12,18,3,23,18,22,12,12
745,10,16,21,2,20,17,2,21,12,18,2,22,17,23,11,12
746,9,17,20,1,21,17,3,20,13,18,1,21,16,24,10,13
747,8,18,19,1,22,17,3,19,13,19,1,20,15,25,9,14
748,7,19,18,1,23,18,3,18,13,19,1,19,14,24,8,15
749,6,20,17,2,24,19,4,17,14,19,2,18,13,23,7,16
750,5,21,16,2,25,20,5,16,15,20,3,17,12,22,6,17
751,4,22,15,2,24,20,6,15,16,21,3,16,11,21,5,18
752,3,23,14,3,23,20,7,14,17,22,3,15,10,20,4,18
753,2,24,13,3,22,21,8,13,18,23,4,14,9,19,3,18
754,1,25,12,3,21,21,9,12,19,24,5,13,8,18,2,19
755,1,24,11,4,20,21,9,11,20,25,6,12,7,17,1,19
756,1,23,10,4,19,22,9,10,21,24,7,11,6,16,1,19
757,2,22,9,4,18,23,10,9,22,23,8,10,5,15,1,20
758,3,21,8,5,17,24,10,8,23,22,9,9,4,14,2,21
759,3,20,7,6,16,25,10,7,24,21,9,8,3,13,3,22
760,3,19,6,7,15,24,11,6,25,20,9,7,2,12,4,23
761,4,18,5,8,14,23,11,5,24,19,10,6,1,11,5,24
762,5,17,4,8,13,22,11,4,23,18,11,5,1,10,6,25
763,6,16,3,8,12,21,12,3,22,17,11,4,1,9,7,24
764,7,15,2,9,11,20,13,2,21,16,11,3,2,8,7,23
765,8,14,1,9,10,19,14,1,20,15,12,2,2,7,7,22
766,8,13,1,9,9,18,14,1,19,14,12,1,2,6,8,21
767,8,12,1,10,8,17,14,1,18,13,12,1,3,5,8,20
768,9,11,2,11,7,16,15,2,17,12,13,1,3,4,8,19
769,9,10,3,11,6,15,15,3,16,11,14,2,3,3,9,18
770,9,9,4,11,5,14,15,4,15,10,15,3,4,2,10,17
771,10,8,5,12,4,13,16,5,14,9,16,4,5,1,10,16
772,11,7,6,13,3,12,17,6,13,8,17,4,6,1,10,15
773,12,6,6,13,2,11,17,6,12,7,17,4,7,1,11,14
774,12,5,6,13,1,10,17,6,11,6,17,5,8,2,11,13
775,12,4,7,14,1,9,18,7,10,5,18,5,9,2,11,12
776,13,3,7,15,1,8,18,7,9,4,18,5,10,2,12,11
777,13,2,7,16,2,7,18,7,8,3,18,6,11,3,13,10
778,13,1,8,17,2,6,19,8,7,2,19,7,11,3,13,9
779,14,1,9,18,2,5,19,9,6,1,19,7,11,3,13,8
780,15,1,10,19,3,4,19,10,5,1,19,7,12,4,14,7
781,15,2,11,20,3,3,20,11,4,1,20,8,12,5,15,6
782,15,3,12,21,3,2,20,11,3,2,20,8,12,6,16,5
783,16,3,12,22,4,1,20,11,2,2,20,8,13,6,17,4
784,17,3,12,23,5,1,21,12,1,2,21,9,13,6,18,3
785,18,4,13,24,5,1,22,12,1,3,21,10,13,7,19,2
786,19,5,13,25,5,2,23,12,1,3,21,10,14,8,20,1
787,19,5,13,24,6,3,24,13,2,3,22,10,14,9,20,1
788,19,5,14,23,7,4,25,14,3,4,23,11,14,10,20,1
789,20,6,15,22,7,4,24,14,4,5,24,12,15,11,21,2
790,21,7,15,21,7,4,23,14,4,5,25,12,16,12,21,2
791,22,7,15,20,8,5,22,15,4,5,24,12,17,12,21,2
792,23,7,16,19,9,5,21,15,5,6,23,13,18,12,22,3
793,24,8,17,18,10,5,20,15,5,6,22,13,18,13,23,3
794,25,8,18,17,10,6,19,16,5,6,21,13,18,13,24,3
795,24,8,19,16,10,7,18,16,6,7,20,14,19,13,25,4
796,23,9,20,15,11,8,17,16,7,7,19,15,19,14,24,5
797,22,10,20,14,12,8,16,17,8,7,18,16,19,14,23,5
798,21,10,20,13,12,8,15,17,9,8,17,17,20,14,22,5
799,20,10,21,12,12,9,14,17,10,9,16,18,20,15,21,6
800,19,11,22,11,13,9,13,18,10,9,15,19,20,16,20,7
801,18,12,22,10,13,9,12,19,10,9,14,20,21,17,19,7
802,17,12,22,9,13,10,11,20,11,10,13,21,22,17,18,7
803,16,12,23,8,14,11,10,21,11,10,12,22,23,17,17,8
804,15,13,24,7,14,12,9,22,11,10,11,23,24,18,16,8
805,14,14,25,6,14,12,8,23,12,11,10,24,25,19,15,8
806,13,14,24,5,15,12,7,24,13,11,9,25,24,20,14,9
807,12,14,23,4,16,13,6,25,13,11,8,24,23,20,13,10
808,11,15,22,3,17,14,5,24,13,12,7,23,22,20,12,11
809,10,16,21,2,18,14,4,23,14,13,6,22,21,21,11,12
810,9,17,20,1,19,14,3,22,15,14,5,21,20,22,10,13
811,8,18,19,1,20,15,2,21,15,15,4,20,19,23,9,14
812,7,19,18,1,21,16,1,20,15,16,3,19,18,24,8,14
813,6,20,17,2,22,17,1,19,16,17,2,18,17,25,7,14
814,5,21,16,2,23,18,1,18,16,18,1,17,16,24,6,15
815,4,22,15,2,24,19,2,17,16,19,1,16,15,23,5,15
816,3,23,14,3,25,20,3,16,17,20,1,15,14,22,4,15
817,2,24,13,3,24,21,4,15,17,21,2,14,13,21,3,16
818,1,25,12,3,23,22,5,14,17,22,2,13,12,20,2,16
819,1,24,11,4,22,23,6,13,18,23,2,12,11,19,1,16
820,1,23,10,5,21,24,6,12,19,24,3,11,10,18,1,17
821,2,22,9,6,20,25,6,11,20,25,4,10,9,17,1,18
822,2,21,8,7,19,24,7,10,20,24,5,9,8,16,2,19
823,2,20,7,7,18,23,7,9,20,23,5,8,7,15,2,20
824,3,19,6,7,17,22,7,8,21,22,5,7,6,14,2,21
825,4,18,5,8,16,21,8,7,22,21,6,6,5,13,3,22
826,5,17,4,9,15,20,8,6,23,20,7,5,4,12,4,23
827,6,16,3,10,14,19,8,5,24,19,8,4,3,11,4,24
828,7,15,2,11,13,18,9,4,25,18,9,3,2,10,4,25
829,7,14,1,11,12,17,9,3,24,17,10,2,1,9,5,24
830,7,13,1,11,11,16,9,2,23,16,11,1,1,8,6,23
831,8,12,1,12,10,15,10,1,22,15,11,1,1,7,7,22
832,9,11,2,12,9,14,11,1,21,14,11,1,2,6,7,21
833,10,10,3,12,8,13,12,1,20,13,12,2,3,5,7,20
834,11,9,4,13,7,12,13,2,19,12,12,2,3,4,8,19
835,11,8,5,14,6,11,14,3,18,11,12,2,3,3,9,18
836,11,7,5,14,5,10,15,4,17,10,13,3,4,2,10,17
837,12,6,5,14,4,9,16,5,16,9,14,4,5,1,11,16
838,12,5,6,15,3,8,17,6,15,8,15,5,6,1,11,15
839,12,4,7,15,2,7,18,6,14,7,16,5,6,1,11,14
840,13,3,8,15,1,6,18,6,13,6,17,5,6,2,12,13
841,14,2,9,16,1,5,18,7,12,5,17,6,7,3,13,12
842,14,1,9,17,1,4,19,8,11,4,17,7,8,4,14,11
843,14,1,9,17,2,3,19,8,10,3,18,8,8,4,15,10
844,15,1,10,17,2,2,19,8,9,2,19,8,8,4,15,9
845,15,2,11,18,2,1,20,9,8,1,20,8,9,5,15,8
846,15,3,11,19,3,1,20,10,7,1,20,9,10,5,16,7
847,16,4,11,20,4,1,20,11,6,1,20,9,11,5,17,6
848,17,5,12,21,5,2,21,11,5,2,21,9,12,6,18,5
849,18,5,12,22,6,2,21,11,4,3,21,10,12,7,19,4
850,19,5,12,23,6,2,21,12,3,3,21,11,12,8,19,3
851,20,6,13,24,6,3,22,12,2,3,22,12,13,8,19,2
852,20,7,14,25,7,3,23,12,1,4,23,13,13,8,20,1
853,20,7,15,24,8,3,24,13,1,5,24,14,13,9,21,1
854,21,7,16,23,9,4,25,13,1,6,25,15,14,10,21,1
855,22,8,16,22,10,5,24,13,2,7,24,16,15,11,21,2
856,23,9,16,21,11,6,23,14,3,7,23,16,16,11,22,2
857,24,10,17,20,12,6,22,15,3,7,22,16,16,11,23,2
858,25,11,18,19,13,6,21,15,3,8,21,17,16,12,24,3
859,24,11,18,18,14,7,20,15,4,9,20,17,17,12,25,4
860,23,11,18,17,14,8,19,16,5,10,19,17,17,12,24,5
861,22,11,19,16,14,8,18,17,6,11,18,18,17,13,23,5
862,21,11,19,15,15,8,17,18,6,11,17,18,18,14,22,5
863,20,12,19,14,16,9,16,18,6,11,16,18,19,15,21,6
864,19,13,20,13,16,9,15,18,7,12,15,19,20,16,20,7
865,18,13,21,12,16,9,14,19,8,12,14,19,20,16,19,7
866,17,13,22,11,17,10,13,19,8,12,13,19,20,16,18,7
867,16,14,22,10,17,11,12,19,8,13,12,20,21,17,17,8
868,15,15,22,9,17,12,11,20,9,14,11,20,21,17,16,9
869,14,16,23,8,18,13,10,21,10,14,10,20,21,17,15,9
870,13,16,24,7,19,14,9,22,10,14,9,21,22,18,14,9
871,12,16,25,6,19,14,8,23,10,15,8,22,23,19,13,10
872,11,17,24,5,19,14,7,24,11,16,7,23,24,20,12,10
873,10,17,23,4,20,15,6,25,12,17,6,24,25,21,11,10
874,9,17,22,3,20,16,5,24,13,18,5,25,24,22,10,11
875,8,18,21,2,20,16,4,23,13,18,4,24,23,23,9,12
876,7,18,20,1,21,16,3,22,13,18,3,23,22,24,8,13
877,6,18,19,1,22,17,2,21,14,19,2,22,21,25,7,13
878,5,19,18,1,23,17,1,20,15,19,1,21,20,24,6,13
879,4,20,17,2,24,17,1,19,16,19,1,20,19,23,5,14
880,3,21,16,3,25,18,1,18,17,20,1,19,18,22,4,15
881,2,22,15,4,24,19,2,17,17,21,2,18,17,21,3,16
882,1,23,14,4,23,20,3,16,17,22,2,17,16,20,2,17
883,1,24,13,4,22,21,3,15,18,23,2,16,15,19,1,17
884,1,25,12,5,21,22,3,14,18,24,3,15,14,18,1,17
885,2,24,11,5,20,23,4,13,18,25,4,14,13,17,1,18
886,2,23,10,5,19,24,5,12,19,24,4,13,12,16,2,18
887,2,22,9,6,18,25,6,11,19,23,4,12,11,15,3,18
888,3,21,8,7,17,24,7,10,19,22,5,11,10,14,4,19
889,3,20,7,8,16,23,8,9,20,21,5,10,9,13,4,20
890,3,19,6,8,15,22,9,8,20,20,5,9,8,12,4,21
891,4,18,5,8,14,21,9,7,20,19,6,8,7,11,5,22
892,5,17,4,9,13,20,9,6,21,18,6,7,6,10,5,23
893,5,16,3,10,12,19,10,5,21,17,6,6,5,9,5,24
894,5,15,2,11,11,18,10,4,21,16,7,5,4,8,6,25
895,6,14,1,12,10,17,10,3,22,15,8,4,3,7,6,24
896,7,13,1,13,9,16,11,2,23,14,8,3,2,6,6,23
897,8,12,1,14,8,15,11,1,24,13,8,2,1,5,7,22
898,9,11,2,14,7,14,11,1,25,12,9,1,1,4,7,21
899,9,10,3,14,6,13,12,1,24,11,9,1,1,3,7,20
900,9,9,4,15,5,12,13,2,23,10,9,1,2,2,8,19
901,10,8,5,15,4,11,13,3,22,9,10,2,3,1,8,18
902,11,7,6,15,3,10,13,4,21,8,11,3,3,1,8,17
903,12,6,7,16,2,9,14,4,20,7,11,3,3,1,9,16
904,13,5,7,16,1,8,14,4,19,6,11,3,4,2,10,15
905,14,4,7,16,1,7,14,5,18,5,12,4,5,3,11,14
906,14,3,8,17,1,6,15,6,17,4,12,5,6,4,12,13
907,14,2,9,18,2,5,15,6,16,3,12,6,7,4,13,12
908,15,1,10,19,3,4,15,6,15,2,13,7,7,4,14,11
909,16,1,10,19,3,3,16,7,14,1,14,7,7,5,14,10
910,16,1,10,19,3,2,17,7,13,1,14,7,8,6,14,9
911,16,2,11,20,4,1,18,7,12,1,14,8,9,6,15,8
912,17,3,12,21,5,1,19,8,11,2,15,8,9,6,16,7
913,18,4,13,22,6,1,20,8,10,3,16,8,9,7,17,6
914,19,5,14,23,7,2,21,8,9,4,17,9,10,7,17,5
915,20,5,15,24,8,3,22,9,8,5,18,10,10,7,17,4
916,20,5,15,25,9,4,23,10,7,6,19,10,10,8,18,3
917,20,6,15,24,9,5,24,10,6,7,20,10,11,9,19,2
918,21,7,16,23,9,6,25,10,5,8,21,11,12,10,20,1
919,22,7,17,22,10,7,24,11,4,9,22,12,13,10,21,1
920,23,7,17,21,10,7,23,12,3,10,23,13,13,10,22,1
921,24,8,17,20,10,7,22,13,2,11,24,14,13,11,23,2
922,25,9,18,19,11,8,21,14,1,12,25,15,14,12,24,3
923,24,10,18,18,12,8,20,15,1,13,24,16,15,13,25,4
924,23,10,18,17,13,8,19,16,1,13,23,17,15,14,24,5
925,22,10,19,16,14,9,18,17,2,13,22,18,15,15,23,5
926,21,11,20,15,14,9,17,17,3,14,21,18,16,16,22,5
927,20,11,21,14,14,9,16,17,4,15,20,18,16,16,21,6
928,19,11,22,13,15,10,15,18,5,16,19,19,16,16,20,7
929,18,12,22,12,16,11,14,19,6,17,18,20,17,17,19,8
930,17,13,22,11,16,12,13,20,7,17,17,20,18,17,18,9
931,16,14,23,10,16,13,12,20,7,17,16,20,18,17,17,10
932,15,14,23,9,17,14,11,20,7,18,15,21,18,18,16,11
933,14,14,23,8,17,15,10,21,8,19,14,22,19,18,15,11
934,13,15,24,7,17,16,9,21,9,19,13,23,20,18,14,11
935,12,16,25,6,18,16,8,21,10,19,12,24,21,19,13,12
936,11,17,24,5,19,16,7,22,10,20,11,25,21,20,12,13
937,10,18,23,4,19,17,6,23,10,20,10,24,21,21,11,13
938,9,19,22,3,19,17,5,24,11,20,9,23,22,21,10,13
939,8,19,21,2,20,17,4,25,11,21,8,22,23,21,9,14
940,7,19,20,1,20,18,3,24,11,21,7,21,24,22,8,15
941,6,20,19,1,20,19,2,23,12,21,6,20,25,23,7,16
942,5,21,18,1,21,20,1,22,12,22,5,19,24,24,6,17
943,4,22,17,2,21,20,1,21,12,22,4,18,23,25,5,18
944,3,23,16,3,21,20,1,20,13,22,3,17,22,24,4,19
945,2,24,15,4,22,21,2,19,14,23,2,16,21,23,3,19
946,1,25,14,5,23,22,3,18,15,24,1,15,20,22,2,19
947,1,24,13,5,24,22,4,17,16,25,1,14,19,21,1,20
948,1,23,12,5,25,22,5,16,17,24,1,13,18,20,1,20
949,2,22,11,6,24,23,6,15,17,23,2,12,17,19,1,20
950,3,21,10,7,23,24,7,14,17,22,3,11,16,18,2,21
951,4,20,9,8,22,25,8,13,18,21,4,10,15,17,3,22
952,5,19,8,9,21,24,9,12,19,20,5,9,14,16,4,23
953,6,18,7,10,20,23,10,11,20,19,6,8,13,15,5,24
954,7,17,6,11,19,22,11,10,21,18,7,7,12,14,6,25
955,7,16,5,12,18,21,12,9,21,17,8,6,11,13,7,24
956,7,15,4,13,17,20,13,8,21,16,9,5,10,12,8,23
957,8,14,3,14,16,19,14,7,22,15,10,4,9,11,9,22
958,9,13,2,15,15,18,15,6,22,14,11,3,8,10,10,21
959,10,12,1,16,14,17,16,5,22,13,12,2,7,9,11,20
960,11,11,1,17,13,16,17,4,23,12,13,1,6,8,12,19
961,12,10,1,18,12,15,18,3,24,11,14,1,5,7,13,18
962,13,9,2,19,11,14,19,2,25,10,14,1,4,6,14,17
963,14,8,3,19,10,13,19,1,24,9,14,2,3,5,15,16
964,15,7,4,19,9,12,19,1,23,8,15,3,2,4,16,15
965,16,6,5,20,8,11,20,1,22,7,15,4,1,3,17,14
966,17,5,6,20,7,10,21,2,21,6,15,5,1,2,17,13
967,18,4,7,20,6,9,21,3,20,5,16,6,1,1,17,12
968,19,3,8,21,5,8,21,4,19,4,17,7,2,1,18,11
969,20,2,9,21,4,7,22,5,18,3,17,8,3,1,18,10
970,20,1,10,21,3,6,22,6,17,2,17,9,4,2,18,9
971,20,1,11,22,2,5,22,7,16,1,18,10,5,3,19,8
972,21,1,12,22,1,4,23,8,15,1,19,11,6,4,20,7
973,21,2,13,22,1,3,23,9,14,1,20,12,7,5,21,6
974,21,3,14,23,1,2,23,10,13,2,21,13,8,6,22,5
975,22,4,15,24,2,1,24,11,12,3,22,14,9,7,22,4
976,22,5,16,25,3,1,25,12,11,4,22,15,10,8,22,3
977,22,6,17,24,4,1,24,13,10,5,22,16,11,9,23,2
978,23,7,18,23,5,2,23,14,9,6,23,17,12,10,23,1
979,24,8,19,22,6,3,22,15,8,7,23,18,13,11,23,1
980,25,9,20,21,7,4,21,16,7,8,23,19,14,12,24,1
981,24,10,21,20,8,5,20,17,6,9,24,20,15,13,25,2
982,23,11,22,19,9,6,19,18,5,10,25,20,16,14,24,3
983,22,12,23,18,10,7,18,19,4,11,24,20,17,15,23,4
984,21,13,23,17,11,8,17,20,3,12,23,21,18,16,22,5
985,20,14,23,16,12,9,16,21,2,13,22,21,19,17,21,6
986,19,15,24,15,13,10,15,21,1,14,21,21,20,18,20,7
987,18,16,24,14,14,11,14,21,1,15,20,22,21,19,19,8
988,17,17,24,13,15,12,13,22,1,16,19,22,21,20,18,9
989,16,18,25,12,16,13,12,22,2,17,18,22,21,21,17,10
990,15,19,24,11,17,14,11,22,3,18,17,23,22,21,16,11
991,14,20,23,10,18,15,10,23,4,19,16,23,22,21,15,12
992,13,21,22,9,19,16,9,23,5,20,15,23,22,22,14,13
993,12,21,21,8,20,17,8,23,6,21,14,24,23,22,13,14
994,11,21,20,7,21,18,7,24,7,22,13,25,23,22,12,15
995,10,22,19,6,22,19,6,25,8,22,12,24,23,23,11,16
996,9,22,18,5,22,20,5,24,9,22,11,23,24,23,10,17
997,8,22,17,4,22,21,4,23,10,23,10,22,25,23,9,18
998,7,23,16,3,23,22,3,22,11,23,9,21,24,24,8,19
999,6,23,15,2,23,22,2,21,12,23,8,20,23,25,7,20
1000,5,23,14,1,23,22,1,20,13,24,7,19,22,24,6,20
1001,4,24,13,1,24,23,1,19,14,24,6,18,21,23,5,20
1002,3,25,12,1,24,23,1,18,15,24,5,17,20,22,4,21
1003,2,24,11,2,24,23,2,17,16,25,4,16,19,21,3,21
1004,1,23,10,3,25,24,3,16,17,25,3,15,18,20,2,21
1005,1,22,9,4,24,25,4,15,18,25,2,14,17,19,1,22
1006,1,21,8,5,23,24,5,14,19,24,1,13,16,18,1,22
1007,2,20,7,6,22,23,6,13,20,23,1,12,15,17,1,22
1008,3,19,6,7,21,22,7,12,21,22,1,11,14,16,2,23
1009,4,18,5,8,20,21,8,11,22,21,2,10,13,15,3,23
1010,5,17,4,9,19,20,9,10,22,20,3,9,12,14,4,23
1011,6,16,3,10,18,19,10,9,22,19,4,8,11,13,5,24
1012,7,15,2,11,17,18,11,8,23,18,5,7,10,12,6,25
1013,8,14,1,12,16,17,12,7,23,17,6,6,9,11,7,24
1014,9,13,1,13,15,16,13,6,23,16,7,5,8,10,8,23
1015,10,12,1,14,14,15,14,5,24,15,8,4,7,9,9,22
1016,11,11,2,15,13,14,15,4,25,14,9,3,6,8,10,21
1017,12,10,3,16,12,13,16,3,24,13,10,2,5,7,11,20
1018,13,9,4,17,11,12,17,2,23,12,11,1,4,6,12,19
1019,14,8,5,18,10,11,18,1,22,11,12,1,3,5,13,18
1020,15,7,6,19,9,10,19,1,21,10,13,1,2,4,14,17
1021,16,6,7,20,8,9,20,1,20,9,14,2,1,3,15,16
1022,17,5,8,21,7,8,21,2,19,8,15,3,1,2,16,15
1023,18,4,9,22,6,7,22,3,18,7,16,4,1,1,17,14
1024,19,3,10,22,5,6,23,4,17,6,17,5,2,1,18,13
1025,20,2,11,22,4,5,23,5,16,5,18,6,3,1,19,12
1026,21,1,12,23,3,4,23,6,15,4,19,7,4,2,20,11
1027,22,1,13,23,2,3,24,7,14,3,20,8,5,3,21,10
